game_id,weather___humidity_pct,travel___v_dist_from_home,home_field___h_home__ovr_wr_last_4_games,home_field___v_visitor__pfr_wr_ytd,rankings___v__offensedvoa,line___h_close_line,line___h_ml,team_history___h_open_wr_ytd,rankings___h__s_t_dvoa,travel___h_body_clock_from_last_wk,weather___temperature,home_field___v_visitor__open_wr_ytd,travel___v_tz_change_last_10_days,team_history___v_pfr_wr_past_5_games,team_history___v_close_wr_past_5_games,team_history___v_open_wr_ytd,time_date___is_playoffs,home_field___h_home__open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,travel___h_tz_change_last_10_days,line___pfr_ou,team_history___h_ovr_wr_past_3_seasons,travel___v_body_clock_from_last_wk,team_history___h_close_wr_past_2_seasons,rankings___h__estim_winrate,matchup___is_same_conf,matchup___h_wr_past_5_games,time_date___is_superbowl,home_field___h_home__pfr_wr_last_4_games,rankings___h__offensedvoa,team_history___v_open_wr_past_2_seasons,time_date___is_sunday,team_history___h_close_wr_ytd,rankings___v__dave_or_wtddvoa,rankings___h__s_t_rank,travel___v_travel_from_last_10_days,weather___wind_mph,team_history___h_open_wr_past_2_seasons,weather___is_grass,team_history___v_pfr_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,home_field___h_home__close_wr_last_4_games,team_history___v_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,home_field___v_visitor__close_wr_ytd,matchup___is_same_division,rankings___h__defensedvoa,rankings___h__def_rank,rankings___v__s_t_rank,matchup___h_wr_ytd,line___h_pfr_line,rankings___v__defensedvoa,team_history___v_open_wr_past_5_games,weather___is_dome,team_history___v_ovr_wr_past_5_games,weather___wind_chill,team_history___h_pfr_wr_past_2_seasons,travel___h_same_stadium_last_game,travel___v_tz_change_last_game,line___v_ml,time_date___day_of_week,home_field___h_home__pfr_wr_ytd,time_date___week_id,team_history___h_ovr_wr_ytd,home_field___h_home__pfr_wr_last_8_games,rankings___v__estim_winrate,team_history___h_ovr_wr_past_5_games,travel___h_travel_from_last_game,time_date___game_time_local,travel___v_same_stadium_last_game,team_history___h_open_wr_past_3_seasons,rankings___v__off_rank,travel___h_days_since_last_game,travel___v_travel_from_last_game_decay,home_field___v_visitor__pfr_wr_last_8_games,team_history___h_open_wr_past_5_games,team_history___h_pfr_wr_ytd,home_field___h_consecutive_home,travel___h_travel_from_last_10_days,team_history___v_close_wr_past_3_seasons,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__close_wr_last_4_games,line___open_ou,team_history___v_ovr_wr_ytd,home_field___h_is_home,home_field___v_visitor__open_wr_last_4_games,travel___v_travel_from_last_game,team_history___v_pfr_wr_past_2_seasons,travel___v_home_body_time,line___close_ou,team_history___v_ovr_wr_past_3_seasons,team_history___h_pfr_wr_past_3_seasons,rankings___v__totaldvoa,home_field___h_home__open_wr_last_4_games,time_date___game_time_eastern,line___h_open_line,team_history___h_pfr_wr_past_5_games,home_field___h_home__ovr_wr_last_8_games,home_field___v_visitor__close_wr_last_8_games,home_field___h_home__close_wr_ytd,team_history___v_open_wr_past_3_seasons,travel___h_tz_change_last_game,team_history___v_close_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,team_history___h_close_wr_past_5_games,home_field___v_consecutive_visitor,matchup___h_wr_past_3_seasons,rankings___h__totaldvoa,matchup___h_wr_past_2_seasons,rankings___v__s_t_dvoa,rankings___v__def_rank,home_field___v_visitor__ovr_wr_ytd,team_history___v_pfr_wr_ytd,travel___v_days_since_last_game,home_field___h_home__open_wr_last_8_games,home_field___v_visitor__ovr_wr_last_8_games,team_history___v_ovr_wr_past_2_seasons,travel___h_travel_from_last_game_decay,home_field___v_visitor__pfr_wr_last_4_games,home_field___h_home__ovr_wr_ytd,rankings___h__off_rank,home_field___v_is_home,home_field___h_home__close_wr_last_8_games,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold,score
201210280gnb,47.0,15.565299011853256,0.6666666666666666,0.5,-24.3,-16.0,-1005,0.5714285714285714,0.7,12.0,44.0,0.5,2.0,0.4,0.4,0.5,0.0,0.5714285714285714,0.7916666666666666,0.0,45.5,0.75,10.0,0.625,0.7714285714285715,0.0,0.0,0.0,0.3333333333333333,26.0,0.4090909090909091,1.0,0.5714285714285714,-32.3,17.0,34.799209445531964,10.0,0.625,1,0.5131578947368421,33.2,0.3333333333333333,0.4545454545454545,0.6363636363636364,0.4166666666666667,0.0,-7.4,10.0,13.0,0.5,-16.0,14.7,0.4,1,0.2,44.0,0.5833333333333334,0,2.0,705,6.0,0.42857142857142855,8.0,0.5714285714285714,0.3333333333333333,0.13333333333333333,0.6,6.241964255280548,12.0,0,0.6363636363636364,31.0,7.0,34.799209445531964,1.0,0.6,0.42857142857142855,1,6.241964255280548,0.5,1.0,0.8333333333333334,44.5,0.16666666666666666,1.0,1.0,34.799209445531964,0.4772727272727273,13.0,45.5,0.3684210526315789,0.6136363636363636,-36.8,0.3333333333333333,13.0,-14.5,0.4,0.6666666666666666,0.8333333333333334,0.5714285714285714,0.4736842105263158,0.0,0.4166666666666667,0.3333333333333333,0.6,2,0.5,34.1,0.5,2.2,26.0,0.16666666666666666,0.5,7.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,6.241964255280548,1.0,0.5714285714285714,3.0,0.0,0.3333333333333333,-1,1,8,2012,9,16.0,1,training,1,0.86016506
201512200rav,35.0,17.862580141765626,0.5,0.5,12.3,6.5,230,0.3076923076923077,6.5,13.0,41.0,0.5,1.0,0.8,0.8,0.5384615384615384,0.0,0.3076923076923077,0.4838709677419355,0.0,41.0,0.4893617021276596,12.0,0.4516129032258064,0.4307692307692307,1.0,1.0,0.0,0.25,-7.1,0.603448275862069,1.0,0.3076923076923077,35.8,1.0,17.862580141765626,5.0,0.5,0,0.5760869565217391,-8.9,0.125,0.603448275862069,0.4574468085106383,0.5,0.0,6.6,23.0,6.0,0.5,6.5,-12.6,0.8,1,1.0,41.0,0.4516129032258064,1,1.0,-290,6.0,0.3461538461538461,15.0,0.3076923076923077,0.16666666666666666,0.7230769230769231,0.4,0.0,13.0,0,0.4893617021276596,6.0,7.0,17.862580141765626,0.5714285714285714,0.6,0.3461538461538461,2,0.0,0.5760869565217391,0.5714285714285714,0.75,43.0,0.6153846153846154,1.0,0.75,17.862580141765626,0.603448275862069,12.0,41.0,0.6086956521739131,0.4574468085106383,28.2,0.25,13.0,7.0,0.6,0.3333333333333333,0.5714285714285714,0.3076923076923077,0.6086956521739131,0.0,0.5384615384615384,0.75,0.5,1,0.5,-7.1,0.5,3.4,3.0,0.5833333333333334,0.5384615384615384,7.0,0.16666666666666666,0.5714285714285714,0.5862068965517241,0.0,0.75,0.3076923076923077,23.0,0.0,0.08333333333333333,-1,-1,15,2015,-20,6.5,0,training,1,0.1968655
200711180clt,0.0,8.351200116869434,0.75,0.5,-22.6,-14.5,-1500,0.7222222222222222,-6.0,10.0,68.0,0.5555555555555556,1.0,0.4,0.4,0.5555555555555556,0.0,0.7222222222222222,0.7777777777777778,3.0,41.5,0.7777777777777778,12.0,0.6666666666666666,0.9444444444444444,1.0,0.5,0.0,1.0,30.6,0.5555555555555556,1.0,0.6666666666666666,-15.0,31.0,8.351200116869434,0.0,0.7222222222222222,0,0.5,40.3,1.0,0.5,0.6666666666666666,0.5,0.0,-17.4,4.0,19.0,0.5,-14.5,-8.2,0.4,1,0.4,68.0,0.6666666666666666,0,1.0,1000,6.0,0.6666666666666666,11.0,0.7777777777777778,1.0,0.37777777777777777,0.6,31.733402348859467,13.0,0,0.7222222222222222,30.0,7.0,8.351200116869434,0.75,0.7,0.6666666666666666,1,31.733402348859467,0.5,0.75,0.75,44.5,0.4444444444444444,1.0,0.75,8.351200116869434,0.5,12.0,41.5,0.4444444444444444,0.6666666666666666,-16.4,0.875,13.0,-14.5,0.8,0.75,0.75,0.6666666666666666,0.5555555555555556,3.0,0.5,0.5,0.8,1,0.5,42.1,0.5,-2.0,7.0,0.4444444444444444,0.5,7.0,0.875,0.5,0.4444444444444444,31.733402348859467,0.75,0.7777777777777778,2.0,0.0,1.0,-1,1,11,2007,3,14.5,1,training,1,1.1689994
200711110nyg,35.0,24.185751752054337,0.6666666666666666,0.75,29.9,2.0,115,0.625,-5.4,21.0,47.0,0.6875,0.0,0.6,0.6,0.6875,0.0,0.6666666666666666,0.75,0.0,48.0,0.75,16.0,0.625,0.6375,1.0,0.0,0.0,0.6666666666666666,6.7,0.6875,1.0,0.625,44.5,29.0,1.4212504514335256,8.0,0.625,0,0.75,7.7,0.6666666666666666,0.75,0.625,0.75,1.0,-5.0,11.0,13.0,0.0,1.5,-13.8,0.5,1,0.8,47.0,0.625,0,0.0,-135,6.0,0.6666666666666666,10.0,0.75,0.6666666666666666,0.925,1.0,74.57516232339357,16.0,0,0.625,3.0,14.0,1.4212504514335256,0.75,0.8,0.625,2,0.0,0.75,0.75,0.75,51.0,0.875,1.0,0.75,1.4212504514335256,0.75,15.0,47.5,0.875,0.625,44.0,0.6666666666666666,16.0,1.0,0.8,0.6666666666666666,0.75,0.6666666666666666,0.6875,-5.0,0.75,1.0,0.8,2,0.0,6.3,0.0,0.4,5.0,0.875,0.75,7.0,0.6666666666666666,1.0,0.875,7.231700129597759,0.75,0.6666666666666666,12.0,0.0,0.6666666666666666,-1,-1,10,2007,-11,2.0,0,training,1,0.43701032
201001030den,63.0,10.559007478551186,0.25,0.4,-18.9,-9.0,-440,0.6,0.5,16.0,36.0,0.4,-2.0,0.2,0.2,0.4,0.0,0.6,0.5161290322580645,-2.0,38.0,0.4893617021276596,16.0,0.4354838709677419,0.6333333333333333,1.0,0.8,0.0,0.25,4.3,0.4516129032258064,1.0,0.6,-34.9,19.0,20.51426513994834,6.0,0.4677419354838709,1,0.44680851063829785,11.1,0.25,0.4516129032258064,0.39361702127659576,0.4,1.0,-12.0,5.0,27.0,1.0,-10.0,11.4,0.2,1,0.0,36.0,0.4354838709677419,0,-2.0,350,6.0,0.6,17.0,0.5333333333333333,0.5714285714285714,0.2466666666666667,0.4,29.85291252815375,14.0,0,0.4148936170212766,27.0,7.0,20.51426513994834,0.5714285714285714,0.6,0.6,1,29.85291252815375,0.4574468085106383,0.5714285714285714,0.75,39.0,0.2,1.0,0.75,20.51426513994834,0.4516129032258064,15.0,38.0,0.1914893617021277,0.39361702127659576,-32.4,0.25,16.0,-11.0,0.6,0.5714285714285714,0.5714285714285714,0.6,0.4574468085106383,-2.0,0.4,0.25,0.6,2,0.8,16.7,0.6666666666666666,-2.1,25.0,0.2,0.4,7.0,0.5714285714285714,0.2857142857142857,0.16129032258064516,29.85291252815375,0.75,0.5333333333333333,19.0,0.0,0.5714285714285714,-1,-1,17,2009,-20,9.0,0,training,1,1.0448833
201511290clt,0.0,12.339654248221546,0.5,0.6,-2.3,-2.5,-135,0.45,-0.3,13.0,68.0,0.6,0.0,0.8,0.8,0.6,0.0,0.45,0.6206896551724138,0.0,46.0,0.6382978723404256,13.0,0.6206896551724138,0.35,0.0,0.5,0.0,0.5,-7.2,0.5,1.0,0.5,-0.2,14.0,10.997207052916306,0.0,0.5689655172413793,0,0.4523809523809524,-5.8,0.5,0.5,0.6063829787234043,0.6,0.0,-0.8,16.0,23.0,0.5,-3.0,-1.3,0.8,1,0.6,68.0,0.6206896551724138,0,0.0,115,6.0,0.5,12.0,0.5,0.4,0.47,0.4,6.255570415299628,13.0,0,0.5638297872340425,18.0,7.0,10.997207052916306,0.8,0.7,0.5,1,6.255570415299628,0.4523809523809524,0.8,0.75,47.0,0.5,1.0,0.75,10.997207052916306,0.5,13.0,46.5,0.2619047619047619,0.6063829787234043,-3.7,0.375,13.0,-2.5,0.8,0.4,0.8,0.5,0.4523809523809524,0.0,0.6,0.5,0.8,2,0.5,-6.7,0.5,-2.7,15.0,0.5,0.6,7.0,0.3,0.6,0.2692307692307692,6.255570415299628,0.75,0.5,24.0,0.0,0.4,1,1,12,2015,13,2.5,1,training,1,0.59352154
201511010ram,0.0,31.80517425169213,0.6666666666666666,0.42857142857142855,-17.9,-7.5,-385,0.5,1.4,12.0,68.0,0.42857142857142855,2.0,0.4,0.4,0.42857142857142855,0.0,0.5,0.4090909090909091,0.0,39.5,0.42105263157894735,10.0,0.4545454545454545,0.5499999999999999,1.0,0.4,0.0,0.6666666666666666,-16.5,0.3695652173913043,1.0,0.5,-33.8,12.0,31.80517425169213,0.0,0.5,0,0.5,3.1,0.6666666666666666,0.3695652173913043,0.4473684210526316,0.42857142857142855,1.0,-16.9,5.0,23.0,0.5,-7.5,16.6,0.4,1,0.2,68.0,0.5,1,2.0,315,6.0,0.5,8.0,0.5,0.6666666666666666,0.21428571428571427,0.4,0.0,12.0,0,0.4868421052631579,31.0,7.0,11.700470021082404,0.3333333333333333,0.4,0.5,2,0.0,0.4880952380952381,0.3333333333333333,0.3333333333333333,40.0,0.2857142857142857,1.0,0.3333333333333333,31.80517425169213,0.3478260869565217,10.0,41.0,0.5714285714285714,0.4736842105263158,-36.9,0.6666666666666666,13.0,-9.0,0.4,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.42857142857142855,0.0,0.4,1,0.25,1.9,0.5,-2.4,32.0,0.2857142857142857,0.42857142857142855,10.0,0.6666666666666666,0.0,0.43478260869565216,0.0,0.3333333333333333,0.5,30.0,0.0,0.6666666666666666,1,1,8,2015,21,7.5,1,training,1,0.8540906
201010310kan,60.0,16.132848483271648,1.0,0.3333333333333333,-1.7,-7.0,-330,0.6666666666666666,4.1,12.0,51.0,0.3333333333333333,-1.0,0.4,0.4,0.3333333333333333,0.0,0.6666666666666666,0.3636363636363637,0.0,46.0,0.2631578947368421,13.0,0.5454545454545454,0.85,1.0,0.0,0.0,1.0,17.6,0.4772727272727273,1.0,0.8333333333333334,-25.0,9.0,17.862580141765626,13.0,0.5,1,0.4605263157894737,20.8,1.0,0.4772727272727273,0.5263157894736842,0.3333333333333333,0.0,-4.4,9.0,7.0,0.5,-7.0,31.3,0.4,1,0.0,51.0,0.5454545454545454,1,-1.0,270,6.0,0.8333333333333334,8.0,0.6666666666666666,1.0,0.26666666666666666,0.6,0.0,12.0,0,0.5,20.0,7.0,17.862580141765626,0.6666666666666666,0.6,0.8333333333333334,2,0.0,0.4605263157894737,0.6666666666666666,0.6666666666666666,43.0,0.0,1.0,0.6666666666666666,17.862580141765626,0.4772727272727273,13.0,45.5,0.34210526315789475,0.5263157894736842,-28.4,1.0,13.0,-9.0,0.8,1.0,0.6666666666666666,0.8333333333333334,0.4605263157894737,0.0,0.3333333333333333,0.0,0.8,2,0.0,26.2,0.0,4.6,32.0,0.0,0.3333333333333333,7.0,1.0,0.0,0.2727272727272727,0.0,0.6666666666666666,0.6666666666666666,5.0,0.0,1.0,-1,1,8,2010,3,7.0,1,training,1,0.78082836
201312290atl,0.0,3.839842454749935,0.5,0.6666666666666666,10.2,4.5,205,0.36666666666666653,-0.3,10.0,68.0,0.6666666666666666,0.0,0.6,0.6,0.6666666666666666,0.0,0.36666666666666653,0.5454545454545454,3.0,46.5,0.56,13.0,0.4848484848484849,0.4,1.0,0.6,0.0,0.5,4.2,0.6129032258064516,1.0,0.4,27.5,20.0,3.839842454749935,0.0,0.4696969696969697,0,0.6063829787234043,-17.0,0.5,0.6129032258064516,0.49,0.6666666666666666,1.0,14.9,31.0,13.0,0.0,5.5,-15.3,0.6,1,0.8,68.0,0.4848484848484849,0,0.0,-245,6.0,0.4,17.0,0.26666666666666666,0.42857142857142855,0.7133333333333333,0.4,38.190514950497864,13.0,0,0.47,7.0,6.0,3.839842454749935,0.5,0.8,0.4,1,38.190514950497864,0.5957446808510638,0.5714285714285714,0.625,45.5,0.7333333333333333,1.0,0.75,3.839842454749935,0.6129032258064516,13.0,46.5,0.5106382978723404,0.47,26.8,0.5,13.0,7.0,0.8,0.42857142857142855,0.5,0.4,0.5957446808510638,3.0,0.6666666666666666,0.75,0.8,1,0.6,-10.9,0.3333333333333333,1.3,3.0,0.7333333333333333,0.6666666666666666,7.0,0.35714285714285715,0.5714285714285714,0.5806451612903226,38.190514950497864,0.625,0.26666666666666666,14.0,0.0,0.42857142857142855,1,-1,17,2013,-1,4.5,0,training,1,0.18382135
201112110was,33.0,6.441553098948015,0.0,0.5833333333333334,34.5,7.5,280,0.4166666666666667,-0.5,13.0,40.0,0.5833333333333334,0.0,0.6,0.6,0.5833333333333334,0.0,0.4166666666666667,0.35714285714285715,0.0,47.0,0.3181818181818182,13.0,0.5178571428571429,0.4166666666666667,0.0,0.0,0.0,0.25,-10.3,0.6206896551724138,1.0,0.4166666666666667,23.2,20.0,6.441553098948015,0.0,0.5357142857142857,1,0.5652173913043478,-15.5,0.25,0.5862068965517241,0.4886363636363637,0.5416666666666666,0.0,1.1,10.0,7.0,0.5,7.5,13.4,0.6,1,0.8,40.0,0.5357142857142857,1,0.0,-350,6.0,0.4166666666666667,14.0,0.3333333333333333,0.3333333333333333,0.7333333333333334,0.2,0.0,13.0,0,0.5113636363636364,2.0,7.0,6.441553098948015,0.6666666666666666,0.4,0.4166666666666667,2,0.0,0.5543478260869565,0.6666666666666666,0.75,48.0,0.75,1.0,0.75,6.441553098948015,0.603448275862069,13.0,46.5,0.7173913043478259,0.5,24.0,0.25,13.0,8.5,0.4,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.5543478260869565,0.0,0.5416666666666666,0.75,0.4,1,0.5,-11.8,0.5,2.9,26.0,0.75,0.5833333333333334,7.0,0.3333333333333333,0.6666666666666666,0.7931034482758621,0.0,0.75,0.3333333333333333,27.0,0.0,0.3333333333333333,1,-1,14,2011,-7,7.5,0,training,1,0.18177289
200712230min,0.0,17.47994471491543,1.0,0.42857142857142855,-2.7,-6.0,-250,0.6428571428571429,2.7,19.0,68.0,0.4642857142857143,-1.0,0.6,0.6,0.4642857142857143,0.0,0.6428571428571429,0.5714285714285714,0.0,40.5,0.5714285714285714,20.0,0.5714285714285714,0.6071428571428571,1.0,0.5,0.0,0.75,4.8,0.4642857142857143,1.0,0.5714285714285714,1.2,9.0,19.627400786739432,0.0,0.6428571428571429,0,0.42857142857142855,16.3,0.75,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,-4.6,10.0,14.0,0.5,-6.5,-3.9,0.6,1,0.4,68.0,0.5714285714285714,1,-1.0,210,6.0,0.5714285714285714,16.0,0.5714285714285714,0.5714285714285714,0.4928571428571429,1.0,0.0,19.0,0,0.6428571428571429,18.0,6.0,19.627400786739432,0.5,0.9,0.5714285714285714,2,0.0,0.42857142857142855,0.5714285714285714,0.5,41.0,0.5,1.0,0.5,19.627400786739432,0.42857142857142855,20.0,40.5,0.5,0.5714285714285714,1.6,0.875,20.0,-6.5,0.8,0.7142857142857143,0.5,0.5714285714285714,0.4642857142857143,0.0,0.42857142857142855,0.5,0.8,2,0.5,12.2,0.5,0.4,11.0,0.5,0.42857142857142855,7.0,0.6428571428571429,0.42857142857142855,0.5,0.0,0.5,0.5714285714285714,13.0,0.0,0.5714285714285714,-1,-1,16,2007,-11,6.0,0,training,1,0.70261794
200810190rai,66.0,48.220843711064404,0.0,0.6,-0.1,3.0,150,0.4,6.2,15.0,59.0,0.6,-3.0,0.6,0.6,0.6,0.0,0.4,0.2380952380952381,-2.0,41.0,0.2380952380952381,16.0,0.3809523809523809,0.36,1.0,0.5,0.0,0.0,-17.3,0.4523809523809524,1.0,0.4,1.9,1.0,48.220843711064404,8.0,0.3809523809523809,1,0.4523809523809524,-24.3,0.0,0.4523809523809524,0.3809523809523809,0.6,0.0,13.2,23.0,12.0,0.5,3.0,-1.6,0.6,1,0.6,59.0,0.3809523809523809,0,-3.0,-170,6.0,0.4,7.0,0.2,0.0,0.64,0.2,33.053171905402685,13.0,0,0.3809523809523809,18.0,7.0,48.220843711064404,0.5,0.4,0.4,1,33.053171905402685,0.4523809523809524,0.5,0.5,43.0,0.6,1.0,0.5,48.220843711064404,0.4523809523809524,16.0,41.0,0.3333333333333333,0.3809523809523809,4.2,0.0,16.0,3.0,0.4,0.0,0.5,0.4,0.4523809523809524,-2.0,0.6,0.5,0.4,1,0.5,-24.3,0.5,2.7,12.0,0.6,0.6,7.0,0.0,0.5,0.3333333333333333,33.053171905402685,0.5,0.2,28.0,0.0,0.0,1,1,7,2008,3,3.0,1,training,1,0.24937993
201010170sfo,72.0,0.1894132152200659,0.0,0.4,-16.7,-7.5,-350,0.4,-2.6,13.0,53.0,0.4,0.0,0.4,0.4,0.4,0.0,0.4,0.3809523809523809,0.0,41.0,0.40540540540540543,13.0,0.5952380952380952,0.36,0.0,0.5,0.0,0.5,-16.7,0.4761904761904762,1.0,0.4,-34.1,24.0,0.1894132152200659,10.0,0.5952380952380952,1,0.4594594594594595,-21.2,0.5,0.4761904761904762,0.5405405405405406,0.4,0.0,3.2,20.0,23.0,0.5,-7.0,16.7,0.4,1,0.4,53.0,0.5952380952380952,1,0.0,290,6.0,0.4,6.0,0.0,0.5,0.24,0.0,0.0,13.0,0,0.5675675675675675,25.0,7.0,0.1894132152200659,0.5,0.4,0.4,2,0.0,0.4594594594594595,0.5,0.5,40.5,0.4,1.0,0.5,0.1894132152200659,0.4761904761904762,13.0,41.0,0.32432432432432434,0.5405405405405406,-35.8,0.5,16.0,-6.0,0.4,0.0,0.5,0.4,0.4594594594594595,0.0,0.4,0.0,0.4,1,0.5,-22.5,0.5,-2.4,28.0,0.4,0.4,7.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,27.0,0.0,0.5,1,1,6,2010,8,7.5,1,training,1,0.7496867
201312150min,0.0,18.78840863078084,0.5,0.5384615384615384,19.9,7.0,240,0.5384615384615384,3.0,13.0,68.0,0.5769230769230769,-1.0,0.8,0.8,0.5769230769230769,0.0,0.5,0.45,-1.0,53.0,0.35869565217391297,13.0,0.5333333333333333,0.3538461538461538,1.0,0.3333333333333333,0.0,0.5,-8.2,0.3793103448275862,1.0,0.5384615384615384,12.4,9.0,18.78840863078084,0.0,0.5666666666666667,0,0.4222222222222222,-13.3,0.5,0.3793103448275862,0.5,0.5384615384615384,0.0,8.7,27.0,26.0,0.5,7.0,5.6,0.9,1,1.0,68.0,0.5333333333333333,0,-1.0,-290,6.0,0.5,15.0,0.2692307692307692,0.4,0.6615384615384615,0.5,17.58337339839258,12.0,0,0.5217391304347826,3.0,7.0,18.78840863078084,0.8333333333333334,0.8,0.5384615384615384,1,17.58337339839258,0.4222222222222222,0.8333333333333334,1.0,50.5,0.6153846153846154,1.0,1.0,18.78840863078084,0.3793103448275862,13.0,53.0,0.4444444444444444,0.5,10.5,0.5,13.0,3.5,0.8,0.4,0.8333333333333334,0.5,0.4222222222222222,-1.0,0.5384615384615384,1.0,0.8,1,0.5,-13.9,0.5,-3.8,22.0,0.6153846153846154,0.5384615384615384,7.0,0.4,0.8333333333333334,0.4137931034482759,17.58337339839258,1.0,0.20833333333333331,22.0,0.0,0.4,1,1,15,2013,18,7.0,1,training,1,0.3766787
201210140phi,58.0,8.247022471928876,1.0,0.0,16.9,-3.5,-195,0.3,-8.9,13.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5238095238095238,0.0,47.5,0.5526315789473685,13.0,0.4761904761904762,0.42,1.0,1.0,0.0,0.5,-14.7,0.3809523809523809,1.0,0.4,-4.3,28.0,0.0,15.0,0.4523809523809524,1,0.527027027027027,-5.1,0.5,0.35714285714285715,0.4736842105263158,0.0,0.0,-15.0,6.0,32.0,0.5,-3.5,6.6,0.0,1,0.2,66.0,0.4761904761904762,0,0.0,170,6.0,0.4,6.0,0.6,0.5,0.575,0.6,4.8789594274291765,13.0,0,0.4605263157894737,6.0,7.0,0.7997299854396045,0.0,0.3,0.4,1,4.8789594274291765,0.527027027027027,0.0,0.0,48.0,0.25,1.0,0.0,8.247022471928876,0.35714285714285715,13.0,47.5,0.4594594594594595,0.4473684210526316,-3.8,0.25,13.0,-6.5,0.4,1.0,0.0,0.4,0.527027027027027,0.0,0.0,0.0,0.4,1,1.0,-8.6,0.5,-14.1,20.0,0.25,0.0,14.0,0.25,0.0,0.5238095238095238,4.8789594274291765,0.0,0.6,24.0,0.0,0.5,-1,-1,6,2012,-3,3.5,0,training,1,0.7303439
201312010buf,0.0,11.081508825110419,0.5,0.2727272727272727,7.5,-5.0,-210,0.5,-4.8,16.0,68.0,0.2272727272727273,0.0,0.2,0.2,0.2272727272727273,0.0,0.5,0.3703703703703704,0.0,48.0,0.372093023255814,16.0,0.4814814814814815,0.4636363636363636,0.0,0.0,0.0,0.75,-7.6,0.4310344827586207,1.0,0.5454545454545454,-11.2,27.0,11.081508825110419,0.0,0.462962962962963,0,0.44565217391304346,-4.8,0.75,0.4482758620689655,0.4534883720930232,0.2727272727272727,0.0,-9.0,7.0,22.0,0.5,-4.5,14.5,0.2,1,0.0,68.0,0.4814814814814815,0,0.0,180,6.0,0.5454545454545454,13.0,0.3636363636363637,0.8333333333333334,0.4636363636363636,0.4,1.0559233499643874,16.0,0,0.4418604651162791,11.0,14.0,4.076659375311121,0.0,0.4,0.5454545454545454,2,0.0,0.4673913043478261,0.0,0.0,48.0,0.18181818181818185,1.0,0.0,11.081508825110419,0.4482758620689655,16.0,49.0,0.5652173913043478,0.4534883720930232,-8.6,0.625,16.0,-3.5,0.4,0.5,0.0,0.5454545454545454,0.44565217391304346,0.0,0.2727272727272727,0.0,0.4,1,0.5,-3.4,0.5,-1.5,31.0,0.18181818181818185,0.2727272727272727,10.0,0.75,0.0,0.5517241379310345,0.10239496353583363,0.0,0.3636363636363637,23.0,0.0,0.8333333333333334,-1,-1,13,2013,-3,5.0,0,training,1,1.1394262
201412140sdg,46.0,13.958853914362026,0.5,0.4615384615384616,24.8,4.5,180,0.4615384615384616,-1.8,13.0,64.0,0.5384615384615384,-1.0,0.4,0.4,0.5384615384615384,0.0,0.4615384615384616,0.5806451612903226,0.0,50.5,0.5319148936170213,14.0,0.5645161290322581,0.5384615384615384,1.0,0.2,0.0,0.0,9.5,0.59375,1.0,0.4615384615384616,32.6,20.0,13.958853914362026,6.0,0.5645161290322581,1,0.5714285714285714,0.6,0.0,0.53125,0.5212765957446809,0.4615384615384616,1.0,6.0,25.0,26.0,0.0,4.5,-13.9,0.4,1,0.8,64.0,0.5645161290322581,1,-1.0,-220,6.0,0.4615384615384616,15.0,0.6153846153846154,0.42857142857142855,0.8999999999999999,0.6,0.0,13.0,0,0.5106382978723404,2.0,7.0,13.958853914362026,0.5,0.2,0.4615384615384616,2,0.0,0.5612244897959183,0.5,0.5,50.5,0.7692307692307693,1.0,0.5,13.958853914362026,0.53125,14.0,49.0,0.7755102040816326,0.5212765957446809,35.0,0.0,16.0,3.5,0.2,0.7142857142857143,0.5,0.4615384615384616,0.6224489795918368,0.0,0.4615384615384616,0.5,0.2,1,0.16666666666666666,1.6,0.25,-3.7,3.0,0.7692307692307693,0.4615384615384616,7.0,0.42857142857142855,0.5,0.78125,0.0,0.5,0.6153846153846154,11.0,0.0,0.42857142857142855,-1,-1,15,2014,-12,4.5,0,training,1,0.4165925
