game_id,home_field___h_home__close_wr_ytd,travel___v_dist_from_home,weather___humidity_pct,team_history___v_close_wr_past_5_games,team_history___h_ovr_wr_past_3_seasons,weather___is_grass,travel___v_home_body_time,rankings___h__s_t_rank,home_field___h_consecutive_home,travel___v_tz_change_last_game,travel___v_travel_from_last_game_decay,travel___h_body_clock_from_last_wk,travel___h_tz_change_last_10_days,team_history___v_close_wr_past_3_seasons,home_field___v_is_home,home_field___v_consecutive_visitor,line___close_ou,line___h_pfr_line,matchup___h_wr_past_3_seasons,home_field___h_home__pfr_wr_last_8_games,team_history___h_close_wr_past_2_seasons,rankings___h__dave_or_wtddvoa,team_history___h_open_wr_past_5_games,team_history___h_pfr_wr_past_5_games,home_field___v_visitor__open_wr_ytd,team_history___v_close_wr_ytd,travel___v_travel_from_last_10_days,time_date___day_of_week,time_date___is_superbowl,rankings___v__off_rank,team_history___v_ovr_wr_ytd,team_history___h_open_wr_past_3_seasons,home_field___v_visitor__close_wr_ytd,time_date___is_sunday,rankings___v__s_t_rank,team_history___h_close_wr_ytd,team_history___v_open_wr_ytd,rankings___v__offensedvoa,weather___temperature,line___v_ml,team_history___v_pfr_wr_past_2_seasons,line___pfr_ou,time_date___game_time_eastern,rankings___v__defensedvoa,travel___h_travel_from_last_10_days,matchup___is_same_conf,rankings___h__def_rank,rankings___v__def_rank,team_history___h_close_wr_past_5_games,team_history___v_pfr_wr_ytd,line___open_ou,team_history___v_pfr_wr_past_3_seasons,team_history___v_open_wr_past_5_games,rankings___h__totaldvoa,weather___is_dome,travel___h_same_stadium_last_game,travel___v_travel_from_last_game,home_field___h_home__ovr_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,weather___wind_chill,travel___h_days_since_last_game,home_field___h_is_home,travel___v_body_clock_from_last_wk,home_field___h_home__open_wr_last_8_games,team_history___v_close_wr_past_2_seasons,line___h_open_line,home_field___h_home__close_wr_last_8_games,team_history___h_ovr_wr_past_5_games,team_history___h_open_wr_ytd,rankings___h__defensedvoa,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_last_8_games,matchup___h_wr_past_5_games,weather___wind_mph,time_date___week_id,rankings___v__s_t_dvoa,time_date___is_playoffs,time_date___game_time_local,rankings___v__dave_or_wtddvoa,team_history___v_pfr_wr_past_5_games,home_field___h_home__close_wr_last_4_games,team_history___v_open_wr_past_3_seasons,team_history___h_ovr_wr_ytd,home_field___v_visitor__close_wr_last_4_games,travel___v_same_stadium_last_game,home_field___h_home__open_wr_last_4_games,matchup___h_wr_ytd,rankings___v__estim_winrate,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,team_history___h_open_wr_past_2_seasons,travel___h_travel_from_last_game,travel___v_tz_change_last_10_days,rankings___h__s_t_dvoa,travel___v_days_since_last_game,matchup___h_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,line___h_ml,team_history___h_close_wr_past_3_seasons,home_field___h_home__pfr_wr_ytd,rankings___v__totaldvoa,rankings___h__off_rank,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_visitor__pfr_wr_last_8_games,rankings___h__estim_winrate,home_field___v_visitor__pfr_wr_last_4_games,rankings___h__offensedvoa,team_history___h_pfr_wr_past_2_seasons,team_history___h_ovr_wr_past_2_seasons,matchup___is_same_division,team_history___h_pfr_wr_ytd,team_history___h_pfr_wr_past_3_seasons,line___h_close_line,home_field___v_visitor__ovr_wr_last_4_games,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,regression_label,dataset,fold,regression_score
200911290cin,0.6,3.7076221039501935,41.0,0.4,0.4404761904761905,0,13.0,26.0,1,0.0,3.5626140393817662,10.0,3.0,0.5476190476190477,0.0,2,39.0,-12.0,0.6,0.6,0.5,7.4,0.6,0.6,0.4,0.4,3.5626140393817662,6.0,0.0,31.0,0.1,0.4880952380952381,0.4,1.0,2.0,0.6,0.4,-28.7,59.0,490,0.40384615384615385,39.5,13.0,21.3,37.708495036032666,1.0,17.0,30.0,0.6,0.4,37.5,0.5357142857142857,0.4,8.0,1,0,3.5626140393817662,0.75,0.5,59.0,7.0,1.0,13.0,0.6,0.4230769230769231,-14.0,0.6,0.6,0.6,1.8,0.19230769230769232,0.0,0.4230769230769231,0.16666666666666666,0.6,15.0,12.0,8.4,0.0,13.0,-41.0,0.4,0.75,0.5119047619047619,0.7,0.75,0,0.75,1.0,0.2,0.7,0.75,37.708495036032666,3.0,0.5,37.708495036032666,0.0,-2.6,7.0,0.6666666666666666,0.35714285714285715,0.1,0.4,0.75,0.5,-630,0.4642857142857143,0.6,-41.6,17.0,0.6,0.6,0.5,0.58,0.75,12.4,0.5,0.4423076923076923,1.0,0.6,0.4642857142857143,-12.0,0.25,-1,1,12,2009,9,12.0,9.0,training,1,7.1904144
201211110nor,0.5,6.837996272373936,0.0,0.6,0.6511627906976745,0,13.0,16.0,2,-1.0,6.837996272373936,12.0,0.0,0.6071428571428571,0.0,1,53.5,1.5,0.75,0.5,0.6538461538461539,-6.3,0.8,0.8,0.75,0.75,6.837996272373936,6.0,0.0,8.0,1.0,0.5697674418604651,0.75,1.0,17.0,0.5,0.75,10.2,68.0,-130,0.54,54.0,13.0,-1.8,0.0,1.0,30.0,16.0,0.8,0.75,53.5,0.5833333333333334,0.6,-6.8,1,1,6.837996272373936,0.5,1.0,68.0,6.0,1.0,13.0,0.5,0.58,1.0,0.5,0.6,0.5,21.0,0.72,1.0,0.56,1.0,0.8,0.0,10.0,1.2,0.0,12.0,12.4,0.6,0.5,0.5952380952380952,0.375,1.0,0,0.5,0.5,0.7375,0.375,0.5,0.0,0.0,0.6538461538461539,0.0,-1.0,1.3,7.0,1.0,0.7380952380952381,1.0,0.75,1.0,1.0,110,0.5465116279069767,0.5,13.2,7.0,0.5,0.5,1.0,0.475,1.0,12.9,0.6538461538461539,0.6538461538461539,1.0,0.5,0.5465116279069767,1.5,1.0,1,1,10,2012,4,1.5,4.0,training,1,1.9080195
201009260tam,1.0,12.716505280760126,62.0,0.7,0.4117647058823529,1,13.0,8.0,1,1.0,9.235887032505321,13.0,0.0,0.5,0.0,2,33.0,3.0,0.5,1.0,0.4444444444444444,-0.7,0.8,0.8,1.0,1.0,9.235887032505321,6.0,0.0,27.0,1.0,0.4264705882352941,1.0,1.0,4.0,1.0,1.0,-31.9,90.0,-145,0.4166666666666667,33.0,13.0,-41.2,7.435510426493937,0.0,4.0,1.0,0.8,1.0,34.0,0.5,0.9,31.6,1,0,9.235887032505321,1.0,1.0,90.0,7.0,1.0,12.0,1.0,0.4166666666666667,2.5,1.0,0.8,1.0,-30.3,0.6111111111111112,1.0,0.4722222222222222,1.0,0.5,7.0,3.0,8.6,0.0,13.0,24.5,0.7,1.0,0.527027027027027,1.0,1.0,0,1.0,0.5,0.5294328528952108,1.0,1.0,7.435510426493937,0.0,0.4444444444444444,7.435510426493937,1.0,5.4,7.0,0.5,0.7027027027027027,1.0,1.0,1.0,1.0,125,0.4705882352941176,1.0,17.8,16.0,1.0,1.0,1.0,0.5190258251586375,1.0,-4.2,0.4444444444444444,0.2777777777777778,0.0,1.0,0.4705882352941176,2.5,1.0,-1,-1,3,2010,-25,2.5,-25.0,training,1,5.17234
201001170min,0.59375,12.813385314213418,0.0,0.8,0.6122448979591837,0,12.0,3.0,2,0.0,9.181192101816565,12.0,0.0,0.52,0.0,1,45.0,-2.5,0.0,0.6875,0.4696969696969697,13.4,0.4,0.4,0.5882352941176471,0.5882352941176471,12.813385314213418,6.0,0.0,3.0,0.7058823529411765,0.5204081632653061,0.5882352941176471,1.0,14.0,0.59375,0.5882352941176471,24.2,68.0,120,0.5151515151515151,45.0,13.0,-0.7,0.0,1.0,15.0,10.0,0.4,0.5882352941176471,48.0,0.52,0.8,17.7,1,1,12.813385314213418,1.0,0.5,68.0,14.0,1.0,12.0,0.75,0.5151515151515151,-3.0,0.6875,0.4,0.625,1.7,0.6363636363636364,0.8,0.5151515151515151,0.625,0.0,0.0,19.0,1.0,1.0,12.0,31.2,0.8,1.0,0.51,0.75,0.5,0,1.0,0.5,0.5294328528952108,0.75,1.0,0.0,0.0,0.5,0.0,0.0,4.2,8.0,0.5,0.68,0.7058823529411765,0.5882352941176471,0.5,0.5,-140,0.4795918367346938,0.59375,26.0,9.0,0.625,1.0,0.5,0.5190258251586375,0.5,15.2,0.4696969696969697,0.6666666666666666,0.0,0.59375,0.4795918367346938,-2.5,0.5,1,1,19,2009,31,2.5,31.0,training,1,11.580894
201009190cle,0.0,13.018451979052664,0.0,0.6,0.2727272727272727,1,12.0,26.0,1,1.0,13.018451979052664,13.0,0.0,0.4848484848484849,0.0,1,38.0,-3.0,1.0,0.5,0.5882352941176471,-18.6,0.8,0.8,1.0,1.0,13.018451979052664,6.0,0.0,15.0,1.0,0.5151515151515151,1.0,1.0,1.0,0.0,1.0,0.8,65.0,150,0.4705882352941176,38.0,13.0,0.3,13.554140179683108,1.0,10.0,19.0,0.8,1.0,38.5,0.4848484848484849,0.6,-1.4,1,0,13.018451979052664,0.5,0.5,65.0,7.0,1.0,12.0,0.5,0.4705882352941176,-2.5,0.5,0.8,0.0,-17.0,0.29411764705882354,0.4,0.4705882352941176,0.5,1.0,16.0,2.0,24.6,0.0,13.0,1.9,0.6,0.5,0.4848484848484849,0.0,0.5,0,0.5,0.5,0.5294328528952108,0.0,0.5,13.554140179683108,0.0,0.5882352941176471,13.554140179683108,1.0,-8.8,6.0,1.0,0.21212121212121213,1.0,1.0,0.5,0.5,-170,0.5151515151515151,0.0,25.2,21.0,0.0,0.5,0.5,0.5190258251586375,0.5,-9.6,0.5882352941176471,0.29411764705882354,0.0,0.0,0.5,-3.0,0.5,-1,-1,2,2010,-2,3.0,-2.0,training,1,-1.4749453
201009120was,0.5,21.14548034818789,85.0,0.8,0.375,1,20.0,16.484069514844315,1,0.0,0.0,21.0,0.0,0.5,0.0,1,40.5,3.0,0.25,0.5,0.4375,0.5583272990586526,0.6,0.5,0.5,0.5,0.0,6.0,0.0,16.07313540912382,0.5,0.40625,0.5,1.0,16.32440260680666,0.5,0.5,1.7395365677045609,66.0,-200,0.5555555555555556,40.0,21.0,0.32541636495293264,0.0,1.0,16.55503258508327,16.03874004344678,0.5,0.5,43.0,0.5,0.8,0.07465604634322998,1,0,0.0,0.5,0.5,66.0,300.0,1.0,21.0,0.5,0.5555555555555556,3.5,0.5,0.2,0.5,1.1731354091238233,0.6666666666666666,0.8,0.5555555555555556,0.5,0.4,2.0,1.0,0.08030412744388128,0.0,21.0,1.3540188269370024,0.8,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5294328528952108,0.5,0.5,0.0,0.0,0.46875,0.0,0.0,-0.05716871832005794,300.0,0.0,0.6176470588235294,0.5,0.5,0.5,0.5,170,0.421875,0.5,1.493229543808834,16.30955829109341,0.5,0.5,0.5,0.5190258251586375,0.5,1.3056480811006512,0.4375,0.25,1.0,0.5,0.4375,4.0,0.5,1,1,1,2010,6,4.0,6.0,training,1,-1.3900013
201209300atl,1.0,3.839842454749935,0.0,0.4,0.7027027027027027,0,13.0,6.0,1,0.0,1.4125991315734037,10.0,3.0,0.4,0.0,1,48.0,-7.0,1.0,1.0,0.575,32.3,0.8,0.8,0.3333333333333333,0.3333333333333333,3.839842454749935,6.0,0.0,15.0,0.3333333333333333,0.5945945945945946,0.3333333333333333,1.0,23.0,1.0,0.3333333333333333,3.5,68.0,260,0.5526315789473685,48.0,13.0,13.1,32.73296234741364,1.0,6.0,24.0,0.8,0.3333333333333333,50.0,0.4142857142857143,0.4,45.3,1,0,3.839842454749935,1.0,0.0,68.0,7.0,1.0,13.0,1.0,0.5263157894736842,-7.0,1.0,0.8,1.0,-16.4,0.3684210526315789,0.4,0.5263157894736842,0.0,0.8,0.0,4.0,-3.8,0.0,13.0,-1.7,0.4,1.0,0.4,1.0,0.0,0,1.0,0.5,0.5294328528952108,1.0,1.0,32.73296234741364,3.0,0.55,32.73296234741364,0.0,6.7,10.0,1.0,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.0,0.0,-320,0.6081081081081081,1.0,-13.4,3.0,1.0,1.0,0.0,0.5190258251586375,0.0,22.2,0.525,0.65,1.0,1.0,0.581081081081081,-7.0,0.0,-1,1,4,2012,2,7.0,2.0,training,1,6.707691
201110020dal,0.5,17.009852270281492,0.0,0.9,0.5405405405405406,0,13.0,28.0,2,0.0,12.813385314213418,12.0,0.0,0.5571428571428572,0.0,2,46.5,-2.5,1.0,0.0,0.3947368421052632,-6.4,0.5,0.5,0.6666666666666666,0.8333333333333334,12.813385314213418,6.0,0.0,13.0,1.0,0.472972972972973,0.8333333333333334,1.0,20.0,0.5,0.6666666666666666,7.6,68.0,115,0.7631578947368421,46.5,13.0,-23.0,0.0,1.0,7.0,2.0,0.3,0.8333333333333334,46.5,0.5571428571428572,0.8,-5.8,1,1,12.813385314213418,1.0,0.75,68.0,6.0,1.0,12.0,0.0,0.7631578947368421,-1.5,0.0,0.6,0.5,-8.1,0.4736842105263158,1.0,0.7105263157894737,1.0,1.0,0.0,4.0,-2.2,0.0,12.0,11.4,0.9,0.0,0.5,0.6666666666666666,0.75,0,0.0,0.5,0.5294328528952108,0.6666666666666666,0.0,0.0,0.0,0.3947368421052632,0.0,0.0,-6.9,7.0,1.0,0.3142857142857143,1.0,0.8333333333333334,0.5,0.5,-135,0.472972972972973,0.5,28.4,23.0,0.5,1.0,0.75,0.5190258251586375,0.75,-6.9,0.4473684210526316,0.42105263157894735,0.0,0.5,0.5,-2.5,1.0,-1,-1,4,2011,-4,2.5,-4.0,training,1,-8.101711
201412280mia,0.42857142857142855,16.083729271871785,68.0,0.6,0.4893617021276596,1,13.0,30.0,2,0.0,16.083729271871785,13.0,0.0,0.4574468085106383,0.0,1,41.0,-6.5,0.6,0.42857142857142855,0.5,7.0,0.2,0.2,0.5,0.36666666666666653,16.083729271871785,6.0,0.0,29.0,0.2,0.5212765957446809,0.3928571428571429,1.0,17.0,0.4666666666666667,0.4666666666666667,-14.0,80.0,250,0.5,41.0,13.0,3.3,0.0,1.0,15.0,21.0,0.2,0.4,42.0,0.4680851063829787,0.6,6.8,1,1,16.083729271871785,0.75,0.4166666666666667,80.0,7.0,1.0,13.0,0.5714285714285714,0.4838709677419355,-6.0,0.42857142857142855,0.4,0.5333333333333333,-1.8,0.3548387096774194,0.2,0.5483870967741935,0.16666666666666666,0.6,12.0,17.0,-1.3,0.0,13.0,-19.5,0.6,0.5,0.5,0.5333333333333333,0.5,0,0.5,1.0,0.34,0.5,0.5,0.0,0.0,0.5161290322580645,0.0,0.0,-5.2,7.0,0.6666666666666666,0.3617021276595745,0.21428571428571427,0.42857142857142855,0.5,0.5,-310,0.5106382978723404,0.42857142857142855,-18.6,9.0,0.5,0.5714285714285714,0.5,0.58,0.5,10.1,0.5,0.5161290322580645,1.0,0.4666666666666667,0.5106382978723404,-7.0,0.25,-1,-1,17,2014,-13,7.0,-13.0,training,1,7.4229026
200909270crd,0.5,26.832565714049252,0.0,0.6,0.5526315789473685,1,21.0,26.0,1,-2.0,32.9060483702571,21.0,-2.0,0.4722222222222222,0.0,2,49.0,-3.0,0.5,0.0,0.6363636363636364,-9.5,0.8,0.8,0.5,0.5,32.9060483702571,6.0,0.0,4.0,1.0,0.6052631578947368,0.5,1.0,22.0,0.5,0.5,33.6,68.0,140,0.4473684210526316,49.0,21.0,10.6,30.79210519000122,0.0,4.0,21.0,0.8,0.5,47.0,0.4861111111111111,0.4,22.5,1,0,32.9060483702571,0.0,1.0,68.0,7.0,1.0,21.0,0.0,0.42105263157894735,0.0,0.0,0.6,0.5,-24.6,0.7368421052631579,0.8,0.42105263157894735,1.0,0.5,0.0,3.0,-2.6,0.0,19.0,29.9,0.6,0.0,0.4861111111111111,0.5,1.0,0,0.0,0.5,0.5294328528952108,0.5,0.0,30.79210519000122,-2.0,0.6363636363636364,30.79210519000122,-2.0,-4.6,6.0,0.5,0.75,1.0,0.5,1.0,1.0,-160,0.6052631578947368,0.5,20.4,18.0,0.5,0.0,1.0,0.5190258251586375,1.0,2.5,0.6363636363636364,0.5909090909090909,0.0,0.5,0.5921052631578947,-3.0,1.0,-1,-1,3,2009,-21,3.0,-21.0,training,1,3.9334617
200712160dal,0.6923076923076923,22.861214152771936,31.0,0.6,0.9230769230769232,0,16.0,13.0,1,-1.0,22.861214152771936,16.0,-1.0,0.4615384615384616,0.0,1,48.5,-10.0,1.0,0.7142857142857143,0.6923076923076923,39.4,0.6,0.6,0.38461538461538464,0.4615384615384616,22.861214152771936,6.0,0.0,10.0,0.38461538461538464,0.6538461538461539,0.4615384615384616,1.0,28.0,0.6923076923076923,0.38461538461538464,9.4,49.0,400,0.4615384615384616,49.0,16.0,2.3,16.807748998411427,1.0,8.0,17.0,0.6,0.4615384615384616,49.0,0.4615384615384616,0.4,38.0,1,0,22.861214152771936,1.0,0.6666666666666666,49.0,7.0,1.0,16.0,0.6428571428571429,0.4615384615384616,-9.5,0.7142857142857143,1.0,0.6538461538461539,-7.0,0.38461538461538464,0.4,0.38461538461538464,0.5,1.0,0.0,15.0,-3.7,0.0,15.0,0.7,0.6,0.75,0.38461538461538464,0.9230769230769232,1.0,0,0.625,1.0,0.5538461538461539,0.9230769230769232,0.75,16.807748998411427,-1.0,0.6538461538461539,16.807748998411427,-1.0,0.8,7.0,1.0,0.38461538461538464,0.38461538461538464,0.4615384615384616,1.0,0.6666666666666666,-500,0.6923076923076923,0.6923076923076923,3.4,2.0,0.6538461538461539,0.8571428571428571,0.6666666666666666,0.7923076923076924,1.0,30.3,0.6923076923076923,0.9230769230769232,1.0,0.6923076923076923,0.6923076923076923,-10.0,0.75,-1,-1,15,2007,-4,10.0,-4.0,training,1,13.67615
200909130htx,0.5,24.06150699316441,0.0,0.0,0.5,1,13.0,16.484069514844315,1,0.0,0.0,12.0,0.0,0.421875,0.0,1,45.0,-4.5,0.5,0.5,0.5625,0.5583272990586526,0.8,0.8,0.5,0.5,0.0,6.0,0.0,16.07313540912382,0.5,0.46875,0.5,1.0,16.32440260680666,0.5,0.5,1.7395365677045609,68.0,190,0.4375,45.0,13.0,0.32541636495293264,0.0,1.0,16.55503258508327,16.03874004344678,0.8,0.5,43.0,0.421875,0.0,0.07465604634322998,1,0,0.0,0.5,0.5,68.0,300.0,1.0,12.0,0.5,0.4375,-4.0,0.5,0.8,0.5,1.1731354091238233,0.5625,0.2,0.4375,0.5,0.5,0.0,1.0,0.08030412744388128,0.0,12.0,1.3540188269370024,0.0,0.5,0.421875,0.5,0.5,0,0.5,0.5,0.5294328528952108,0.5,0.5,0.0,0.0,0.5,0.0,0.0,-0.05716871832005794,300.0,0.5,0.40625,0.5,0.5,0.5,0.5,-230,0.53125,0.5,1.493229543808834,16.30955829109341,0.5,0.5,0.5,0.5190258251586375,0.5,1.3056480811006512,0.5625,0.5,0.0,0.5,0.53125,-4.5,0.5,-1,-1,1,2009,-17,4.5,-17.0,training,1,-3.7968197
201110230car,0.6666666666666666,5.4280394027770305,56.0,0.6,0.2894736842105263,1,13.0,32.0,1,0.0,5.4280394027770305,13.0,0.0,0.527027027027027,0.0,1,44.5,-2.5,1.0,1.0,0.3636363636363637,-17.7,0.8,0.8,0.6,0.6,5.4280394027770305,6.0,0.0,27.0,0.6,0.4473684210526316,0.6,1.0,14.0,0.6666666666666666,0.6,-6.2,62.0,120,0.6190476190476191,44.5,13.0,-7.2,3.839842454749935,1.0,32.0,5.0,0.8,0.6,44.5,0.5405405405405406,0.6,-18.7,1,0,5.4280394027770305,0.3333333333333333,1.0,62.0,7.0,1.0,13.0,1.0,0.5952380952380952,-3.0,1.0,0.2,0.6666666666666666,22.8,0.42857142857142855,0.6,0.6190476190476191,0.5,1.0,0.0,7.0,0.6,0.0,13.0,-1.8,0.6,1.0,0.5540540540540541,0.16666666666666666,1.0,0,1.0,0.5,0.6599999999999999,0.16666666666666666,1.0,3.839842454749935,0.0,0.3636363636363637,3.839842454749935,0.0,-8.8,7.0,0.5,0.35135135135135137,0.6,0.6,1.0,1.0,-140,0.4473684210526316,0.75,1.6,8.0,0.6666666666666666,0.3333333333333333,1.0,0.3833333333333333,1.0,12.9,0.3863636363636364,0.13636363636363635,0.0,0.75,0.4605263157894737,-2.5,0.5,1,1,7,2011,13,2.5,13.0,training,1,-4.739689
200910180nor,1.0,19.341748889927192,0.0,0.9,0.5277777777777778,0,13.0,20.0,2,-1.0,19.341748889927192,12.0,0.0,0.7261904761904762,0.0,1,47.5,-3.0,0.5,1.0,0.725,32.7,1.0,0.8,0.9,0.9,19.341748889927192,6.0,0.0,8.0,1.0,0.5972222222222222,0.9,1.0,23.0,1.0,0.9,21.7,68.0,160,0.75,47.5,13.0,-26.9,0.0,1.0,2.0,3.0,0.8,0.9,49.0,0.7261904761904762,0.9,59.3,1,1,19.341748889927192,1.0,1.0,68.0,14.0,1.0,13.0,1.0,0.75,-3.5,1.0,0.8,1.0,-28.8,0.7727272727272727,1.0,0.7045454545454546,1.0,0.5,0.0,6.0,-3.2,0.0,12.0,37.2,0.9,1.0,0.7023809523809523,1.0,1.0,0,1.0,0.5,0.78,1.0,1.0,0.0,0.0,0.775,0.0,-1.0,-2.5,7.0,0.5,0.7380952380952381,1.0,0.9,1.0,1.0,-180,0.5694444444444444,1.0,45.3,2.0,1.0,1.0,1.0,1.25,1.0,33.0,0.725,0.6,0.0,1.0,0.5694444444444444,-3.0,1.0,1,1,6,2009,21,3.0,21.0,training,2,-7.039586
200910250cle,0.5,7.032543750791744,45.0,0.6,0.3947368421052632,1,12.0,1.0,1,1.0,7.032543750791744,13.0,0.0,0.6153846153846154,0.0,1,41.5,9.0,0.5,0.5,0.4545454545454545,-26.7,0.6,0.6,0.6,0.6,7.032543750791744,6.0,0.0,12.0,0.6,0.5394736842105263,0.6,1.0,15.0,0.5,0.6,13.4,50.0,-400,0.5238095238095238,41.5,13.0,-15.8,1.989209829480024,0.0,27.0,4.0,0.6,0.6,43.0,0.6282051282051282,0.6,-30.7,1,0,7.032543750791744,0.0,0.5,50.0,7.0,1.0,12.0,0.5,0.5,6.5,0.5,0.2,0.5,18.3,0.42857142857142855,0.6,0.5238095238095238,0.5,0.5,12.0,7.0,-0.3,0.0,13.0,19.6,0.6,0.5,0.6153846153846154,0.16666666666666666,0.5,0,0.5,0.5,0.82,0.16666666666666666,0.5,1.989209829480024,0.0,0.4545454545454545,1.989209829480024,1.0,13.8,7.0,0.5,0.5897435897435898,0.6,0.6,0.5,0.5,320,0.5789473684210527,0.5,28.9,31.0,0.5,0.0,0.5,0.26666666666666666,0.5,-26.1,0.4318181818181818,0.2272727272727273,0.0,0.5,0.5657894736842105,9.0,0.5,-1,-1,7,2009,-28,9.0,-28.0,training,2,-18.83599
201510250kan,0.16666666666666666,14.53542393919076,57.0,0.9,0.5384615384615384,1,13.0,5.0,1,-1.0,14.53542393919076,12.0,0.0,0.5897435897435898,0.0,1,41.5,-3.0,0.0,0.0,0.5227272727272727,-2.5,0.0,0.0,0.6666666666666666,0.8333333333333334,14.53542393919076,6.0,0.0,5.0,0.6666666666666666,0.5641025641025641,0.8333333333333334,1.0,16.0,0.16666666666666666,0.6666666666666666,19.8,58.0,170,0.5869565217391305,43.0,13.0,-0.4,6.059326446413008,1.0,24.0,14.0,0.0,0.75,44.0,0.5769230769230769,0.8,-4.3,1,0,14.53542393919076,0.0,0.8333333333333334,58.0,7.0,1.0,13.0,0.0,0.6086956521739131,-2.5,0.0,0.0,0.16666666666666666,7.3,0.6521739130434783,0.8,0.5652173913043478,0.6666666666666666,0.25,7.0,7.0,0.7,0.0,12.0,17.4,0.8,0.0,0.5641025641025641,0.16666666666666666,0.8333333333333334,0,0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,6.059326446413008,0.0,0.5227272727272727,6.059326446413008,-1.0,3.6,7.0,0.0,0.5897435897435898,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,-195,0.5256410256410257,0.16666666666666666,20.9,13.0,0.16666666666666666,0.0,0.8333333333333334,0.3666666666666667,0.8333333333333334,-0.6,0.5227272727272727,0.4545454545454545,0.0,0.16666666666666666,0.5256410256410257,-3.5,0.6666666666666666,1,1,7,2015,10,3.5,10.0,training,2,-3.1398585
201511220crd,0.6666666666666666,28.2995639277357,0.0,0.7,0.6666666666666666,1,21.0,14.0,1,-2.0,28.2995639277357,18.0,1.0,0.6162790697674418,0.0,1,48.0,-4.5,0.5,0.625,0.6538461538461539,27.0,0.8,0.7,0.8333333333333334,0.8333333333333334,28.2995639277357,6.0,0.0,2.0,0.8888888888888888,0.6785714285714286,0.8333333333333334,1.0,10.0,0.6666666666666666,0.8333333333333334,18.0,68.0,185,0.6153846153846154,48.5,21.0,-5.6,17.29991208359163,0.0,6.0,8.0,0.6,0.8333333333333334,47.0,0.6162790697674418,0.7,30.2,1,0,28.2995639277357,0.75,1.0,68.0,7.0,1.0,21.0,0.75,0.6153846153846154,-3.5,0.5,0.8,0.7777777777777778,-14.1,0.7115384615384616,0.8,0.5769230769230769,1.0,0.5,0.0,11.0,2.9,0.0,19.0,25.6,0.7,0.5,0.6162790697674418,0.7777777777777778,1.0,0,0.75,0.5,0.8666666666666667,0.7777777777777778,0.625,17.29991208359163,1.0,0.6923076923076923,17.29991208359163,-2.0,-0.3,6.0,0.5,0.686046511627907,0.8888888888888888,0.8333333333333334,1.0,1.0,-215,0.6547619047619048,0.7222222222222222,26.5,3.0,0.7777777777777778,0.75,1.0,0.8111111111111111,1.0,16.4,0.6730769230769231,0.6923076923076923,0.0,0.7222222222222222,0.6666666666666666,-4.0,1.0,-1,1,11,2015,3,4.0,3.0,training,2,3.9485898
200711110was,0.375,1.9661519946586024,44.0,0.4,0.625,1,13.0,12.0,1,0.0,1.9661519946586024,13.0,0.0,0.375,0.0,1,37.5,-2.5,1.0,0.375,0.375,0.2,0.4,0.3,0.375,0.375,1.9661519946586024,6.0,0.0,8.0,0.375,0.4375,0.375,1.0,22.0,0.375,0.375,12.7,49.0,130,0.375,37.5,13.0,5.3,3.3759514160603667,1.0,7.0,20.0,0.3,0.375,38.0,0.375,0.4,0.6,1,0,1.9661519946586024,0.75,0.5,49.0,7.0,1.0,13.0,0.375,0.375,-3.0,0.375,0.6,0.4375,-9.9,0.375,0.4,0.375,0.5,1.0,0.0,10.0,-2.4,0.0,13.0,2.7,0.4,0.375,0.375,0.625,0.5,0,0.375,1.0,0.6375,0.625,0.375,3.3759514160603667,0.0,0.4375,3.3759514160603667,0.0,0.9,7.0,1.0,0.375,0.375,0.375,0.5,0.5,-150,0.375,0.375,5.0,26.0,0.4375,0.75,0.5,0.55,0.5,-10.3,0.375,0.625,1.0,0.375,0.375,-2.5,0.5,-1,-1,10,2007,-8,2.5,-8.0,training,2,6.124211
