weather___is_dome,travel___v_body_clock_from_last_wk,time_date___is_superbowl,rankings___v__estim_winrate,home_field___h_is_home,home_field___v_visitor__open_wr_ytd,time_date___week_id,team_history___v_close_wr_past_5_games,team_history___v_open_wr_past_3_seasons,home_field___h_home__ovr_wr_last_8_games,rankings___v__defensedvoa,travel___v_travel_from_last_game,weather___is_grass,weather___wind_mph,home_field___h_home__ovr_wr_last_4_games,line___pfr_ou,team_history___h_open_wr_past_5_games,travel___v_tz_change_last_10_days,home_field___v_consecutive_visitor,rankings___h__defensedvoa,home_field___h_consecutive_home,home_field___v_visitor__open_wr_last_4_games,time_date___day_of_week,team_history___v_open_wr_past_5_games,home_field___h_home__pfr_wr_ytd,travel___v_days_since_last_game,team_history___v_pfr_wr_ytd,home_field___v_visitor__ovr_wr_last_8_games,team_history___h_pfr_wr_past_5_games,travel___v_same_stadium_last_game,home_field___v_visitor__close_wr_last_8_games,home_field___h_home__ovr_wr_ytd,line___close_ou,weather___humidity_pct,home_field___v_visitor__close_wr_last_4_games,line___open_ou,home_field___v_visitor__open_wr_last_8_games,travel___h_travel_from_last_game,line___h_ml,team_history___h_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_2_seasons,rankings___v__s_t_dvoa,rankings___h__off_rank,team_history___v_open_wr_past_2_seasons,travel___h_tz_change_last_10_days,rankings___v__off_rank,time_date___is_sunday,team_history___h_close_wr_past_2_seasons,matchup___is_same_conf,team_history___v_ovr_wr_past_2_seasons,line___h_pfr_line,team_history___h_close_wr_past_3_seasons,home_field___h_home__open_wr_last_4_games,travel___v_travel_from_last_game_decay,home_field___h_home__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,travel___h_body_clock_from_last_wk,home_field___h_home__pfr_wr_last_8_games,weather___temperature,weather___wind_chill,home_field___v_visitor__close_wr_ytd,line___v_ml,home_field___h_home__open_wr_last_8_games,time_date___game_time_local,team_history___h_ovr_wr_past_2_seasons,rankings___h__s_t_rank,matchup___h_wr_past_5_games,rankings___v__dave_or_wtddvoa,team_history___h_open_wr_past_3_seasons,home_field___h_home__close_wr_ytd,home_field___h_home__close_wr_last_4_games,matchup___h_wr_ytd,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_5_games,time_date___is_playoffs,team_history___h_ovr_wr_past_5_games,rankings___h__estim_winrate,team_history___v_pfr_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,team_history___h_close_wr_past_5_games,rankings___v__def_rank,travel___h_travel_from_last_game_decay,time_date___game_time_eastern,matchup___is_same_division,travel___h_same_stadium_last_game,home_field___v_visitor__pfr_wr_last_4_games,game_id,team_history___h_pfr_wr_ytd,rankings___h__totaldvoa,rankings___h__offensedvoa,team_history___v_open_wr_ytd,team_history___v_close_wr_past_3_seasons,team_history___h_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,team_history___h_open_wr_ytd,rankings___v__offensedvoa,home_field___h_home__open_wr_ytd,line___h_close_line,travel___v_home_body_time,team_history___h_close_wr_ytd,home_field___v_is_home,travel___v_tz_change_last_game,travel___v_dist_from_home,matchup___h_wr_past_3_seasons,rankings___v__totaldvoa,travel___h_tz_change_last_game,travel___v_travel_from_last_10_days,team_history___h_ovr_wr_ytd,travel___h_travel_from_last_10_days,team_history___v_close_wr_ytd,team_history___v_ovr_wr_past_5_games,line___h_open_line,home_field___h_home__close_wr_last_8_games,rankings___h__s_t_dvoa,home_field___v_visitor__pfr_wr_ytd,rankings___v__s_t_rank,matchup___h_wr_past_2_seasons,team_history___h_pfr_wr_past_2_seasons,team_history___v_close_wr_past_2_seasons,travel___h_days_since_last_game,team_history___h_ovr_wr_past_3_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold
1,20.0,0.0,0.5294328528952108,1.0,0.5,1.0,0.4,0.4861111111111111,0.5,0.32541636495293264,0.0,1,5.0,0.5,48.0,0.8,0.0,1,1.1731354091238233,1,0.5,3.0,0.4,0.5,300.0,0.5,0.5,0.8,0,0.5,0.5,48.0,67.0,0.5,46.0,0.5,0.0,-250,0.6621621621621622,0.38235294117647056,0.08030412744388128,16.30955829109341,0.4411764705882353,0.0,16.07313540912382,0.0,0.65,1.0,0.6470588235294118,-5.0,0.6621621621621622,0.5,0.0,0.5,0.5,20.0,0.5,68.0,68.0,0.5,210,0.5,20.0,0.7,16.484069514844315,0.0,1.3540188269370024,0.6621621621621622,0.5,0.5,0.5,0.75,0.5,0.4,0.0,1.0,0.5190258251586375,0.4583333333333333,0.5583272990586526,16.55503258508327,0.8,16.03874004344678,0.0,21.0,0.0,0,0.5,201109080gnb,0.5,0.07465604634322998,1.3056480811006512,0.5,0.4583333333333333,0.65,0.5,0.5,0.5,1.7395365677045609,0.5,-5.0,20.0,0.5,0.0,0.0,14.68995279589761,0.5,1.493229543808834,0.0,0.0,0.5,0.0,0.5,0.4,-4.5,0.5,-0.05716871832005794,0.5,16.32440260680666,0.5,0.65,0.38235294117647056,300.0,0.6756756756756757,1,1,1,2011,8,5.0,8,training,4
1,13.0,0.0,0.4777777777777778,1.0,0.3888888888888889,11.0,0.2,0.4880952380952381,0.0,10.2,9.967996648484586,1,15.0,0.0,42.5,0.4,-1.0,1,7.5,1,0.5,6.0,0.2,0.3333333333333333,7.0,0.3888888888888889,0.5,0.4,0,0.5,0.1111111111111111,42.0,37.0,0.5,43.5,0.5,14.53542393919076,145,0.5,0.4807692307692308,3.8,32.0,0.5192307692307693,-1.0,18.0,1.0,0.48,1.0,0.5,3.0,0.5,0.25,9.967996648484586,0.25,0.5,13.0,0.25,59.0,59.0,0.3888888888888889,-165,0.25,12.0,0.32,21.0,0.33333333333333337,-1.0,0.4761904761904762,0.3333333333333333,0.25,0.5,0.4047619047619048,0.4444444444444444,0.2,0.0,0.0,0.16666666666666666,0.4642857142857143,-35.6,24.0,0.4,26.0,14.53542393919076,13.0,0.0,0,0.5,201211180kan,0.3333333333333333,-38.2,-29.9,0.3888888888888889,0.4642857142857143,0.48,0.4444444444444444,0.5,0.3333333333333333,1.9,0.3333333333333333,3.0,13.0,0.3333333333333333,0.0,-1.0,9.967996648484586,0.5,-4.5,-1.0,9.967996648484586,0.1111111111111111,14.53542393919076,0.3888888888888889,0.2,3.5,0.25,-0.8,0.3888888888888889,9.0,0.5,0.48,0.4807692307692308,6.0,0.42857142857142855,-1,-1,11,2012,-22,3.0,-22,training,4
1,13.0,0.0,0.5294328528952108,1.0,0.5,1.0,0.6,0.6176470588235294,0.5,0.32541636495293264,0.0,0,8.0,0.5,43.0,0.2,0.0,1,1.1731354091238233,1,0.5,6.0,0.6,0.5,300.0,0.5,0.5,0.2,0,0.5,0.5,43.5,45.0,0.5,43.0,0.5,0.0,-110,0.5,0.6176470588235294,0.08030412744388128,16.30955829109341,0.6764705882352942,0.0,16.07313540912382,1.0,0.46875,1.0,0.6470588235294118,-2.0,0.5,0.5,0.0,0.5,0.5,13.0,0.5,74.0,74.0,0.5,-110,0.5,13.0,0.5,16.484069514844315,0.6,1.3540188269370024,0.5138888888888888,0.5,0.5,0.5,0.6176470588235294,0.5,0.6,0.0,0.6,0.5190258251586375,0.5882352941176471,0.5583272990586526,16.55503258508327,0.2,16.03874004344678,0.0,13.0,1.0,0,0.5,201409070rav,0.5,0.07465604634322998,1.3056480811006512,0.5,0.5882352941176471,0.46875,0.5,0.5,0.5,1.7395365677045609,0.5,0.0,13.0,0.5,0.0,0.0,7.8953424835152015,0.5,1.493229543808834,0.0,0.0,0.5,0.0,0.5,0.6,-2.5,0.5,-0.05716871832005794,0.5,16.32440260680666,0.5,0.46875,0.6176470588235294,300.0,0.6111111111111112,-1,-1,1,2014,-7,0.0,-7,training,0
1,17.0,0.0,0.5294328528952108,1.0,0.6470588235294118,19.0,0.6,0.5961538461538461,1.0,-2.3,18.856200929805333,1,7.0,1.0,53.5,0.6,-2.0,1,-13.3,2,0.5,6.0,0.6,0.5,7.0,0.7058823529411765,0.625,0.6,0,0.625,0.75,54.0,71.0,0.5,53.0,0.5,0.0,-425,0.5769230769230769,0.6428571428571429,3.3,3.0,0.6,0.0,17.0,1.0,0.5428571428571428,1.0,0.6857142857142857,-7.0,0.5673076923076923,0.5,18.856200929805333,0.5,0.625,15.0,0.5,40.0,40.0,0.7058823529411765,345,0.625,15.0,0.7714285714285715,27.0,0.2,1.8,0.625,0.5,0.5,1.0,0.6730769230769231,0.7058823529411765,0.6,1.0,0.8,0.5190258251586375,0.6346153846153846,23.9,4.0,0.6,13.0,0.0,17.0,0.0,1,0.5,201501110den,0.5,29.5,19.9,0.6470588235294118,0.6442307692307693,0.6,0.7058823529411765,0.75,0.5625,-0.9,0.5625,-9.5,17.0,0.5,0.0,-2.0,18.856200929805333,0.5,4.7,0.0,18.856200929805333,0.75,0.0,0.7058823529411765,0.8,-7.5,0.5,-3.7,0.7058823529411765,8.0,0.5,0.5428571428571428,0.6428571428571429,14.0,0.7692307692307693,-1,-1,19,2014,-11,9.5,-11,training,2
1,12.0,0.0,0.5294328528952108,1.0,1.0,4.0,1.0,1.0,1.0,-2.7,5.217279900062871,0,0.0,1.0,38.0,0.6666666666666666,0.0,1,-17.2,1,1.0,6.0,1.0,0.6666666666666666,7.0,1.0,1.0,0.6666666666666666,0,1.0,0.3333333333333333,38.0,0.0,1.0,40.0,1.0,6.050478013256477,-105,0.6666666666666666,1.0,7.1,24.0,1.0,0.0,10.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,5.217279900062871,1.0,1.0,12.0,1.0,68.0,68.0,1.0,-115,1.0,12.0,0.3333333333333333,9.0,0.5,14.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,0.5190258251586375,1.0,1.1,6.0,0.6666666666666666,13.0,6.050478013256477,13.0,1.0,0,1.0,200709300min,0.6666666666666666,13.6,-8.2,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,14.5,0.6666666666666666,0.0,12.0,0.6666666666666666,0.0,0.0,5.217279900062871,0.5,24.3,0.0,5.217279900062871,0.3333333333333333,6.050478013256477,1.0,1.0,1.0,1.0,4.6,1.0,6.0,0.5,0.6666666666666666,1.0,7.0,0.3333333333333333,-1,-1,4,2007,-7,0.0,-7,training,3
1,13.0,0.0,0.5307692307692308,1.0,0.6538461538461539,15.0,0.6,0.6538461538461539,0.8333333333333334,2.5,3.1764527079275093,1,32.0,1.0,37.0,0.7,0.0,1,12.3,1,0.625,6.0,0.5,0.7692307692307693,7.0,0.6923076923076923,0.5,0.8,0,0.5,0.6153846153846154,36.0,93.0,0.75,47.0,0.4166666666666667,7.654017871817378,-215,0.7692307692307693,0.6923076923076923,5.1,7.0,0.6538461538461539,0.0,20.0,1.0,0.7692307692307693,1.0,0.5384615384615384,-5.0,0.7692307692307693,1.0,3.1764527079275093,1.0,0.5,13.0,0.8333333333333334,30.0,16.0,0.6923076923076923,185,0.8333333333333334,13.0,0.6153846153846154,2.0,0.5,4.4,0.7307692307692307,0.7692307692307693,1.0,0.5,0.5384615384615384,0.5384615384615384,0.6,0.0,0.6,0.5692307692307692,0.6923076923076923,12.5,27.0,0.8,18.0,7.654017871817378,13.0,0.0,0,0.75,200712160cle,0.7692307692307693,7.3,12.5,0.6538461538461539,0.6923076923076923,0.7307692307692307,0.5384615384615384,0.75,0.7307692307692307,-2.6,0.7307692307692307,-4.0,13.0,0.7692307692307693,0.0,0.0,3.1764527079275093,0.5,0.0,0.0,3.1764527079275093,0.6153846153846154,7.654017871817378,0.6923076923076923,0.6,-5.5,0.8333333333333334,7.1,0.6923076923076923,6.0,0.5,0.7692307692307693,0.6923076923076923,7.0,0.6153846153846154,1,1,15,2007,8,4.0,8,training,0
1,13.0,0.0,0.5076923076923077,1.0,0.38461538461538464,15.0,0.2,0.4888888888888889,0.16666666666666666,-1.3,6.808559465848861,0,8.0,0.0,41.0,0.4,0.0,3,7.1,1,0.5,6.0,0.2,0.3076923076923077,7.0,0.38461538461538464,0.2857142857142857,0.4,0,0.42857142857142855,0.15384615384615385,41.0,59.0,0.5,40.0,0.42857142857142855,4.698780886336369,-110,0.39130434782608703,0.5172413793103449,2.6,20.0,0.5172413793103449,0.0,21.0,1.0,0.36666666666666653,1.0,0.3448275862068966,0.0,0.39130434782608703,0.25,6.808559465848861,0.25,0.42857142857142855,13.0,0.3333333333333333,28.0,20.0,0.38461538461538464,-110,0.3333333333333333,13.0,0.4,29.0,0.6,3.9,0.39130434782608703,0.3076923076923077,0.25,0.0,0.3111111111111111,0.38461538461538464,0.2,0.0,0.0,0.3692307692307692,0.4777777777777778,-16.2,22.0,0.4,11.0,4.698780886336369,13.0,1.0,0,0.5,201012190cin,0.3076923076923077,-11.4,-1.1,0.38461538461538464,0.4888888888888889,0.36666666666666653,0.38461538461538464,0.5,0.3076923076923077,-2.0,0.3076923076923077,0.0,13.0,0.3076923076923077,0.0,0.0,3.7076221039501935,0.6,1.9,0.0,6.808559465848861,0.15384615384615385,4.698780886336369,0.38461538461538464,0.4,-1.0,0.3333333333333333,-3.1,0.38461538461538464,9.0,0.6666666666666666,0.36666666666666653,0.5172413793103449,7.0,0.35869565217391297,1,1,15,2010,2,0.0,2,training,2
1,13.0,0.0,0.1,1.0,0.2857142857142857,8.0,0.4,0.5116279069767442,0.0,5.2,1.4240682962993834,1,13.0,0.0,49.0,0.4,0.0,1,12.1,2,0.25,6.0,0.4,0.42857142857142855,6.0,0.2857142857142857,0.0,0.4,0,0.25,0.42857142857142855,49.5,40.0,0.25,53.0,0.25,0.0,-225,0.38461538461538464,0.39130434782608703,-11.4,8.0,0.4130434782608696,0.0,29.0,1.0,0.3043478260869565,1.0,0.43478260869565216,-5.5,0.38461538461538464,0.0,1.4240682962993834,0.0,0.25,13.0,0.0,56.0,56.0,0.2857142857142857,189,0.0,13.0,0.3043478260869565,28.0,0.6,-31.3,0.3717948717948718,0.42857142857142855,0.0,1.0,0.5348837209302325,0.14285714285714285,0.4,0.0,0.4,0.5285714285714286,0.5,-4.4,29.0,0.4,23.0,0.0,13.0,1.0,1,0.25,201310270phi,0.42857142857142855,-4.6,14.2,0.2857142857142857,0.5,0.2826086956521739,0.14285714285714285,0.0,0.42857142857142855,-18.2,0.42857142857142855,-5.0,13.0,0.42857142857142855,0.0,0.0,1.4240682962993834,0.6,-34.9,0.0,1.4240682962993834,0.42857142857142855,0.0,0.2857142857142857,0.2,-5.5,0.0,-6.7,0.2857142857142857,31.0,0.6666666666666667,0.3043478260869565,0.39130434782608703,7.0,0.38461538461538464,-1,-1,8,2013,-8,5.0,-8,training,4
1,16.0,0.0,0.5294328528952108,1.0,1.0,3.0,0.6,0.4444444444444444,0.5,14.2,46.28967384549171,0,20.0,0.5,43.0,0.4,-3.0,2,10.8,1,1.0,6.0,0.6,0.0,7.0,0.75,0.0,0.4,0,1.0,0.0,43.0,0.0,1.0,41.0,1.0,42.91533376141678,140,0.3888888888888889,0.3611111111111111,6.2,30.0,0.3888888888888889,-3.0,12.0,1.0,0.4,1.0,0.3333333333333333,3.0,0.3888888888888889,0.5,46.28967384549171,0.5,1.0,16.0,0.5,68.0,68.0,1.0,-160,0.5,13.0,0.4,32.0,0.4,-10.6,0.3888888888888889,0.0,0.5,0.5,0.4722222222222222,0.5,0.5,0.0,0.4,0.5190258251586375,0.4305555555555556,-31.3,18.0,0.4,25.0,42.91533376141678,16.0,1.0,0,1.0,201109250sea,0.0,-59.3,-31.3,1.0,0.4722222222222222,0.4,0.5,0.0,0.0,13.8,0.0,3.0,14.0,0.0,0.0,-3.0,17.29991208359163,0.5,5.9,-3.0,46.28967384549171,0.0,42.91533376141678,1.0,0.4,3.0,0.5,-17.2,0.75,9.0,1.0,0.4,0.3888888888888889,7.0,0.3611111111111111,1,1,3,2011,3,3.0,3,training,4
1,13.0,0.0,0.47,1.0,0.45,12.0,0.3,0.4761904761904762,0.8,11.6,16.083729271871785,0,10.0,0.75,42.5,0.6,0.0,3,-16.0,1,0.125,6.0,0.3,0.4,7.0,0.45,0.2,0.6,0,0.3,0.5,42.5,63.0,0.125,43.5,0.3,30.964119534864306,-475,0.5416666666666666,0.5,-1.8,21.0,0.4423076923076923,2.0,12.0,1.0,0.5344827586206896,1.0,0.3461538461538461,-9.5,0.5520833333333334,0.75,16.083729271871785,0.75,0.3,11.0,0.6,60.0,60.0,0.45,375,0.6,13.0,0.6206896551724138,3.0,0.8,-11.5,0.5416666666666666,0.45,0.75,1.0,0.35714285714285715,0.5,0.3,0.0,0.6,0.58,0.5119047619047619,22.1,2.0,0.6,26.0,11.391063274165733,13.0,1.0,0,0.125,201111270nyj,0.4,22.6,1.7,0.45,0.5119047619047619,0.5172413793103449,0.5,0.0,0.4,7.3,0.4,-9.5,13.0,0.45,0.0,0.0,5.1041568164688,0.8,-6.1,2.0,16.083729271871785,0.5,30.964119534864306,0.45,0.2,-8.5,0.6,4.9,0.45,26.0,1.0,0.5172413793103449,0.5,10.0,0.6041666666666666,-1,1,12,2011,4,9.5,4,training,3
1,12.0,0.0,0.5599999999999999,1.0,0.5,12.0,0.3,0.4047619047619048,0.8,1.3,6.4425875995363935,1,5.0,0.75,39.0,0.2,0.0,1,-35.0,1,0.25,6.0,0.4,0.5,14.0,0.5,0.25,0.2,0,0.25,0.7,38.5,26.0,0.25,38.0,0.25,35.01604632827929,-275,0.5340909090909091,0.4615384615384616,7.0,29.0,0.4615384615384616,2.0,20.0,1.0,0.4807692307692308,1.0,0.3461538461538461,-6.5,0.5227272727272727,0.25,0.6247503877560734,0.25,0.25,10.0,0.4,41.0,41.0,0.5,235,0.4,12.0,0.5769230769230769,4.0,1.0,-0.3,0.5681818181818182,0.5,0.25,0.5,0.35714285714285715,0.6,0.4,0.0,0.6,0.77,0.4166666666666667,23.4,1.0,0.2,18.0,35.01604632827929,13.0,1.0,0,0.25,201211250chi,0.5,22.9,-19.0,0.5,0.4166666666666667,0.5,0.6,0.25,0.5,-5.0,0.5,-6.0,12.0,0.5,0.0,0.0,6.4425875995363935,1.0,0.7,2.0,0.0,0.7,35.01604632827929,0.5,0.4,-6.5,0.4,6.8,0.5,3.0,1.0,0.5,0.4615384615384616,6.0,0.6136363636363636,1,1,12,2012,18,6.0,18,training,1
1,19.0,0.0,0.4818181818181818,1.0,0.5454545454545454,13.0,0.6,0.5760869565217391,1.0,17.2,6.837996272373936,0,0.0,1.0,55.0,0.6,1.0,1,1.1,1,0.75,3.0,0.6,0.5454545454545454,4.0,0.5454545454545454,0.4,0.4,0,0.6,0.9090909090909092,54.0,0.0,0.75,55.5,0.6,6.0856093645419005,-190,0.5444444444444444,0.6551724137931034,3.6,14.0,0.6551724137931034,0.0,6.0,0.0,0.5357142857142857,1.0,0.6551724137931034,-3.5,0.5777777777777777,0.25,6.837996272373936,0.25,0.6,20.0,0.4,68.0,68.0,0.5454545454545454,165,0.4,20.0,0.7142857142857143,17.0,0.2,1.8,0.5777777777777777,0.5909090909090909,0.25,0.0,0.6521739130434783,0.4545454545454545,0.6,0.0,0.8,0.5272727272727272,0.5543478260869565,-0.4,16.0,0.5,30.0,6.0856093645419005,20.0,1.0,0,0.75,201211290atl,0.5454545454545454,2.9,4.0,0.5454545454545454,0.5543478260869565,0.5357142857142857,0.4545454545454545,0.5,0.6363636363636364,13.9,0.6363636363636364,-3.5,19.0,0.5909090909090909,0.0,1.0,6.837996272373936,0.2,0.3,0.0,6.837996272373936,0.9090909090909092,6.0856093645419005,0.5454545454545454,0.6,-3.5,0.4,0.1,0.5454545454545454,8.0,0.0,0.4821428571428572,0.6551724137931034,4.0,0.7333333333333333,1,1,13,2012,10,3.5,10,training,4
1,16.0,0.0,0.4636363636363636,1.0,0.2272727272727273,13.0,0.2,0.44565217391304346,0.5,14.5,11.081508825110419,0,0.0,0.5,48.0,0.4,0.0,1,-9.0,2,0.0,6.0,0.2,0.5454545454545454,10.0,0.2727272727272727,0.0,0.4,0,0.0,0.3636363636363637,49.0,0.0,0.0,48.0,0.0,1.0559233499643874,-210,0.4534883720930232,0.4482758620689655,-1.5,23.0,0.4310344827586207,0.0,11.0,1.0,0.4814814814814815,0.0,0.5517241379310345,-4.5,0.4534883720930232,0.625,4.076659375311121,0.75,0.0,16.0,0.8333333333333334,68.0,68.0,0.2727272727272727,180,0.75,16.0,0.3703703703703704,27.0,0.0,-11.2,0.4418604651162791,0.5454545454545454,0.75,0.5,0.5652173913043478,0.18181818181818185,0.2,0.0,0.4,0.4636363636363636,0.44565217391304346,-4.8,7.0,0.4,31.0,0.10239496353583363,16.0,0.0,0,0.0,201312010buf,0.5454545454545454,-3.4,-7.6,0.2272727272727273,0.4673913043478261,0.462962962962963,0.18181818181818185,0.0,0.5,7.5,0.5,-5.0,16.0,0.5454545454545454,0.0,0.0,11.081508825110419,0.5,-8.6,0.0,11.081508825110419,0.3636363636363637,0.0,0.2727272727272727,0.0,-3.5,0.8333333333333334,-4.8,0.2727272727272727,22.0,0.5,0.4814814814814815,0.4482758620689655,14.0,0.372093023255814,-1,-1,13,2013,-3,5.0,-3,training,4
1,13.0,0.0,0.7875,1.0,0.7142857142857143,10.0,0.8,0.5625,0.75,-19.3,16.620630392752858,0,0.0,0.75,43.0,0.4,0.0,1,-22.8,2,0.6666666666666666,6.0,1.0,0.5714285714285714,7.0,0.625,0.6666666666666666,0.4,0,0.6666666666666666,0.7142857142857143,43.0,0.0,0.6666666666666666,42.5,0.6666666666666666,83.27734261787235,-150,0.4,0.5625,-6.2,25.0,0.5833333333333334,0.0,13.0,1.0,0.4375,0.0,0.5416666666666666,-3.0,0.4125,0.5,16.620630392752858,0.5,0.6666666666666666,18.0,0.5,68.0,68.0,0.5714285714285714,130,0.5,13.0,0.5416666666666666,32.0,1.0,19.6,0.4,0.6428571428571429,0.625,0.5,0.5,0.625,0.8,0.0,0.8,0.65,0.55,4.8,1.0,0.5,2.0,8.075567664078799,13.0,0.0,0,0.6666666666666666,201411090det,0.5,6.2,-10.0,0.75,0.55,0.4166666666666667,0.5714285714285714,0.6666666666666666,0.5,6.7,0.5714285714285714,-3.0,13.0,0.5625,0.0,0.0,16.620630392752858,0.5,19.8,-5.0,16.620630392752858,0.75,0.0,0.625,0.8,-3.0,0.625,-6.6,0.5714285714285714,31.0,0.5,0.4166666666666667,0.5625,14.0,0.425,1,1,10,2014,4,3.0,4,training,2
1,14.0,0.0,0.8999999999999999,1.0,0.5384615384615384,15.0,0.4,0.6224489795918368,0.7142857142857143,-13.9,13.958853914362026,1,6.0,0.5,50.5,0.2,-1.0,1,6.0,2,0.5,6.0,0.4,0.4615384615384616,7.0,0.4615384615384616,0.5,0.2,0,0.5,0.6153846153846154,49.0,46.0,0.5,50.5,0.5,0.0,180,0.5212765957446809,0.53125,-3.7,11.0,0.59375,0.0,2.0,1.0,0.5645161290322581,1.0,0.78125,4.5,0.5212765957446809,0.0,13.958853914362026,0.0,0.5,13.0,0.42857142857142855,64.0,64.0,0.4615384615384616,-220,0.42857142857142855,13.0,0.5806451612903226,20.0,0.2,32.6,0.5106382978723404,0.4615384615384616,0.0,0.0,0.7755102040816326,0.7692307692307693,0.4,0.0,0.6,0.5384615384615384,0.5714285714285714,0.6,25.0,0.2,3.0,0.0,16.0,1.0,1,0.5,201412140sdg,0.4615384615384616,1.6,9.5,0.5384615384615384,0.5612244897959183,0.5645161290322581,0.7692307692307693,0.5,0.4615384615384616,24.8,0.4615384615384616,4.5,14.0,0.4615384615384616,0.0,-1.0,13.958853914362026,0.16666666666666666,35.0,0.0,13.958853914362026,0.6153846153846154,0.0,0.4615384615384616,0.8,3.5,0.42857142857142855,-1.8,0.4615384615384616,26.0,0.25,0.5645161290322581,0.53125,7.0,0.5319148936170213,-1,-1,15,2014,-12,4.5,-12,training,1
1,13.0,0.0,0.5294328528952108,1.0,0.5,1.0,0.5,0.5,0.5,0.32541636495293264,0.0,0,5.0,0.5,37.0,0.5,0.0,1,1.1731354091238233,1,0.5,6.0,0.5,0.5,300.0,0.5,0.5,0.5,0,0.5,0.5,38.5,93.0,0.5,37.0,0.5,0.0,150,0.5,0.5,0.08030412744388128,16.30955829109341,0.5,0.0,16.07313540912382,1.0,0.5,1.0,0.5,3.0,0.5,0.5,0.0,0.5,0.5,13.0,0.5,70.0,70.0,0.5,-170,0.5,13.0,0.5,16.484069514844315,0.5,1.3540188269370024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5190258251586375,0.5,0.5583272990586526,16.55503258508327,0.5,16.03874004344678,0.0,13.0,0.0,0,0.5,200709090buf,0.5,0.07465604634322998,1.3056480811006512,0.5,0.5,0.5,0.5,0.5,0.5,1.7395365677045609,0.5,3.0,11.0,0.5,0.0,0.0,26.4074204649394,0.5,1.493229543808834,0.0,0.0,0.5,0.0,0.5,0.5,3.0,0.5,-0.05716871832005794,0.5,16.32440260680666,0.5,0.5,0.5,300.0,0.5,1,-1,1,2007,-1,3.0,-1,training,1
1,13.0,0.0,0.5294328528952108,1.0,0.0,4.0,0.0,0.0,0.5,-10.0,5.544067420053612,1,6.0,0.5,40.0,0.6666666666666666,0.0,1,22.4,1,0.0,6.0,0.0,0.6666666666666666,7.0,0.0,0.0,0.6666666666666666,0,0.0,0.3333333333333333,40.0,0.0,0.0,38.0,0.0,40.674765407657866,160,0.6666666666666666,0.0,16.2,22.0,0.0,3.0,21.0,1.0,0.6666666666666666,1.0,0.6666666666666666,4.5,0.6666666666666666,0.5,5.544067420053612,0.5,0.0,10.0,0.5,77.0,77.0,0.0,-190,0.5,13.0,0.3333333333333333,4.0,0.5,16.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5190258251586375,0.0,-12.2,28.0,0.6666666666666666,8.0,40.674765407657866,13.0,1.0,0,0.0,200709300cle,0.6666666666666666,-20.0,-6.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,-4.1,0.6666666666666666,3.5,13.0,0.6666666666666666,0.0,0.0,5.544067420053612,0.5,22.1,3.0,5.544067420053612,0.3333333333333333,40.674765407657866,0.0,0.6666666666666666,4.5,0.5,8.9,0.0,1.0,0.5,0.6666666666666666,0.0,7.0,0.3333333333333333,1,1,4,2007,14,3.5,14,training,0
