,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
167,-20.0,-6.46603015,-5.247590101379864,-5.98742895388891,-1.4756677681844472
168,-20.0,-4.8315470000000005,-5.239463466369275,-5.9774019307848345,-1.4756677681844472
169,-20.0,-3.3007665,-5.222070035010422,-5.964083849341447,-1.4756677681844472
170,-20.0,-2.8336327,-5.215010955682085,-5.961029766610773,-1.4756677681844472
171,-20.0,-2.0472061999999998,-5.2111466110397355,-5.959400171488906,-1.4756677681844472
172,-20.0,-1.5852954,-5.20599828606823,-5.957027636640542,-1.4756677681844472
173,-20.0,-1.581624,-5.205106191586583,-5.956345963549585,-1.4756677681844472
174,-20.0,-0.591558,-5.196742272143529,-5.949523346267024,-1.4756677681844472
175,-20.0,0.09571299,-5.194377666698053,-5.947140304921492,-1.4756677681844472
176,-20.0,0.49315298,-5.1623685118774185,-5.921050472996063,-1.4756677681844472
177,-20.0,1.453334665,-5.137232317612082,-5.897713953194365,-1.4756677681844472
178,-20.0,7.933754,-5.126897858246565,-5.885671468781043,-1.4756677681844472
179,-20.0,13.198846,-5.123258978037374,-5.881824294631443,-1.4756677681844472
180,-20.0,14.203092999999999,-5.123244224135749,-5.88180871961442,-1.4756677681844472
181,-19.0,-11.5726415,-5.11812565098372,-5.876266850225844,-1.2938238275569676
182,-19.0,-8.645495,-5.095633374447537,-5.8494109062561,-1.2938238275569676
183,-19.0,-8.167488,-5.093176423530613,-5.846298346243402,-1.2938238275569676
184,-19.0,-3.2373416,-5.056896253595521,-5.7954864874122505,-1.2938238275569676
185,-19.0,-1.3726991000000002,-5.04409325510367,-5.774750002322457,-1.2938238275569676
186,-19.0,1.12470785,-5.023882561051097,-5.745167056852912,-1.2938238275569676
187,-19.0,1.4442168,-5.023781558425758,-5.744981243598239,-1.2938238275569676
188,-19.0,3.4291893499999997,-5.001336374166684,-5.706475512007048,-1.2938238275569676
189,-19.0,4.442360400000001,-4.9866277345749115,-5.68509853850198,-1.2938238275569676
190,-19.0,11.688886,-4.979479267353406,-5.670261436629359,-1.2938238275569676
191,-18.0,-15.727460999999998,-4.976091650148636,-5.665346552323039,-1.1119798869294875
192,-18.0,-11.5082885,-4.961235727535149,-5.636245296242849,-1.1119798869294875
193,-18.0,-9.5846673,-4.956214415997632,-5.625073620371063,-1.1119798869294875
194,-18.0,-5.2157290000000005,-4.95469180031992,-5.621646874538008,-1.1119798869294875
195,-18.0,-4.74246285,-4.951337550612842,-5.614033414010642,-1.1119798869294875
196,-18.0,-4.562037,-4.947084105236795,-5.608949870583998,-1.1119798869294875
197,-18.0,-4.2596526,-4.944467131095626,-5.604164910897997,-1.1119798869294875
198,-18.0,-3.9971104,-4.939164022045556,-5.5964866047998605,-1.1119798869294875
199,-18.0,-1.5854290000000004,-4.92961391541231,-5.576073784084814,-1.1119798869294875
200,-18.0,-0.41296979999999994,-4.906491208712281,-5.525899401980893,-1.1119798869294875
201,-18.0,0.7796287499999999,-4.902025171215358,-5.51957714507804,-1.1119798869294875
202,-18.0,0.80353326,-4.8814980241057455,-5.481619032174238,-1.1119798869294875
203,-18.0,1.0701531499999999,-4.8771929404290875,-5.471541479219522,-1.1119798869294875
204,-18.0,1.1075445,-4.872471096316921,-5.462402986568698,-1.1119798869294875
205,-18.0,1.40653935,-4.863772294939758,-5.447101091616994,-1.1119798869294875
206,-18.0,3.3412364,-4.853568558526365,-5.427316494608881,-1.1119798869294875
207,-18.0,4.8555703,-4.851728410366897,-5.425461676064422,-1.1119798869294875
208,-18.0,4.983851400000001,-4.789659560683566,-5.319768387734216,-1.1119798869294875
209,-18.0,9.04693,-4.786760776494767,-5.314464273052501,-1.1119798869294875
210,-18.0,9.537429,-4.784620506998054,-5.310030098989397,-1.1119798869294875
211,-17.0,-16.16607,-4.777893611547491,-5.2996056398202915,-0.9301359463020078
212,-17.0,-14.711926000000002,-4.732667387643873,-5.2269839134631795,-0.9301359463020078
213,-17.0,-13.882157000000001,-4.718816771050323,-5.205562220203708,-0.9301359463020078
214,-17.0,-11.343066499999999,-4.710692658728407,-5.192696406034394,-0.9301359463020078
215,-17.0,-10.0474615,-4.710321233055229,-5.192127165771821,-0.9301359463020078
216,-17.0,-9.7791988,-4.703578034528178,-5.1844421815383885,-0.9301359463020078
217,-17.0,-8.252031,-4.693230329555121,-5.17093022675527,-0.9301359463020078
218,-17.0,-6.6489906,-4.688401454273179,-5.164426718210923,-0.9301359463020078
219,-17.0,-5.857719400000001,-4.67545368075119,-5.148626489756801,-0.9301359463020078
220,-17.0,-3.8652459000000006,-4.643880604176636,-5.117766142640011,-0.9301359463020078
221,-17.0,-3.76512425,-4.632795006028091,-5.108207587766633,-0.9301359463020078
222,-17.0,-2.13356965,-4.629376074399906,-5.105357020310107,-0.9301359463020078
223,-17.0,-1.5531619650000001,-4.624429992346579,-5.101282983363934,-0.9301359463020078
224,-17.0,-0.44019944299999997,-4.609268314362233,-5.0891236159946445,-0.9301359463020078
225,-17.0,-0.19586247,-4.608005491859275,-5.088077396803659,-0.9301359463020078
226,-17.0,0.0069473090000000005,-4.596447367572401,-5.078320217567672,-0.9301359463020078
227,-17.0,0.5471307500000004,-4.595181974023678,-5.07722235139001,-0.9301359463020078
228,-17.0,0.83898044,-4.561993245108671,-5.048051007264344,-0.9301359463020078
229,-17.0,1.622642,-4.559100533289691,-5.045209370706923,-0.9301359463020078
230,-17.0,2.7737856,-4.552078184467517,-5.038237177675418,-0.9301359463020078
231,-17.0,3.0259602,-4.546633159077535,-5.03284373904917,-0.9301359463020078
232,-17.0,3.41209735,-4.537341259940762,-5.022714637952618,-0.9301359463020078
233,-17.0,4.8289040000000005,-4.535398505176885,-5.020520437705243,-0.9301359463020078
234,-17.0,5.206842999999999,-4.523826265133612,-5.006941608735092,-0.9301359463020078
235,-17.0,5.63090375,-4.518581037806778,-5.000932699205013,-0.9301359463020078
236,-17.0,7.942842000000001,-4.470528139189041,-4.944684358910933,-0.9301359463020078
237,-17.0,8.22006815,-4.463306279065699,-4.934980761478459,-0.9301359463020078
238,-17.0,10.683656,-4.448423568995043,-4.915687278349585,-0.9301359463020078
239,-17.0,11.703788000000001,-4.4373244292215634,-4.9011640145350714,-0.9301359463020078
240,-17.0,12.038277,-4.420863180793959,-4.878540135511275,-0.9301359463020078
241,-17.0,13.66721565,-4.415092813739902,-4.869590116123576,-0.9301359463020078
242,-16.0,-7.48658125,-4.40677864523224,-4.856573387160988,-0.7482920056745277
243,-16.0,-6.605888,-4.398072460000031,-4.844835367970237,-0.7482920056745277
244,-16.0,-5.31874498,-4.3978697336846055,-4.844560682549141,-0.7482920056745277
245,-16.0,-5.0892795,-4.375984269513112,-4.813093357468468,-0.7482920056745277
246,-16.0,-4.4688735,-4.3733277806762585,-4.808336950395286,-0.7482920056745277
247,-16.0,-3.3589894,-4.37275374452543,-4.80729628048217,-0.7482920056745277
248,-16.0,-1.4234528999999998,-4.361487431952234,-4.789467536436103,-0.7482920056745277
249,-16.0,-1.3046436000000001,-4.333270299593149,-4.74455004430441,-0.7482920056745277
250,-16.0,-0.93776095,-4.3162794352227385,-4.721826254442421,-0.7482920056745277
251,-16.0,-0.18799425000000003,-4.304232218860734,-4.7052974401476035,-0.7482920056745277
252,-16.0,-0.14584148,-4.3008406350683694,-4.701934181350401,-0.7482920056745277
253,-16.0,0.26599002,-4.260491537949573,-4.656970128130041,-0.7482920056745277
254,-16.0,1.13884,-4.236397056079479,-4.630338162890397,-0.7482920056745277
255,-16.0,2.73508335,-4.234678476546495,-4.630098954541368,-0.7482920056745277
256,-16.0,3.4183137,-4.199683932176055,-4.597509916896192,-0.7482920056745277
257,-16.0,3.6831811500000002,-4.1714813351951445,-4.557339960436606,-0.7482920056745277
258,-16.0,4.90668765,-4.161377010729954,-4.540390983373691,-0.7482920056745277
259,-16.0,5.32213105,-4.154208813804796,-4.532121617702552,-0.7482920056745277
260,-16.0,6.7011667500000005,-4.145833630273239,-4.5217156107236285,-0.7482920056745277
261,-16.0,6.9012094,-4.13699807385267,-4.517085212950131,-0.7482920056745277
262,-16.0,8.598377000000001,-4.134894486175338,-4.516817378753389,-0.7482920056745277
263,-16.0,11.0119465,-4.127411998666971,-4.515456074311375,-0.7482920056745277
264,-16.0,12.538314,-4.115013226981978,-4.500246597287006,-0.7482920056745277
265,-16.0,15.673782000000001,-4.11264911711605,-4.499299963606485,-0.7482920056745277
266,-15.0,-12.193274,-4.104244989031558,-4.486176918055609,-0.5664480650470476
267,-15.0,-8.654779,-4.103612198906623,-4.485841143064053,-0.5664480650470476
268,-15.0,-4.954393885,-4.077280851106337,-4.443545673017891,-0.5664480650470476
269,-15.0,-1.2455486999999998,-4.065666328491488,-4.41711580981468,-0.5664480650470476
270,-15.0,-0.49910277,-4.057404693450284,-4.401408009343563,-0.5664480650470476
271,-15.0,0.24641286000000007,-4.042755740165387,-4.383116584625663,-0.5664480650470476
272,-15.0,0.9778199000000001,-4.040521355072362,-4.376135067590453,-0.5664480650470476
273,-15.0,4.59966015,-4.038561137780007,-4.372184058934432,-0.5664480650470476
274,-15.0,5.1450797,-4.022986840874957,-4.342741287002484,-0.5664480650470476
275,-15.0,7.4129796,-4.018424687437711,-4.3360924777474805,-0.5664480650470476
276,-15.0,10.021570500000001,-4.018120564747898,-4.335642222385859,-0.5664480650470476
277,-15.0,11.7739325,-4.017511504896778,-4.334194558107908,-0.5664480650470476
278,-15.0,12.751726,-4.01202486440424,-4.317253565807187,-0.5664480650470476
279,-15.0,16.8962555,-3.984305816243591,-4.261047031584161,-0.5664480650470476
280,-15.0,20.3128215,-3.9798698268845216,-4.247763896272938,-0.5664480650470476
281,-14.0,-12.060504,-3.9771678853482086,-4.239902286723697,-0.3846041244195679
282,-14.0,-10.49543,-3.9749784043803142,-4.23614463709148,-0.3846041244195679
283,-14.0,-10.20857635,-3.958876089530535,-4.194972020391644,-0.3846041244195679
284,-14.0,-10.181834499999999,-3.9549826444872322,-4.187953765697829,-0.3846041244195679
285,-14.0,-9.567426,-3.9438959983196575,-4.159747795627961,-0.3846041244195679
286,-14.0,-8.01233365,-3.94065599096857,-4.153027697399253,-0.3846041244195679
287,-14.0,-7.62132,-3.933644546928684,-4.136162866509036,-0.3846041244195679
288,-14.0,-7.05238987,-3.9234841571431907,-4.111851586943877,-0.3846041244195679
289,-14.0,-6.72951935,-3.9181527224839185,-4.100013126110483,-0.3846041244195679
290,-14.0,-6.60971835,-3.8995633299002908,-4.058322651093407,-0.3846041244195679
291,-14.0,-6.3124047,-3.881894087802782,-4.021739537808548,-0.3846041244195679
292,-14.0,-5.661428,-3.870895548650603,-3.9986601697520645,-0.3846041244195679
293,-14.0,-5.1292292,-3.869372415974542,-3.995368016133626,-0.3846041244195679
294,-14.0,-4.5230247,-3.860465738788583,-3.9760745186483226,-0.3846041244195679
295,-14.0,-4.49258005,-3.853725337780112,-3.961745173690601,-0.3846041244195679
296,-14.0,-4.0555615,-3.8429927541692583,-3.939000599493734,-0.3846041244195679
297,-14.0,-3.7859087,-3.8146980870837655,-3.8787758193325965,-0.3846041244195679
298,-14.0,-3.7503552000000004,-3.795518872465443,-3.8386654316418136,-0.3846041244195679
299,-14.0,-3.3365452000000007,-3.7867447611105116,-3.820540557239387,-0.3846041244195679
300,-14.0,-2.2636222999999998,-3.7784203934029748,-3.8025297588667026,-0.3846041244195679
301,-14.0,-1.991206525,-3.777402973787149,-3.8003255912439498,-0.3846041244195679
302,-14.0,-1.8990352,-3.771043050786405,-3.7865255355584657,-0.3846041244195679
303,-14.0,-0.62450575,-3.7657447344763324,-3.775240400590244,-0.3846041244195679
304,-14.0,-0.42861167499999997,-3.747282282844529,-3.7385325276908694,-0.3846041244195679
305,-14.0,-0.21927643,-3.746001655209093,-3.736402128413207,-0.3846041244195679
306,-14.0,0.7255749,-3.7398426109712846,-3.724468900764325,-0.3846041244195679
307,-14.0,1.9657145500000002,-3.730142189247842,-3.7067382827129616,-0.3846041244195679
308,-14.0,2.8444439,-3.7200196380298056,-3.6862661628009503,-0.3846041244195679
309,-14.0,2.8570019500000003,-3.7008796749592316,-3.6488167454895954,-0.3846041244195679
310,-14.0,3.09767005,-3.6954440093725767,-3.639048308300093,-0.3846041244195679
311,-14.0,3.18863005,-3.688384062999393,-3.627138151567562,-0.3846041244195679
312,-14.0,4.68284985,-3.686186235915191,-3.6242711856356298,-0.3846041244195679
313,-14.0,4.79247125,-3.685245885189448,-3.6222952542951936,-0.3846041244195679
314,-14.0,4.919649,-3.66167436518802,-3.5859652157044035,-0.3846041244195679
315,-14.0,5.8585983,-3.637539601501957,-3.542261327836107,-0.3846041244195679
316,-14.0,5.965711150000001,-3.627520689155665,-3.523490177012564,-0.3846041244195679
317,-14.0,6.908415299999999,-3.6211710586985655,-3.5184098971197875,-0.3846041244195679
318,-14.0,7.109774000000001,-3.616292282696767,-3.5112070948728653,-0.3846041244195679
319,-14.0,10.245954,-3.6061652384867195,-3.4931302092229584,-0.3846041244195679
320,-14.0,10.448029,-3.6053494602599176,-3.4927975056578684,-0.3846041244195679
321,-14.0,10.5416155,-3.5947940357443064,-3.478167642097241,-0.3846041244195679
322,-13.0,-12.649346000000001,-3.5888593211031017,-3.4651137075569705,-0.20276018379208782
323,-13.0,-10.119351,-3.5803666219694095,-3.4451948036733366,-0.20276018379208782
324,-13.0,-9.16664015,-3.563500429795104,-3.4054399824884745,-0.20276018379208782
325,-13.0,-8.44700675,-3.560372593545476,-3.3995336346531233,-0.20276018379208782
326,-13.0,-5.913541,-3.5525681335546655,-3.382885357859322,-0.20276018379208782
327,-13.0,-5.1451832,-3.5389244107799915,-3.3683554762794965,-0.20276018379208782
