Feature,full,1,0,3,2,4,Importance,StdDev
rankings___v__s_t_rank,0.008487350084484892,0.011455424915244771,0.006695247911473484,0.011499450351759859,0.011610016937060387,0.008449657068976078,0.009941959436902917,0.0022509372278287994
team_history___v_close_wr_past_3_seasons,0.007887267025305527,0.009036765674189044,0.007769267374218036,0.006357829336802978,0.012107361074819094,0.0067981832960468044,0.00841388135121519,0.002306682391404551
travel___h_travel_from_last_game,0.00787824357753212,0.005260501931412751,0.0069851873119539795,0.005723318470666626,0.005836839275628071,0.007270017509210524,0.00621517289977439,0.0008663245802593147
home_field___v_visitor__ovr_wr_ytd,0.007813044074349662,0.004782648667004755,0.004616413990103291,0.007437724180320148,0.003815969052287043,0.007550698919917106,0.005640690961926468,0.0017315057558378085
team_history___h_pfr_wr_past_2_seasons,0.007469728165782175,0.007445400729387795,0.006707052696848998,0.007633414145644587,0.008387474418787127,0.008131495370652775,0.007660967472264256,0.0006531444043444033
line___h_close_line,0.007418260506464416,0.003687396177359016,0.009143866926970109,0.028617275504088737,0.005519294283479216,0.01305516361537194,0.012004599301453804,0.009956198254018812
weather___wind_chill,0.007333972243864869,0.0074156326967507735,0.006666938741098143,0.011046414023860343,0.00897651399972327,0.005477492198317185,0.007916598331949942,0.0021610773863922185
matchup___h_wr_past_5_games,0.007190263833173389,0.006542022449238918,0.0068816516039660715,0.008371664734239745,0.0076517619123325125,0.005612572297184623,0.0070119345993923735,0.001055254823561058
team_history___h_close_wr_past_2_seasons,0.007094868020898581,0.006803317123063042,0.00434436224348201,0.006415210190418534,0.009105313109367122,0.009625972493119882,0.007258835031890118,0.0021462858688756923
team_history___h_ovr_wr_ytd,0.007059030247864168,0.00469622207489384,0.004850980009551632,0.0051422613973754715,0.004802154066577482,0.004406915278007375,0.00477970656528116,0.000265975940852756
home_field___v_visitor__ovr_wr_last_8_games,0.006899311570653192,0.010759261924565128,0.009013815045164294,0.00644130634395665,0.004793591949281075,0.008248464118965411,0.007851287876386512,0.0023077631894935814
rankings___v__def_rank,0.006705397828181846,0.013162710386839234,0.007086113103649984,0.004390379045972407,0.006741049240783048,0.00949543900093176,0.008175138155635286,0.003323629762071022
team_history___h_close_wr_past_3_seasons,0.006697915115733614,0.009528344458292143,0.007627947934264113,0.006805697326616346,0.00804126236837416,0.00854014096552093,0.008108678610613537,0.0010167371885245555
home_field___h_home__ovr_wr_ytd,0.006636487215654347,0.008179037839319753,0.010530406448766386,0.005839559800988832,0.0061878697434997396,0.005765928166491854,0.007300560399813312,0.002057384714244142
team_history___h_close_wr_past_5_games,0.006429292627861946,0.007469623417027149,0.0023714815387478024,0.006604741319163189,0.005277378422321042,0.003862116230209464,0.0051170681854937295,0.0020546616075980823
home_field___h_home__ovr_wr_last_8_games,0.006409597717504477,0.006792407037721971,0.004696989097142223,0.0046833206755178824,0.004928930016186899,0.007519267970206531,0.005724182959355101,0.0013355131640952248
home_field___h_home__open_wr_last_8_games,0.006408811664955155,0.0024672096794465053,0.003322847202911954,0.003196547302505023,0.0031182215296111124,0.0019305975297711016,0.002807084648849139,0.0005912366265025642
home_field___v_visitor__open_wr_ytd,0.006375207457537121,0.0021151220151041147,0.003982152519684748,0.006214029090253317,0.003887414706485004,0.005032003468573505,0.004246144360020137,0.0015190276281721884
team_history___v_pfr_wr_past_2_seasons,0.0063626362538579785,0.014287283783719773,0.012137421634707542,0.0061050416100718215,0.01225538395207617,0.010658067998970984,0.011088639795909256,0.0030705944694106035
home_field___v_visitor__close_wr_last_8_games,0.006295613615100498,0.006393227741940788,0.004054910205807861,0.0038813249810131212,0.0023330962960868553,0.006552702242664333,0.004643052293502592,0.0018008271261115375
team_history___v_open_wr_ytd,0.006180833622837254,0.006218216530288046,0.005311738272416979,0.007597061731264119,0.005345084887908231,0.004733660889977835,0.005841152462371042,0.0011156046205733968
home_field___h_home__open_wr_ytd,0.006057913814999079,0.004586806150971578,0.011208928023601563,0.0039028207240820643,0.006487216575303047,0.005949264464438145,0.006427007187679279,0.0028660289303975577
home_field___v_visitor__open_wr_last_8_games,0.0058589056504902365,0.0037511086649980774,0.0062044909032414886,0.004140299799800142,0.003308728779604507,0.0040072209737329785,0.004282369824275439,0.0011203409667640794
home_field___h_home__close_wr_ytd,0.005542871340700022,0.0020637937986254557,0.0038515729894453344,0.002481817039517894,0.004119821437902129,0.004761863896084542,0.003455773832315071,0.0011390443031742202
travel___h_travel_from_last_10_days,0.005490801423727926,0.0063869334812139385,0.003335667919737001,0.005969241596121997,0.007485808012045935,0.008033518786459247,0.006242233959115623,0.0018233737055942788
home_field___h_home__open_wr_last_4_games,0.005483633464560679,0.005289753387699514,0.0057065231562534,0.0036370502778138468,0.005821055460090781,0.005313962869323412,0.005153669030236191,0.0008796871373964355
team_history___v_pfr_wr_ytd,0.005408258976333258,0.004688222405345983,0.005738495968586168,0.005103777706312111,0.0025901428705440155,0.00552234093909338,0.004728595977976331,0.0012614775168094893
team_history___v_ovr_wr_ytd,0.005392612157348324,0.006064612211177988,0.004944501151006548,0.008785038555462405,0.0018105797404405234,0.006056080854657196,0.0055321625025489315,0.002516680346549399
travel___v_body_clock_from_last_wk,0.005341630351423946,0.003402514996093617,0.005110907196205332,0.0059012639061252325,0.0026260152699108283,0.0052317913186855775,0.004454498537404117,0.0013764271555374206
team_history___h_pfr_wr_ytd,0.004886959190582444,0.0030454321699732107,0.004913569066510261,0.003900225824425253,0.005139996956695964,0.002992871759925577,0.003998419155506054,0.0010086687917006006
travel___v_tz_change_last_10_days,0.004886376977103079,0.005058944574237093,0.004023815942775984,0.009890869231241585,0.0057271060631437455,0.006201901353356131,0.006180527432950908,0.0022294638707561166
home_field___h_home__close_wr_last_8_games,0.0048192071979452425,0.006485964821711969,0.004195576774926771,0.005104115579692034,0.0025887078424641128,0.004499499821353365,0.00457477296802965,0.0014165775997598163
home_field___v_visitor__pfr_wr_ytd,0.004739374095670183,0.002403426820176957,0.004750060421001872,0.003457963844244136,0.005371771409885484,0.003134510550922411,0.0038235466092461723,0.0012124963442967142
time_date___game_time_local,0.004732726037924646,0.004012134026297218,0.006824123150451046,0.0023379551429179965,0.005885584720494733,0.004692892136327414,0.004750537835297682,0.0017289596546869869
home_field___v_visitor__pfr_wr_last_8_games,0.004653296746381726,0.005893934441915888,0.006428840748514454,0.007800859970068583,0.004589007161009081,0.005381971792588097,0.006018922822819221,0.0012051265714352099
team_history___h_close_wr_ytd,0.004365181234585697,0.004365919373618785,0.0050547269238825155,0.005456000146950964,0.0041119513027434,0.0030474521557134525,0.004407209980581823,0.00092965893588551
home_field___h_home__pfr_wr_last_8_games,0.004347115047152649,0.0026568891470993877,0.004397133947567978,0.0053349274461767186,0.006990045750289705,0.002314378692219576,0.004338674996670673,0.0019333832029156648
travel___v_days_since_last_game,0.004340270707880023,0.00326043272192345,0.0039069011116471646,0.003088421230451132,0.002287381491494908,0.0029086265510290038,0.0030903526213091324,0.0005859755557835866
weather___temperature,0.0041984765641521924,0.010048189032376451,0.0046071999891685155,0.007969870151960738,0.007405306551006187,0.006611688914717842,0.007328450927845946,0.001983258380785696
home_field___v_visitor__pfr_wr_last_4_games,0.004162026918426919,0.004851059835839297,0.0021584863354118526,0.003872495564572583,0.0015519541178863842,0.0020613493188646166,0.0028990690345149462,0.0013984619187412829
travel___v_tz_change_last_game,0.004151625326418535,0.0032137127507407283,0.004620162815239768,0.0014782623323872422,0.005833780637375467,0.005378117486411321,0.004104807204430905,0.001772642582549679
home_field___v_visitor__ovr_wr_last_4_games,0.003849305665691466,0.0036744522507839283,0.003047409700911877,0.003264666849153955,0.001835382831270336,0.0020103545664462838,0.0027664532397132756,0.0008047038037409545
matchup___h_wr_past_3_seasons,0.0038296923672127134,0.004421308937328425,0.004766033922714383,0.004441725537594129,0.003059546734740568,0.004656965526145229,0.0042691161317045465,0.0006916229512796557
home_field___h_home__pfr_wr_ytd,0.003611338496509438,0.006018100140337701,0.008517084761849172,0.0032086335317942343,0.0058378882916969785,0.004542509872262954,0.005624843319588208,0.0019732343422265495
team_history___v_ovr_wr_past_5_games,0.0034770016476661602,0.0031054476315948297,0.004393348941951287,0.001971408613876579,0.002840040544041928,0.002606473993415819,0.0029833439449760885,0.0008929730316779908
home_field___v_consecutive_visitor,0.003474455845282463,0.003493799566971147,0.0036534607241729493,0.003371197854978636,0.0036410848696263173,0.005882408348943468,0.004008390272938503,0.0010539983118174482
team_history___h_open_wr_ytd,0.003471368865693165,0.005812970182444746,0.004019754309992981,0.004319769393276514,0.012389619571910688,0.005684283390927735,0.006445279369710533,0.003417421348866557
home_field___v_visitor__close_wr_ytd,0.0033688440355749555,0.0027414012206945725,0.005325122679287858,0.010819763270293546,0.00419708566854601,0.0042448456148443964,0.005465643690733277,0.0031307917153733066
home_field___h_home__pfr_wr_last_4_games,0.003282854425832907,0.0017581448801254518,0.0034444473351888157,0.0012207641310908342,0.0011109924205384974,0.0025207091940656627,0.0020110115922018523,0.0009763448171430828
travel___v_home_body_time,0.003195082525799894,0.004152315521673939,0.003150314842160639,0.003525100392241089,0.0026801447391692807,0.0023042952925293662,0.003162434157554863,0.0007212045800900225
team_history___v_close_wr_ytd,0.003119996176046285,0.002968817710137952,0.004592139736537094,0.003798141485424493,0.00599828002181421,0.003118795498175243,0.004095234890417798,0.001242880649969211
travel___h_days_since_last_game,0.003073076972532784,0.003469868362551577,0.0031369404315782392,0.002847057681931749,0.004296585847126721,0.002743264967811339,0.003298743458199925,0.0006252459074675743
team_history___v_pfr_wr_past_5_games,0.002982858469642033,0.005129742382728132,0.002630925432480954,0.0031512371829518124,0.004774061197185412,0.002335876977268409,0.003604368634522944,0.0012705251500256217
team_history___h_ovr_wr_past_5_games,0.0029513697795369226,0.004168720167950729,0.0031033227766504136,0.002706296746825846,0.003545510319262967,0.003477736301938436,0.003400317262525678,0.000544836662979499
team_history___h_open_wr_past_5_games,0.0029274480150882354,0.005355192528746668,0.0043421141581427136,0.004382788824507136,0.001889279274191929,0.003731578249209388,0.003940190606959567,0.0012854398636764346
travel___h_tz_change_last_game,0.0029134774305317945,0.003988148574907645,0.0018017591943421665,0.003324368093115064,0.0022251092259343813,0.0015304843905982518,0.002573973895779502,0.0010452121704333022
team_history___v_open_wr_past_5_games,0.002844441002715252,0.00421072533015564,0.0037775636746064773,0.005493825204674753,0.006013160163592482,0.00757499133337663,0.005414053141281195,0.001513360686675765
travel___h_body_clock_from_last_wk,0.002811781673350645,0.004355313694538981,0.002452292586833919,0.0054059655199404045,0.003099484934846719,0.0012029641474116846,0.0033032041767143416,0.0016359324518488109
home_field___h_home__ovr_wr_last_4_games,0.002688757683894898,0.001989418392253916,0.006159722851794914,0.00506566936212538,0.002023825017149676,0.003115171976343149,0.003670761519933407,0.001870072906189346
team_history___v_close_wr_past_5_games,0.002660796360424709,0.002833703583494035,0.0022234831511018394,0.004452633735821658,0.004140484108763921,0.004911344825238794,0.003712329880884049,0.0011355231649465996
travel___h_tz_change_last_10_days,0.002403969446690329,0.0014591086556491304,0.00121782836142117,0.003127666452157837,0.0013823963202223356,0.0024138047785428624,0.0019201609135986672,0.0008210945206469606
matchup___h_wr_ytd,0.0023765939130764233,0.0022872448088032712,0.0014362187753858026,0.002269067911143228,0.0038927055666331057,0.002945483338675241,0.0025661440801281296,0.0009146630388529274
home_field___h_home__close_wr_last_4_games,0.0023652554382540512,0.002447915727889132,0.00216763053937584,0.002329069089642827,0.003510570519674054,0.0035326241923983944,0.0027975620137960498,0.000668440226116249
home_field___v_visitor__close_wr_last_4_games,0.0020907515067245482,0.004438827022183354,0.003051812461246128,0.005867839295121814,0.003202289572597741,0.0018745631167094426,0.003687066293571696,0.0015202498761873807
team_history___h_pfr_wr_past_5_games,0.0020439858472591924,0.0030404579914559238,0.004164599123049907,0.0032239961907193585,0.003279095374414229,0.0038464201800285725,0.003510913771933598,0.00047361883338819497
home_field___h_consecutive_home,0.0018232656138723632,0.0020218265875683217,0.0028211142664778784,0.002424231675020805,0.0010560867225539669,0.0031189581921316077,0.002288443488750516,0.0008033864314098544
home_field___v_visitor__open_wr_last_4_games,0.001707527328689,0.004997501586695983,0.002643825426617791,0.0016254866409797714,0.0016999634881195052,0.002191929932459512,0.002631741414974512,0.0013848429630064975
matchup___is_same_division,0.0013970768486492526,0.0018624885970304574,0.0007885222338393634,0.0020697887812333913,0.0026119788471050697,0.002134928281792777,0.0018935413482002116,0.0006759280223608722
matchup___h_wr_past_2_seasons,0.0012695911092426362,0.0025007680885412963,0.0016804533760190526,0.0034540677379685755,0.0034740908415742014,0.0052360563459692856,0.003269087278014482,0.0013284656184307103
weather___is_grass,0.0012163720095466589,0.0007348278484308097,0.0007767033428731367,0.0001546985682664951,0.003310068991729389,0.0016772034999258288,0.0013307004502451317,0.00123317897782949
matchup___is_same_conf,0.0007627077616830963,0.002739956507533786,0.0012711877941566155,0.0017845647577130691,0.0007693799255764399,0.0024373298408712843,0.0018004837651702389,0.0008111357354867704
time_date___day_of_week,0.0007612808503910099,0.001761355875067833,0.0005680984707389669,0.001118707829499544,0.0005114889615428972,0.0007204765991885983,0.0009360255472075678,0.0005187981210229973
time_date___is_sunday,0.0007133465189022742,0.00010009412577108332,0.0003112360553230027,7.44399045813143e-05,2.2688027219783763e-05,0.0007300753982696041,0.00024770670223295765,0.00029118713811867913
travel___h_same_stadium_last_game,0.0004469478907683581,0.0006790583401449588,0.00123245488753296,0.00018833344675589424,0.00017684319289757765,0.00032663850190631813,0.0005206656738475417,0.0004466646595818564
time_date___game_time_eastern,0.000332662474679313,0.0010090962584361452,6.734271876989806e-05,0.0006517595919089366,0.0010101430059830886,0.0010639033651423343,0.0007604489880480806,0.0004208523529658107
time_date___is_superbowl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
travel___v_same_stadium_last_game,0.0,0.0,2.642268879967953e-06,2.560199382953153e-06,0.0,0.0,1.0404936525842212e-06,1.4250500437862294e-06
time_date___is_playoffs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home_field___h_is_home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home_field___v_is_home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather___is_dome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
