game_id,label,fold,line___close_ou,line___h_close_line,line___h_ml,time_date___day_of_week,time_date___game_time_local,time_date___week_id
200909200sdg,1,3,41.0,-1.0,-115,6.0,13.0,2.0
200909200sdg,0,4,41.0,-1.0,-115,6.0,13.0,2.0
200911080cin,1,3,45.0,3.0,125,6.0,13.0,9.0
200911080cin,0,3,45.0,3.0,125,6.0,13.0,9.0
201001160clt,1,2,44.0,-6.5,-260,5.0,20.0,19.0
201001160clt,0,1,44.0,-6.5,-260,5.0,20.0,19.0
200910040nwe,1,2,45.0,-2.0,-135,6.0,13.0,4.0
200910040nwe,0,4,45.0,-2.0,-135,6.0,13.0,4.0
201001100nwe,1,2,44.0,-4.0,-205,6.0,13.0,18.0
201001100nwe,0,0,44.0,-4.0,-205,6.0,13.0,18.0
201001030rai,1,3,39.0,10.0,413,6.0,13.0,17.0
201001030rai,0,1,39.0,10.0,413,6.0,13.0,17.0
200912060cle,1,3,42.5,14.0,625,6.0,16.0,13.0
200912060cle,0,0,42.5,14.0,625,6.0,16.0,13.0
200911080nyg,1,3,48.5,-5.0,-255,6.0,16.0,9.0
200911080nyg,0,4,48.5,-5.0,-255,6.0,16.0,9.0
200911220den,1,0,41.0,6.0,235,6.0,14.0,11.0
200911220den,0,1,41.0,6.0,235,6.0,14.0,11.0
200912250oti,1,0,47.5,-2.0,-135,4.0,19.0,16.0
200912250oti,0,0,47.5,-2.0,-135,4.0,19.0,16.0
200910040pit,1,3,43.5,-5.5,-235,6.0,21.0,4.0
200910040pit,0,2,43.5,-5.5,-235,6.0,21.0,4.0
200910250kan,1,0,44.0,5.5,210,6.0,12.0,7.0
200910250kan,0,0,44.0,5.5,210,6.0,12.0,7.0
200909140rai,1,4,43.0,10.0,425,0.0,19.0,1.0
200909140rai,0,1,43.0,10.0,425,0.0,19.0,1.0
200912130dal,1,4,48.5,-3.0,-165,6.0,15.0,14.0
200912130dal,0,3,48.5,-3.0,-165,6.0,15.0,14.0
200912100cle,1,0,34.0,10.0,435,3.0,20.0,14.0
200912100cle,0,4,34.0,10.0,435,3.0,20.0,14.0
200909270cin,1,1,36.5,3.0,160,6.0,16.0,3.0
200909270cin,0,3,36.5,3.0,160,6.0,16.0,3.0
200909200chi,1,0,38.5,3.0,125,6.0,15.0,2.0
200909200chi,0,2,38.5,3.0,125,6.0,15.0,2.0
200911090den,1,4,41.5,3.0,130,0.0,19.0,9.0
200911090den,0,2,41.5,3.0,130,0.0,19.0,9.0
200910110det,1,4,44.0,11.0,450,6.0,13.0,5.0
200910110det,0,1,44.0,11.0,450,6.0,13.0,5.0
201001030mia,1,3,45.5,3.0,130,6.0,13.0,17.0
201001030mia,0,1,45.5,3.0,130,6.0,13.0,17.0
200911290rav,1,2,35.0,-7.5,-350,6.0,21.0,12.0
200911290rav,0,2,35.0,-7.5,-350,6.0,21.0,12.0
200911220kan,1,4,39.5,11.0,500,6.0,12.0,11.0
200911220kan,0,4,39.5,11.0,500,6.0,12.0,11.0
200912270cle,1,0,37.0,-3.0,-180,6.0,13.0,16.0
200912270cle,0,0,37.0,-3.0,-180,6.0,13.0,16.0
200910040htx,1,4,43.0,-8.0,-390,6.0,12.0,4.0
200910040htx,0,1,43.0,-8.0,-390,6.0,12.0,4.0
200910110nyg,1,2,38.5,-15.0,-1200,6.0,13.0,5.0
200910110nyg,0,0,38.5,-15.0,-1200,6.0,13.0,5.0
200911010sdg,1,2,41.5,-16.0,-1500,6.0,13.0,8.0
200911010sdg,0,1,41.5,-16.0,-1500,6.0,13.0,8.0
200912200den,1,1,37.0,-13.5,-875,6.0,14.0,15.0
200912200den,0,4,37.0,-13.5,-875,6.0,14.0,15.0
200912060pit,1,3,37.0,-15.0,-1200,6.0,13.0,13.0
200912060pit,0,1,37.0,-15.0,-1200,6.0,13.0,13.0
200909200kan,1,4,40.0,-1.5,-125,6.0,12.0,2.0
200909200kan,0,4,40.0,-1.5,-125,6.0,12.0,2.0
200911260dal,1,4,40.5,-13.5,-850,3.0,15.0,12.0
200911260dal,0,2,40.5,-13.5,-850,3.0,15.0,12.0
201001030cle,1,2,35.5,-2.0,-125,6.0,13.0,17.0
201001030cle,0,3,35.5,-2.0,-125,6.0,13.0,17.0
200909270htx,1,0,47.0,-4.0,-220,6.0,12.0,3.0
200909270htx,0,2,47.0,-4.0,-220,6.0,12.0,3.0
200911150nyj,1,4,41.0,-6.5,-275,6.0,13.0,10.0
200911150nyj,0,3,41.0,-6.5,-275,6.0,13.0,10.0
200910110sea,1,1,44.0,-2.0,-130,6.0,13.0,5.0
200910110sea,0,0,44.0,-2.0,-130,6.0,13.0,5.0
200909130clt,1,2,45.0,-6.0,-265,6.0,13.0,1.0
200909130clt,0,2,45.0,-6.0,-265,6.0,13.0,1.0
200912270nwe,1,1,44.5,-9.0,-440,6.0,13.0,16.0
200912270nwe,0,2,44.5,-9.0,-440,6.0,13.0,16.0
200911010oti,1,1,44.0,-3.0,-165,6.0,15.0,8.0
200911010oti,0,0,44.0,-3.0,-165,6.0,15.0,8.0
200911290sfo,1,3,42.0,-3.0,-175,6.0,13.0,12.0
200911290sfo,0,2,42.0,-3.0,-175,6.0,13.0,12.0
201009190cle,1,4,38.0,-3.0,-170,6.0,13.0,2.0
201009190cle,0,1,38.0,-3.0,-170,6.0,13.0,2.0
201010170htx,1,4,46.0,-4.5,-210,6.0,12.0,6.0
201010170htx,0,2,46.0,-4.5,-210,6.0,12.0,6.0
201012190ram,1,1,42.5,-3.0,-155,6.0,12.0,15.0
201012190ram,0,1,42.5,-3.0,-155,6.0,12.0,15.0
201012120sdg,1,0,45.5,-10.0,-600,6.0,13.0,14.0
201012120sdg,0,1,45.5,-10.0,-600,6.0,13.0,14.0
201011280sea,1,0,46.5,2.5,105,6.0,13.0,12.0
201011280sea,0,4,46.5,2.5,105,6.0,13.0,12.0
201011140den,1,0,44.5,1.0,100,6.0,14.0,10.0
201011140den,0,1,44.5,1.0,100,6.0,14.0,10.0
201010100clt,1,1,46.5,-7.5,-360,6.0,13.0,5.0
201010100clt,0,0,46.5,-7.5,-360,6.0,13.0,5.0
201011070rai,1,3,41.0,0.0,-130,6.0,13.0,9.0
201011070rai,0,2,41.0,0.0,-130,6.0,13.0,9.0
201010030cle,1,3,37.0,2.5,110,6.0,13.0,4.0
201010030cle,0,3,37.0,2.5,110,6.0,13.0,4.0
201009260car,1,0,37.0,3.0,155,6.0,13.0,3.0
201009260car,0,4,37.0,3.0,155,6.0,13.0,3.0
201009120nwe,1,3,45.0,-5.0,-230,6.0,13.0,1.0
201009120nwe,0,0,45.0,-5.0,-230,6.0,13.0,1.0
201012120pit,1,4,40.0,-8.5,-475,6.0,13.0,14.0
201012120pit,0,3,40.0,-8.5,-475,6.0,13.0,14.0
201101020rav,1,4,43.0,-9.5,-500,6.0,13.0,17.0
201101020rav,0,2,43.0,-9.5,-500,6.0,13.0,17.0
201010240atl,1,4,43.0,-3.5,-210,6.0,13.0,7.0
201010240atl,0,3,43.0,-3.5,-210,6.0,13.0,7.0
201011140clt,1,4,47.0,-7.0,-325,6.0,13.0,10.0
201011140clt,0,0,47.0,-7.0,-325,6.0,13.0,10.0
201011250nyj,1,4,43.5,-9.5,-420,3.0,21.0,12.0
201011250nyj,0,4,43.5,-9.5,-420,3.0,21.0,12.0
201010100cle,1,3,41.5,3.0,140,6.0,13.0,5.0
201010100cle,0,2,41.5,3.0,140,6.0,13.0,5.0
201011210ram,1,1,43.5,3.5,165,6.0,15.0,11.0
201011210ram,0,4,43.5,3.5,165,6.0,15.0,11.0
201012190sea,1,4,46.5,5.5,200,6.0,13.0,15.0
201012190sea,0,1,46.5,5.5,200,6.0,13.0,15.0
201012120car,1,4,41.5,8.0,310,6.0,13.0,14.0
201012120car,0,2,41.5,8.0,310,6.0,13.0,14.0
201009120pit,1,0,39.5,1.5,110,6.0,13.0,1.0
201009120pit,0,4,39.5,1.5,110,6.0,13.0,1.0
201012050tam,1,1,43.0,3.0,145,6.0,16.0,13.0
201012050tam,0,0,43.0,3.0,145,6.0,16.0,13.0
201010170phi,1,2,43.0,-2.0,-125,6.0,13.0,6.0
201010170phi,0,3,43.0,-2.0,-125,6.0,13.0,6.0
201009260nor,1,3,49.0,-3.0,-175,6.0,12.0,3.0
201009260nor,0,1,49.0,-3.0,-175,6.0,12.0,3.0
201011280cle,1,4,37.5,-8.0,-390,6.0,13.0,12.0
201011280cle,0,4,37.5,-8.0,-390,6.0,13.0,12.0
201010310ram,1,1,37.5,-2.5,-130,6.0,12.0,8.0
201010310ram,0,1,37.5,-2.5,-130,6.0,12.0,8.0
201012050sea,1,2,40.5,-5.0,-250,6.0,13.0,13.0
201012050sea,0,1,40.5,-5.0,-250,6.0,13.0,13.0
201012230pit,1,3,38.0,-14.5,-900,3.0,20.0,16.0
201012230pit,0,4,38.0,-14.5,-900,3.0,20.0,16.0
201011140tam,1,4,37.0,-7.0,-305,6.0,13.0,10.0
201011140tam,0,4,37.0,-7.0,-305,6.0,13.0,10.0
201101020atl,1,0,41.5,-14.5,-1100,6.0,13.0,17.0
201101020atl,0,1,41.5,-14.5,-1100,6.0,13.0,17.0
201010030nor,1,4,43.5,-12.5,-700,6.0,12.0,4.0
201010030nor,0,3,43.5,-12.5,-700,6.0,12.0,4.0
201009120nyg,1,1,40.5,-6.0,-260,6.0,13.0,1.0
201009120nyg,0,3,40.5,-6.0,-260,6.0,13.0,1.0
201012260cle,1,4,40.0,4.0,170,6.0,13.0,16.0
201012260cle,0,0,40.0,4.0,170,6.0,13.0,16.0
201012130htx,1,4,46.5,3.0,140,0.0,20.0,14.0
201012130htx,0,0,46.5,3.0,140,0.0,20.0,14.0
201009190cin,1,3,39.5,3.0,120,6.0,13.0,2.0
201009190cin,0,0,39.5,3.0,120,6.0,13.0,2.0
201011210car,1,0,37.0,13.5,610,6.0,13.0,11.0
201011210car,0,1,37.0,13.5,610,6.0,13.0,11.0
201010030pit,1,3,34.5,-2.0,-130,6.0,13.0,4.0
201010030pit,0,2,34.5,-2.0,-130,6.0,13.0,4.0
201101150pit,1,2,38.0,-3.0,-180,5.0,17.0,19.0
201101150pit,0,4,38.0,-3.0,-180,5.0,17.0,19.0
201011110atl,1,0,44.0,-1.0,-125,3.0,21.0,10.0
201011110atl,0,2,44.0,-1.0,-125,3.0,21.0,10.0
201101090kan,1,1,41.0,3.0,150,6.0,12.0,18.0
201101090kan,0,4,41.0,3.0,150,6.0,12.0,18.0
201009130nyj,1,4,36.0,-1.5,-130,0.0,19.0,1.0
201009130nyj,0,1,36.0,-1.5,-130,0.0,19.0,1.0
201109110cle,1,4,36.5,-7.0,-350,6.0,13.0,1.0
201109110cle,0,3,36.5,-7.0,-350,6.0,13.0,1.0
201201070htx,1,4,38.5,-4.0,-210,5.0,16.0,18.0
201201070htx,0,3,38.5,-4.0,-210,5.0,16.0,18.0
201111060oti,1,4,41.5,-2.5,-130,6.0,15.0,9.0
201111060oti,0,1,41.5,-2.5,-130,6.0,15.0,9.0
201112040pit,1,0,43.5,-7.0,-320,6.0,13.0,13.0
201112040pit,0,3,43.5,-7.0,-320,6.0,13.0,13.0
201110090jax,1,3,36.5,1.5,115,6.0,13.0,5.0
201110090jax,0,1,36.5,1.5,115,6.0,13.0,5.0
201109180den,1,1,40.5,-3.0,-180,6.0,14.0,2.0
201109180den,0,4,40.5,-3.0,-180,6.0,14.0,2.0
201110300sea,1,4,37.5,1.5,110,6.0,13.0,8.0
201110300sea,0,2,37.5,1.5,110,6.0,13.0,8.0
201111200ram,1,4,41.0,-3.0,-150,6.0,15.0,11.0
201111200ram,0,1,41.0,-3.0,-150,6.0,15.0,11.0
201112180chi,1,3,34.5,-3.0,-195,6.0,12.0,15.0
201112180chi,0,3,34.5,-3.0,-195,6.0,12.0,15.0
201201010crd,1,0,40.5,-2.5,-140,6.0,14.0,17.0
201201010crd,0,0,40.5,-2.5,-140,6.0,14.0,17.0
201109180pit,1,2,40.0,-14.0,-900,6.0,13.0,2.0
201109180pit,0,3,40.0,-14.0,-900,6.0,13.0,2.0
201109110sfo,1,0,38.0,-6.0,-260,6.0,13.0,1.0
201109110sfo,0,1,38.0,-6.0,-260,6.0,13.0,1.0
201111060dal,1,1,46.0,-10.5,-550,6.0,12.0,9.0
201111060dal,0,2,46.0,-10.5,-550,6.0,12.0,9.0
201110090nyg,1,0,43.5,-10.5,-500,6.0,13.0,5.0
201110090nyg,0,3,43.5,-10.5,-500,6.0,13.0,5.0
201111130cle,1,3,36.5,-2.5,-150,6.0,13.0,10.0
201111130cle,0,0,36.5,-2.5,-150,6.0,13.0,10.0
201110160gnb,1,1,47.0,-14.0,-1000,6.0,12.0,6.0
201110160gnb,0,4,47.0,-14.0,-1000,6.0,12.0,6.0
201111060crd,1,2,42.0,-1.0,-130,6.0,14.0,9.0
201111060crd,0,0,42.0,-1.0,-130,6.0,14.0,9.0
201112240pit,1,1,34.0,-10.0,-550,5.0,13.0,16.0
201112240pit,0,3,34.0,-10.0,-550,5.0,13.0,16.0
201112040sfo,1,0,38.5,-14.0,-850,6.0,13.0,13.0
201112040sfo,0,0,38.5,-14.0,-850,6.0,13.0,13.0
201110230dal,1,1,43.0,-14.0,-975,6.0,15.0,7.0
201110230dal,0,1,43.0,-14.0,-975,6.0,15.0,7.0
201109190nyg,1,1,43.5,-7.0,-330,0.0,21.0,2.0
201109190nyg,0,4,43.5,-7.0,-330,0.0,21.0,2.0
201112120sea,1,1,38.5,-9.0,-420,0.0,18.0,14.0
201112120sea,0,0,38.5,-9.0,-420,0.0,18.0,14.0
201111200cle,1,0,34.5,-1.0,-135,6.0,13.0,11.0
201111200cle,0,0,34.5,-1.0,-135,6.0,13.0,11.0
201109250car,1,2,43.5,-3.5,-175,6.0,13.0,3.0
201109250car,0,3,43.5,-3.5,-175,6.0,13.0,3.0
201112240oti,1,0,38.5,-8.0,-380,5.0,12.0,16.0
201112240oti,0,0,38.5,-8.0,-380,5.0,12.0,16.0
201110160pit,1,2,40.0,-12.0,-600,6.0,13.0,6.0
201110160pit,0,0,40.0,-12.0,-600,6.0,13.0,6.0
201112150atl,1,3,41.5,-13.5,-900,3.0,20.0,15.0
201112150atl,0,0,41.5,-13.5,-900,3.0,20.0,15.0
201111130clt,1,3,37.5,3.0,135,6.0,13.0,10.0
201111130clt,0,3,37.5,3.0,135,6.0,13.0,10.0
201109180nyj,1,1,38.5,-9.0,-400,6.0,13.0,2.0
201109180nyj,0,4,38.5,-9.0,-400,6.0,13.0,2.0
201112040cle,1,1,38.5,7.0,255,6.0,16.0,13.0
201112040cle,0,2,38.5,7.0,255,6.0,16.0,13.0
201109250ram,1,0,42.0,6.0,200,6.0,15.0,3.0
201109250ram,0,2,42.0,6.0,200,6.0,15.0,3.0
201112180sdg,1,2,45.0,1.0,-105,6.0,18.0,15.0
201112180sdg,0,0,45.0,1.0,-105,6.0,18.0,15.0
201201010cin,1,0,38.0,3.0,130,6.0,16.0,17.0
201201010cin,0,0,38.0,3.0,130,6.0,16.0,17.0
201201220nwe,1,3,49.0,-7.0,-300,6.0,15.0,20.0
201201220nwe,0,0,49.0,-7.0,-300,6.0,15.0,20.0
201109180oti,1,2,39.0,6.0,210,6.0,12.0,2.0
201109180oti,0,4,39.0,6.0,210,6.0,12.0,2.0
201111060pit,1,3,42.0,-3.5,-200,6.0,21.0,9.0
201111060pit,0,0,42.0,-3.5,-200,6.0,21.0,9.0
201110240jax,1,4,39.0,10.5,450,0.0,21.0,7.0
201110240jax,0,3,39.0,10.5,450,0.0,21.0,7.0
201111130sea,1,3,38.5,7.0,260,6.0,13.0,10.0
201111130sea,0,2,38.5,7.0,260,6.0,13.0,10.0
201201010cle,1,1,33.0,7.5,280,6.0,16.0,17.0
201201010cle,0,1,33.0,7.5,280,6.0,16.0,17.0
201110020htx,1,2,46.5,-4.0,-200,6.0,12.0,4.0
201110020htx,0,2,46.5,-4.0,-200,6.0,12.0,4.0
201111130cin,1,3,40.5,3.5,175,6.0,13.0,10.0
201111130cin,0,2,40.5,3.5,175,6.0,13.0,10.0
201110230crd,1,0,46.5,4.5,190,6.0,14.0,7.0
201110230crd,0,0,46.5,4.5,190,6.0,14.0,7.0
201109110rav,1,2,37.0,-1.0,-120,6.0,13.0,1.0
201109110rav,0,4,37.0,-1.0,-120,6.0,13.0,1.0
201111270kan,1,4,42.0,10.5,440,6.0,20.0,12.0
201111270kan,0,4,42.0,10.5,440,6.0,20.0,12.0
201109250clt,1,0,40.0,11.5,475,6.0,21.0,3.0
201109250clt,0,1,40.0,11.5,475,6.0,21.0,3.0
201112190sfo,1,2,36.5,-3.0,-150,0.0,18.0,15.0
201112190sfo,0,1,36.5,-3.0,-150,0.0,18.0,15.0
201201080den,1,1,33.5,7.5,270,6.0,15.0,18.0
201201080den,0,1,33.5,7.5,270,6.0,15.0,18.0
201209090cle,1,4,42.5,9.0,350,6.0,13.0,1.0
201209090cle,0,3,42.5,9.0,350,6.0,13.0,1.0
201211180was,1,1,45.5,-3.5,-180,6.0,13.0,11.0
201211180was,0,2,45.5,-3.5,-180,6.0,13.0,11.0
201209230crd,1,0,42.0,3.0,155,6.0,14.0,3.0
201209230crd,0,0,42.0,3.0,155,6.0,14.0,3.0
201210070pit,1,2,44.0,-4.0,-200,6.0,13.0,5.0
201210070pit,0,0,44.0,-4.0,-200,6.0,13.0,5.0
201212090tam,1,2,48.0,-7.0,-345,6.0,13.0,14.0
201212090tam,0,2,48.0,-7.0,-345,6.0,13.0,14.0
201212020dal,1,2,44.5,-10.5,-600,6.0,19.0,13.0
201212020dal,0,0,44.5,-10.5,-600,6.0,19.0,13.0
201212300nyg,1,2,44.0,-6.5,-275,6.0,13.0,17.0
201212300nyg,0,2,44.0,-6.5,-275,6.0,13.0,17.0
201211050nor,1,0,52.5,-2.5,-140,0.0,20.0,9.0
201211050nor,0,0,52.5,-2.5,-140,0.0,20.0,9.0
201209230cle,1,1,45.0,3.0,120,6.0,13.0,3.0
201209230cle,0,3,45.0,3.0,120,6.0,13.0,3.0
201211040htx,1,3,48.0,-11.0,-555,6.0,12.0,9.0
201211040htx,0,0,48.0,-11.0,-555,6.0,12.0,9.0
201210140crd,1,3,44.5,-5.5,-245,6.0,14.0,6.0
201210140crd,0,0,44.5,-5.5,-245,6.0,14.0,6.0
201211110nwe,1,1,54.0,-13.5,-680,6.0,13.0,10.0
201211110nwe,0,2,54.0,-13.5,-680,6.0,13.0,10.0
201211250clt,1,0,51.0,-2.0,-140,6.0,13.0,12.0
201211250clt,0,4,51.0,-2.0,-140,6.0,13.0,12.0
201210070sfo,1,4,45.5,-10.0,-505,6.0,13.0,5.0
201210070sfo,0,1,45.5,-10.0,-505,6.0,13.0,5.0
201212230mia,1,2,41.5,-5.0,-235,6.0,13.0,16.0
201212230mia,0,0,41.5,-5.0,-235,6.0,13.0,16.0
201209090nyj,1,1,39.5,-2.5,-150,6.0,13.0,1.0
201209090nyj,0,3,39.5,-2.5,-150,6.0,13.0,1.0
201210140cle,1,2,42.0,1.5,100,6.0,13.0,6.0
201210140cle,0,0,42.0,1.5,100,6.0,13.0,6.0
201301050htx,1,2,42.5,-4.0,-200,5.0,16.0,18.0
201301050htx,0,1,42.5,-4.0,-200,5.0,16.0,18.0
201212020sdg,1,4,46.0,-1.0,-115,6.0,13.0,13.0
201212020sdg,0,2,46.0,-1.0,-115,6.0,13.0,13.0
201209230was,1,0,49.5,-3.0,-175,6.0,13.0,3.0
201209230was,0,0,49.5,-3.0,-175,6.0,13.0,3.0
201212230pit,1,0,40.5,-3.0,-175,6.0,13.0,16.0
201212230pit,0,0,40.5,-3.0,-175,6.0,13.0,16.0
201209100rav,1,3,43.0,-7.0,-340,0.0,19.0,1.0
201209100rav,0,0,43.0,-7.0,-340,0.0,19.0,1.0
201212130phi,1,3,45.0,5.0,195,3.0,21.0,15.0
201212130phi,0,4,45.0,5.0,195,3.0,21.0,15.0
201211180kan,1,4,42.0,3.0,145,6.0,12.0,11.0
201211180kan,0,0,42.0,3.0,145,6.0,12.0,11.0
201209300jax,1,2,44.5,0.0,-115,6.0,16.0,4.0
201209300jax,0,4,44.5,0.0,-115,6.0,16.0,4.0
201210280cle,1,1,41.0,3.0,130,6.0,13.0,8.0
201210280cle,0,2,41.0,3.0,130,6.0,13.0,8.0
201212090pit,1,4,37.5,-7.5,-360,6.0,13.0,14.0
201212090pit,0,0,37.5,-7.5,-360,6.0,13.0,14.0
201211110tam,1,2,46.5,-3.0,-165,6.0,13.0,10.0
201211110tam,0,4,46.5,-3.0,-165,6.0,13.0,10.0
201209300kan,1,1,43.0,2.0,120,6.0,12.0,4.0
201209300kan,0,4,43.0,2.0,120,6.0,12.0,4.0
201212230nyj,1,4,38.5,-3.0,-160,6.0,13.0,16.0
201212230nyj,0,4,38.5,-3.0,-160,6.0,13.0,16.0
201211180den,1,4,47.5,-7.5,-350,6.0,14.0,11.0
201211180den,0,1,47.5,-7.5,-350,6.0,14.0,11.0
201210070nor,1,3,53.5,-3.5,-175,6.0,20.0,5.0
201210070nor,0,2,53.5,-3.5,-175,6.0,20.0,5.0
201209100rai,1,4,47.5,-1.0,-114,0.0,19.0,1.0
201209100rai,0,0,47.5,-1.0,-114,0.0,19.0,1.0
201211040cle,1,2,44.0,3.5,160,6.0,13.0,9.0
201211040cle,0,2,44.0,3.5,160,6.0,13.0,9.0
201210210htx,1,3,47.0,-6.5,-265,6.0,12.0,7.0
201210210htx,0,4,47.0,-6.5,-265,6.0,12.0,7.0
201211250sdg,1,1,47.0,0.0,105,6.0,13.0,12.0
201211250sdg,0,1,47.0,0.0,105,6.0,13.0,12.0
201212090was,1,3,48.0,-1.5,-125,6.0,13.0,14.0
201212090was,0,2,48.0,-1.5,-125,6.0,13.0,14.0
201212300cin,1,2,43.0,-4.5,-250,6.0,13.0,17.0
201212300cin,0,0,43.0,-4.5,-250,6.0,13.0,17.0
201301200nwe,1,3,49.5,-8.0,-360,6.0,19.0,20.0
201301200nwe,0,0,49.5,-8.0,-360,6.0,19.0,20.0
201209160phi,1,2,47.0,-2.5,-155,6.0,13.0,2.0
201209160phi,0,2,47.0,-2.5,-155,6.0,13.0,2.0
201210070kan,1,2,47.0,6.5,230,6.0,12.0,5.0
201210070kan,0,4,47.0,6.5,230,6.0,12.0,5.0
201301120den,1,1,44.0,-9.0,-380,5.0,15.0,19.0
201301120den,0,3,44.0,-9.0,-380,5.0,15.0,19.0
201211250cle,1,0,33.0,1.0,105,6.0,13.0,12.0
201211250cle,0,2,33.0,1.0,105,6.0,13.0,12.0
201210210cin,1,1,47.0,1.0,100,6.0,21.0,7.0
201210210cin,0,3,47.0,1.0,100,6.0,21.0,7.0
201210110oti,1,4,43.0,6.5,230,3.0,19.0,6.0
201210110oti,0,3,43.0,6.5,230,3.0,19.0,6.0
201212020rav,1,1,37.0,-7.0,-330,6.0,16.0,13.0
201212020rav,0,1,37.0,-7.0,-330,6.0,16.0,13.0
201212160dal,1,0,45.5,1.0,115,6.0,15.0,15.0
201212160dal,0,1,45.5,1.0,115,6.0,15.0,15.0
201211040nyg,1,1,48.0,-3.5,-175,6.0,16.0,9.0
201211040nyg,0,2,48.0,-3.5,-175,6.0,16.0,9.0
201209090den,1,0,45.5,-1.0,-135,6.0,19.0,1.0
201209090den,0,0,45.5,-1.0,-135,6.0,19.0,1.0
201209230rai,1,1,45.0,4.0,170,6.0,13.0,3.0
201209230rai,0,4,45.0,4.0,170,6.0,13.0,3.0
201212160cle,1,4,40.0,-4.0,-220,6.0,13.0,15.0
201212160cle,0,1,40.0,-4.0,-220,6.0,13.0,15.0
201209160ram,1,3,42.0,3.5,165,6.0,15.0,2.0
201209160ram,0,3,42.0,3.5,165,6.0,15.0,2.0
201210280pit,1,2,44.0,-4.5,-215,6.0,13.0,8.0
201210280pit,0,0,44.0,-4.5,-215,6.0,13.0,8.0
201209300tam,1,2,45.5,-1.0,-140,6.0,16.0,4.0
201209300tam,0,4,45.5,-1.0,-140,6.0,16.0,4.0
201212230phi,1,0,46.0,4.5,185,6.0,13.0,16.0
201212230phi,0,2,46.0,4.5,185,6.0,13.0,16.0
201211220dal,1,1,47.5,-3.5,-180,3.0,16.0,12.0
201211220dal,0,0,47.5,-3.5,-180,3.0,16.0,12.0
201210210nyg,1,2,51.5,-6.5,-265,6.0,13.0,7.0
201210210nyg,0,1,51.5,-6.5,-265,6.0,13.0,7.0
201209090nor,1,1,50.0,-8.5,-400,6.0,12.0,1.0
201209090nor,0,4,50.0,-8.5,-400,6.0,12.0,1.0
200709300dal,1,4,47.0,-13.0,-800,6.0,12.0,4.0
200709300dal,0,4,47.0,-13.0,-800,6.0,12.0,4.0
200710210sea,1,4,39.0,-7.5,-325,6.0,13.0,7.0
200710210sea,0,2,39.0,-7.5,-325,6.0,13.0,7.0
200712090cin,1,2,45.5,-10.0,-515,6.0,13.0,14.0
200712090cin,0,0,45.5,-10.0,-515,6.0,13.0,14.0
200711180sfo,1,1,39.0,3.5,170,6.0,13.0,11.0
200711180sfo,0,1,39.0,3.5,170,6.0,13.0,11.0
200712300crd,1,2,49.5,-6.0,-250,6.0,14.0,17.0
200712300crd,0,2,49.5,-6.0,-250,6.0,14.0,17.0
200710140rav,1,4,36.5,-9.0,-450,6.0,13.0,6.0
200710140rav,0,4,36.5,-9.0,-450,6.0,13.0,6.0
200709230tam,1,3,39.0,-3.5,-190,6.0,13.0,3.0
200709230tam,0,3,39.0,-3.5,-190,6.0,13.0,3.0
200711110nor,1,1,47.0,-10.0,-505,6.0,12.0,10.0
200711110nor,0,3,47.0,-10.0,-505,6.0,12.0,10.0
200710210dal,1,3,45.5,-9.0,-425,6.0,15.0,7.0
200710210dal,0,4,45.5,-9.0,-425,6.0,15.0,7.0
200711110gnb,1,4,40.5,-5.5,-230,6.0,12.0,10.0
200711110gnb,0,0,40.5,-5.5,-230,6.0,12.0,10.0
200711250nyg,1,0,40.0,-7.0,-325,6.0,13.0,12.0
200711250nyg,0,1,40.0,-7.0,-325,6.0,13.0,12.0
200712090sfo,1,4,39.0,7.5,290,6.0,13.0,14.0
200712090sfo,0,0,39.0,7.5,290,6.0,13.0,14.0
200710140chi,1,2,35.5,-5.0,-240,6.0,12.0,6.0
200710140chi,0,0,35.5,-5.0,-240,6.0,12.0,6.0
200712300den,1,1,40.5,2.5,120,6.0,14.0,17.0
200712300den,0,1,40.5,2.5,120,6.0,14.0,17.0
200711180dal,1,3,47.0,-10.5,-550,6.0,15.0,11.0
200711180dal,0,0,47.0,-10.5,-550,6.0,15.0,11.0
200712230min,1,1,40.5,-6.0,-250,6.0,19.0,16.0
200712230min,0,2,40.5,-6.0,-250,6.0,19.0,16.0
200711040nyj,1,2,36.0,3.5,170,6.0,13.0,9.0
200711040nyj,0,0,36.0,3.5,170,6.0,13.0,9.0
200712160nyg,1,4,36.5,-6.0,-255,6.0,20.0,15.0
200712160nyg,0,0,36.5,-6.0,-255,6.0,20.0,15.0
200801050sea,1,4,38.5,-3.0,-175,5.0,14.0,18.0
200801050sea,0,1,38.5,-3.0,-175,5.0,14.0,18.0
200710280nwe,1,0,46.5,-15.0,-1500,6.0,16.0,8.0
200710280nwe,0,2,46.5,-15.0,-1500,6.0,16.0,8.0
200711250tam,1,1,38.0,-3.0,-200,6.0,13.0,12.0
200711250tam,0,3,38.0,-3.0,-200,6.0,13.0,12.0
200709170phi,1,2,39.0,-6.5,-300,0.0,21.0,2.0
200709170phi,0,4,39.0,-6.5,-300,0.0,21.0,2.0
200711290dal,1,3,51.5,-7.0,-300,3.0,19.0,13.0
200711290dal,0,1,51.5,-7.0,-300,3.0,19.0,13.0
200709300min,1,2,38.0,0.0,-105,6.0,12.0,4.0
200709300min,0,2,38.0,0.0,-105,6.0,12.0,4.0
