Feature,full,1,0,3,2,4,Importance,StdDev
team_history___v_ovr_wr_past_5_games,0.971880473489068,1.0310616800443302,1.0979058151692316,1.1712932929456132,1.106344177950476,1.005058294316698,1.0823326520852699,0.06582763733354365
line___pfr_ou,0.9652150014759038,1.0041095919372642,0.8112494360891755,1.120303576298342,0.9804913936973548,0.8378996790605134,0.95081073541653,0.12715718187538516
home_field___h_home__pfr_wr_last_8_games,0.9641502651259796,1.1184229500611116,0.8724120657698543,0.5476902755367345,1.0036402518873424,0.7622664384062501,0.8608863963322586,0.22059821339998031
team_history___v_open_wr_ytd,0.9635194831505716,1.1217297428133692,0.8811906729190904,1.2234393294649346,0.9841429146267444,0.7969799648550002,1.0014965249358276,0.17343320351864652
home_field___v_visitor__open_wr_last_8_games,0.96180634943668,0.7701417286891301,1.096841901780124,1.0355039972231586,1.1192047283242716,0.9682055947724412,0.9979795901578251,0.1402443883264323
team_history___v_close_wr_past_5_games,0.9571577149303274,1.0707876828444445,1.1460611894395694,0.7759719250190424,0.7275268759648311,1.2031090662709305,0.9846913479077635,0.21843561263058106
team_history___h_open_wr_past_5_games,0.9392416629614172,1.0432842033201981,1.1567048942033715,1.061048452897345,0.88334943239186,1.0780124859445046,1.0444798937514557,0.09994730845719685
home_field___h_home__close_wr_last_8_games,0.9388232967583946,0.972064196228704,1.1244825173909088,0.9346245176764154,0.8765563602842107,1.2712884574981649,1.0358032098156809,0.16044989104846294
team_history___h_pfr_wr_ytd,0.938170923575,0.7165347394428571,0.7850860241832722,1.0790344786515156,1.1023368138399998,1.0801489353708336,0.9526281982976957,0.1860532565457989
travel___v_body_clock_from_last_wk,0.92898584255548,1.0100556341055171,0.8975434058285708,0.9749597300214952,0.9152432529366338,0.907755422624324,0.9411114891033081,0.04893610435277042
team_history___h_open_wr_ytd,0.9282189238810956,1.048068376212346,0.9933878877840004,0.6484875221878872,1.0411045663056329,0.7854996739228257,0.9033096052825386,0.1780941632834688
