,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_score,1_score,2_score,3_score,4_score,label,score
1420,200711040det,1,1,9,2007,37,3.0,0.2270666,,0.49522457,,0.5130697,1,0.4117869566666667
1421,200711110kan,-1,-1,10,2007,-16,3.0,0.24869695,,-0.0099826455,,,0,0.11935715225
1422,200710070clt,1,1,5,2007,19,8.5,,0.79841423,1.0200448,,0.52094775,1,0.77980226
1423,200712090htx,1,1,14,2007,14,3.0,,,0.4897373,0.39046487,,1,0.440101085
1424,200709090sea,1,1,1,2007,14,6.0,0.55794454,1.0724593,,,,1,0.81520192
1425,200712230sfo,1,1,16,2007,2,6.5,,,,0.21693453,,1,0.21693453
1426,200709300car,-1,-1,4,2007,-13,3.0,0.75839305,0.7951375,0.61773485,,0.7064444999999999,0,0.719427475
1427,200710210det,1,1,7,2007,7,2.5,0.6569477,-0.062642395,0.5012867999999999,0.25622848,,1,0.33795514625
1428,200711180atl,-1,-1,11,2007,-24,3.0,0.37505144,0.38755700000000004,,,0.10584855,0,0.28948566333333337
1429,200712020nor,-1,-1,13,2007,-4,6.0,0.6433302,0.51393193,0.45868036,0.39003164,0.35981940000000007,0,0.473158706
1430,200711040clt,1,-1,9,2007,-4,4.5,,,,0.14715904,,0,0.14715904
1431,200711180buf,-1,-1,11,2007,-46,15.5,0.25083452,,,,0.2147677,0,0.23280111
1432,200710140dal,-1,-1,6,2007,-21,4.5,,0.7588775,0.7251346,,0.6759073,0,0.7199731333333332
1433,200709090nyj,-1,-1,1,2007,-24,6.0,,,,0.41609108,,0,0.41609108
1434,200712290nyg,1,-1,17,2007,-3,13.0,,0.44379359999999995,,0.1602149,,0,0.30200425
1435,200710010cin,-1,-1,4,2007,-21,7.5,0.4990268,,0.11697027,0.41762075,0.40886778,0,0.3606214
1436,200710210mia,-1,-1,7,2007,-21,15.5,,,0.11875677,,0.29764032,0,0.208198545
1437,200712030rav,1,-1,13,2007,-3,19.5,,,,,0.24569046,0,0.24569046
1438,200711180clt,-1,1,11,2007,3,14.5,0.8582598,,0.8509373,1.1689994,,1,0.9593988333333332
1439,200709090htx,1,1,1,2007,17,3.0,0.6912481,0.9615178,0.56555265,,0.66285974,1,0.7202945725
1440,200712300nyj,-1,1,17,2007,3,4.5,0.73287237,,,,,1,0.73287237
1441,200710210rai,-1,-1,7,2007,-2,2.0,0.5157871,0.10239622,0.10563919,,,0,0.24127417000000004
1442,200709300sdg,-1,-1,4,2007,-14,12.5,,,,0.7200833000000001,0.61803925,0,0.669061275
1443,200709160chi,-1,1,2,2007,10,11.5,0.9719393,,,,0.5072893,1,0.7396143
1444,200712090den,1,1,14,2007,34,7.5,0.7603959,,,,0.75475216,1,0.75757403
1446,200712020clt,-1,1,13,2007,3,7.0,,0.86953354,0.7043166000000001,,,1,0.7869250700000001
1447,200712300htx,1,1,17,2007,14,8.0,0.52194643,,,,,1,0.52194643
1448,200801120nwe,-1,1,19,2007,11,13.5,,,,,0.84069693,1,0.84069693
1449,200709230den,-1,-1,3,2007,-9,3.5,0.49041164,0.30949640000000006,,0.38204643,,0,0.39398482333333334
1450,200711110oti,-1,-1,10,2007,-15,5.0,,0.45063293,,,0.44148940000000003,0,0.44606116500000004
1451,200712160pit,-1,-1,15,2007,-7,3.0,,,,0.735842,0.34540970000000004,0,0.5406258500000001
1452,200710280tam,-1,-1,8,2007,-1,3.5,,0.5852337,,0.7943045999999999,,0,0.6897691499999999
1453,200710070kan,-1,-1,5,2007,-10,2.0,0.68516165,,0.21447927,,,0,0.44982046
1454,200711040nor,1,1,9,2007,17,3.5,,0.47832470000000005,,0.44173157,,1,0.46002813500000006
1455,200712230clt,1,1,16,2007,23,6.5,0.6684853000000001,0.4468443,0.60678834,,0.9016351999999999,1,0.655938285
1456,200711250cle,1,1,12,2007,10,3.0,0.52186745,,,0.59291095,0.39733693,1,0.5040384433333334
1457,200710140jax,1,1,6,2007,20,6.0,0.6239916,,,0.6102838,0.33665827,1,0.5236445566666666
1458,200711040rai,-1,-1,9,2007,-7,3.0,0.51131666,0.18752652,0.7920187,0.31176895,0.30112892,0,0.42075195
1459,200710280sdg,1,1,8,2007,25,10.0,,,,0.91413605,1.1378686000000002,1,1.026002325
1460,200709160car,-1,-1,2,2007,-13,6.5,,0.32455993,0.92317533,,,0,0.62386763
1461,200712020oti,1,1,13,2007,8,3.0,,0.40684888,0.62935007,0.40478435,,1,0.4803277666666667
1462,200709300atl,1,1,4,2007,10,2.5,0.11826044,0.47191679999999997,,,0.21247846,1,0.2675519
1463,200712300clt,-1,-1,17,2007,-6,4.5,0.23125437,,0.42497653,0.39407492,0.5520826999999999,0,0.40059712999999997
1464,200710210htx,-1,-1,7,2007,-2,2.5,,,,0.48028509999999996,,0,0.48028509999999996
1465,200709090jax,-1,-1,1,2007,-3,7.5,0.86662245,,,0.95464224,,0,0.910632345
1466,200801060sdg,1,1,18,2007,11,10.5,0.8068306,0.7876284,0.8858019,,,1,0.8267536333333334
1467,200711250cin,1,1,12,2007,29,1.0,,,0.49107653,,,1,0.49107653
1468,200711190den,1,1,11,2007,14,1.0,0.5380495,0.7920851999999999,,,,1,0.66506735
1469,200710140tam,1,1,6,2007,3,2.0,,,0.29370147,0.32313925,,1,0.30842036
1470,200712160kan,-1,-1,15,2007,-9,3.5,0.55606866,,,,,0,0.55606866
1471,200709240nor,-1,-1,3,2007,-17,4.5,0.25946957,,0.21673608,-0.03552395,0.40315408,0,0.210958945
1472,200801130clt,-1,-1,19,2007,-4,10.5,1.0187609,1.1448686000000001,,0.79591143,,0,0.9865136433333332
1473,200709230gnb,1,1,3,2007,7,5.5,0.79724455,,,0.14174518,,1,0.46949486500000004
1474,200711180jax,1,1,11,2007,7,3.0,0.37669885,0.58086264,,,,1,0.478780745
1475,200711040min,1,1,9,2007,18,7.0,,,,,0.22447255,1,0.22447255
1476,200712300rai,-1,-1,17,2007,-13,9.0,,0.36251098,0.17643770000000003,0.085339546,0.20732543,0,0.20790341400000004
1477,200709160nwe,1,1,2,2007,24,3.5,,,0.34009713,1.0061963,0.6079602,1,0.6514178766666666
1478,200801200nwe,-1,1,20,2007,9,14.0,0.49322128,0.5207901,0.9975754000000001,,,1,0.6705289266666666
1479,200710070den,-1,-1,5,2007,-38,1.5,,0.085820675,0.5997338000000001,0.30514547,0.67326844,0,0.41599209625
1480,200712090oti,-1,-1,14,2007,-6,2.0,0.3140947,0.66164774,,,,0,0.48787122000000005
1481,200712020kan,-1,-1,13,2007,-14,5.5,0.13163635,0.44772625,,0.08532065,,0,0.22156108333333335
1482,200709300buf,1,1,4,2007,3,3.0,,0.2952023,,0.14120597,,1,0.21820413499999997
1483,200711220dal,1,1,12,2007,31,15.5,0.6601375,,0.9883981,0.9164988000000002,0.90137005,1,0.8666011125
1484,200710210cin,1,1,7,2007,7,5.5,,0.38467827,0.6501494000000001,0.69879454,,1,0.57787407
1485,200712160nwe,-1,1,15,2007,10,20.0,,0.94583964,,,0.8058642,1,0.87585192
1486,200712020mia,-1,-1,13,2007,-27,2.0,,0.55238146,,,0.33180618,0,0.44209381999999997
1487,200712230oti,-1,1,16,2007,4,8.0,0.5801613,0.6324366,,0.6456983000000001,,1,0.6194320666666667
1488,200709160rav,-1,1,2,2007,7,9.0,,,,0.77229714,,1,0.77229714
1489,200710080buf,1,-1,5,2007,-1,11.5,0.25336206,,,0.40462637,0.11322263,0,0.25707035333333333
1490,200711110nyg,-1,-1,10,2007,-11,2.0,0.45274790000000004,,0.22933254,0.43701032,,0,0.37303025333333334
1491,200712300was,1,1,17,2007,21,9.0,,0.72913265,,,,1,0.72913265
1492,200712220car,1,-1,16,2007,-7,10.5,-0.033764422,,0.39595243,,,0,0.181094004
1493,200709230chi,-1,-1,3,2007,-24,3.0,,,,,0.5240722,0,0.5240722
1494,200712090det,1,-1,14,2007,-1,10.5,,,-0.1296984,,0.30353159999999996,0,0.08691659999999998
1495,200709160mia,-1,-1,2,2007,-17,3.0,,0.34219890000000003,0.40155312,,,0,0.37187601000000003
1496,200711040phi,-1,-1,9,2007,-21,3.0,,0.49832153,,,,0,0.49832153
1497,200710210buf,1,1,7,2007,5,3.0,0.59511024,,,,,1,0.59511024
1498,200709300cle,1,1,4,2007,14,3.5,0.5119764,0.38600498,0.6791297,,0.6787859,1,0.563974245
1500,200712230sea,1,1,16,2007,21,13.0,,0.5776262,0.9044896000000001,0.55824757,0.80824894,1,0.7121530775
1501,200709100cin,1,1,1,2007,7,3.0,,0.6865255,0.55328125,0.3946325,0.7603979999999999,1,0.5987093125
1502,200710070sfo,1,-1,5,2007,-2,4.0,,0.35906237,,0.83134377,0.36330348,0,0.5179032066666668
1503,200712160mia,1,1,15,2007,6,3.0,,0.08929819,,0.26349378,,1,0.176395985
1504,200711050pit,1,1,9,2007,31,9.0,0.70943844,0.45186450000000006,1.0506846,0.61653,0.74209803,1,0.7141231140000001
1505,200711040buf,1,1,9,2007,12,1.5,0.49278019999999995,0.22602087,0.28625864,0.28725737,,1,0.32307927
1506,200709160cle,1,1,2,2007,6,7.0,,0.28251709999999997,,0.101429075,0.30391455,1,0.22928690833333332
1507,200712150sfo,1,1,15,2007,7,9.5,0.4869486,0.045022964000000006,0.37081003,0.3360991,0.21847966,1,0.29147207080000004
1508,200712300mia,-1,-1,17,2007,-13,3.0,0.37083864,,0.3153183,0.3309213,0.219865,0,0.30923581
1509,200712020pit,1,1,13,2007,14,6.5,0.6508893,,0.8418559000000001,,0.39564046,1,0.6294618866666667
1510,200711110rav,-1,-1,10,2007,-14,3.0,,0.55661064,0.7570875,,,0,0.65684907
1511,200710140kan,1,1,6,2007,7,2.5,0.32198974,,,,,1,0.32198974
1512,200712090buf,1,1,14,2007,21,6.5,0.70787627,,0.64700943,0.8476813,,1,0.7341890000000001
1513,200710140cle,1,1,6,2007,10,3.5,0.70768,,,0.81433916,,1,0.76100958
1514,200710070htx,-1,1,5,2007,3,4.5,0.6903965999999999,,0.53140324,,,1,0.61089992
1515,200712230nwe,-1,1,16,2007,21,22.5,,,0.73359907,,0.91657126,1,0.825085165
1516,200711260pit,-1,1,12,2007,3,15.0,,,,,0.6206676,1,0.6206676
1517,200711180phi,1,1,11,2007,10,9.5,0.6044903,1.0175138000000001,0.8781072,0.6265364999999999,0.7072141,1,0.76677238
1518,200712230buf,-1,-1,16,2007,-17,2.0,0.6086651999999999,0.43516573,,0.41798950000000007,0.4569263,0,0.4796866825
1519,200709090dal,1,1,1,2007,10,6.5,,,0.8859463,,,1,0.8859463
1520,200801130dal,-1,-1,19,2007,-4,7.0,,0.84646404,0.75884265,,,0,0.802653345
1521,200801200gnb,-1,-1,20,2007,-3,7.5,,,,0.5398338,0.7317929,0,0.63581335
1523,200712020chi,-1,-1,13,2007,-5,0.0,0.7262476999999999,,0.58198494,0.45919799999999994,0.49159297,0,0.5647559025
1524,200711180det,-1,-1,11,2007,-6,2.5,,0.38540486,0.22390953,,,0,0.304657195
1525,200801060tam,-1,-1,18,2007,-10,3.0,,,,0.29791686,0.67607856,0,0.48699771000000003
1526,200712090phi,-1,-1,14,2007,-3,3.0,0.64525485,0.8043491999999999,,0.7479093000000001,,0,0.7325044500000001
1527,200710150atl,-1,-1,6,2007,-21,5.0,-0.011486231999999999,0.43280318,0.19523922,,0.28340256,0,0.22498968200000002
1528,200809070buf,1,1,1,2008,24,1.0,,0.44780004,,,,1,0.44780004
1529,200811270dal,1,1,13,2008,25,12.0,0.85897815,0.8703120000000001,,,,1,0.8646450750000001
1530,200810050nyg,1,1,5,2008,38,6.5,,0.5672921999999999,0.5035967,0.33566868,,1,0.4688525266666666
1531,200812140ram,-1,-1,15,2008,-3,1.5,0.3225053,,,,,0,0.3225053
1532,200812280crd,1,1,17,2008,13,7.0,0.6535390999999999,,,,0.7762720000000001,1,0.71490555
1533,200811090mia,-1,1,10,2008,2,7.5,,0.6282116,0.6949069999999999,0.9703851000000001,0.6068534999999999,1,0.7250893
1534,200810190tam,-1,1,7,2008,10,11.5,1.0832207,0.7948741,0.77802956,0.79474247,,1,0.8627167075
1535,200810260sfo,-1,-1,8,2008,-21,5.5,0.3651928,0.5851712,,0.71053904,0.5424654999999999,0,0.550842135
1536,200809210buf,-1,1,3,2008,1,10.0,0.6738253000000001,,,0.75433993,,1,0.714082615
1537,200812040sdg,1,1,14,2008,27,9.0,,0.7123761,0.6292635,0.7916273,0.5628024,1,0.6740173249999999
1538,200811230den,-1,-1,12,2008,-21,9.0,,0.7583653,0.8554673,0.43687916,,0,0.6835705866666667
1539,200811160mia,-1,1,11,2008,2,10.0,,,0.89170516,,,1,0.89170516
1540,200810260rav,1,1,8,2008,19,7.0,,0.67895275,,0.5478578000000001,0.54919416,1,0.59200157
1541,200812280tam,-1,-1,17,2008,-7,11.0,,,0.81029373,0.62714756,1.0666106000000002,0,0.8346839633333335
1542,200809140kan,-1,-1,2,2008,-15,3.5,0.4025063,,,0.6620832,0.6640543000000001,0,0.5762146
1543,200810120nor,1,1,6,2008,31,7.0,,,,0.5792779,,1,0.5792779
1544,200810190buf,1,1,7,2008,9,0.0,0.32802022,0.4266289000000001,,,,1,0.37732456000000003
1545,200810050mia,1,1,5,2008,7,6.0,,,,,0.6510161,1,0.6510161
1546,200811160pit,-1,1,11,2008,1,4.5,0.44867470000000004,,0.4717643,,,1,0.4602195
1547,200901110pit,1,1,19,2008,11,6.5,,0.5541162,,0.7620226,0.39699352,1,0.5710441066666667
1548,200812210tam,-1,-1,16,2008,-17,4.5,,0.38279286,,,0.8805195,0,0.63165618
1549,200812140kan,1,-1,15,2008,-1,6.0,0.32213765,0.30567753,-0.06619042,0.02586767,0.3062393,0,0.178746346
1550,200809280rai,-1,-1,4,2008,-10,8.0,0.6783481,,,0.4784059,,0,0.578377
1551,200811020buf,-1,-1,9,2008,-9,5.0,,,,,0.76494485,0,0.76494485
1552,200809220sdg,1,1,3,2008,19,8.0,,0.83474904,0.32193106,,0.81622005,1,0.6576333833333333
1553,200812210sea,1,1,16,2008,10,4.0,0.4849728,0.46712303,0.74376744,,0.18269639999999998,1,0.46963991749999995
1554,200809070mia,-1,-1,1,2008,-6,3.0,0.48518770000000006,,,,,0,0.48518770000000006
1555,200811130nwe,-1,-1,11,2008,-3,3.0,,,0.38510492,,0.8477898000000001,0,0.6164473600000001
1556,200811230oti,-1,-1,12,2008,-21,6.0,,0.8916447,,0.95898443,0.88447666,0,0.91170193
1557,200812070sfo,1,1,14,2008,10,5.0,,,0.36611935,0.43820010000000004,,1,0.402159725
1558,200810190rai,1,1,7,2008,3,3.0,,,0.65988994,0.24937993,,1,0.454634935
1559,200811170buf,-1,-1,11,2008,-2,5.0,0.54085064,0.6328592,0.51183134,0.6727895,,0,0.58958267
1560,200810260jax,-1,-1,8,2008,-6,7.0,0.47366518,0.8362628000000001,0.612078,,,0,0.6406686600000001
1561,200810190was,-1,1,7,2008,3,7.0,,,,0.6327381999999999,0.95251584,1,0.79262702
1562,200809280cin,-1,-1,4,2008,-8,1.0,,0.63781244,0.37204105,,,0,0.504926745
1563,200812070oti,1,1,14,2008,19,13.5,0.9007205,0.9769394,,,0.6900253000000001,1,0.8558950666666667
1564,200812280pit,1,1,17,2008,31,11.0,0.8174773,,0.7740885999999999,,0.23248366,1,0.60801652
1565,200809210rav,1,1,3,2008,18,2.5,,0.5859331,,0.5100623,,1,0.5479977
1566,200812150phi,1,1,15,2008,20,16.0,,,0.7909641,,,1,0.7909641
1567,200811300buf,-1,-1,13,2008,-7,6.5,,0.7168826,,0.8295091,,0,0.77319585
1568,200811230dal,1,1,12,2008,13,9.5,,,0.62600183,0.77221245,0.56110966,1,0.65310798
1569,200810190nyg,1,1,7,2008,12,10.5,,,,,0.85000384,1,0.85000384
1570,200812210ram,1,-1,16,2008,-1,3.5,,0.2531994,0.30824715,,0.41756540000000003,0,0.3263373166666667
1571,200809140sea,-1,-1,2,2008,-3,6.5,0.48524490000000003,,0.3524344,,,0,0.41883965
1572,200811100crd,-1,1,10,2008,5,9.5,,0.71930915,,0.78694427,,1,0.75312671
1573,200812140mia,-1,1,15,2008,5,5.5,,,,,0.32683290000000004,1,0.32683290000000004
1574,200809280nor,1,1,4,2008,14,4.0,0.39241928,0.5799426,,0.5928690999999999,,1,0.5217436599999999
1575,200812280buf,-1,-1,17,2008,-13,5.5,,0.58400863,,0.20732856,,0,0.395668595
1576,200809140nyj,-1,-1,2,2008,-9,1.0,,,,0.7280718,0.50417984,0,0.61612582
1577,200810120sdg,1,1,6,2008,20,6.0,,0.61568457,,,,1,0.61568457
1578,200812070sea,1,-1,14,2008,-3,7.5,,,,0.43449324,0.51325715,0,0.473875195
1579,200811230mia,-1,-1,12,2008,-20,1.5,0.5276704000000001,0.58951366,0.58009243,0.33000535,0.37412226,0,0.48028082000000005
1580,200811020clt,-1,1,9,2008,3,7.0,0.8192577,,,,1.0754609,1,0.9473593
1581,200810050sfo,-1,-1,5,2008,-9,3.0,,,,0.49688524,0.42482993,0,0.460857585
1582,200812140rai,-1,-1,15,2008,-23,7.0,0.23115104,0.46697325,,,,0,0.349062145
1583,200812070buf,-1,-1,14,2008,-13,2.0,,0.8744764000000002,,0.85857904,,0,0.8665277200000001
1584,200810120htx,-1,1,6,2008,1,3.0,0.6057892,,0.36525974,,,1,0.48552447
1585,200812280nyj,-1,-1,17,2008,-7,2.5,,,0.65967774,,,0,0.65967774
1586,200811300ram,1,-1,13,2008,-4,7.0,,,0.6863189000000001,,,0,0.6863189000000001
1587,200809140crd,1,1,2,2008,21,6.5,0.60890436,0.91847456,,0.80067205,0.92299956,1,0.8127626325
1588,200811020den,-1,-1,9,2008,-9,4.5,0.33037078,0.4376608,0.39006698,0.20703778,,0,0.341284085
1589,200809210nwe,-1,-1,3,2008,-25,12.5,0.64835817,0.96290064,0.8888645000000001,0.8089889,1.0201716,0,0.865856762
1590,200812210kan,-1,-1,16,2008,-7,3.0,0.52138555,,0.4919518,,0.30908042,0,0.4408059233333333
1591,200909200buf,1,1,2,2009,13,4.0,,0.1604948,,,,1,0.1604948
1592,200912200sea,-1,-1,15,2009,-17,6.5,0.8763559000000001,,0.9453782,,,0,0.91086705
1593,200910040was,-1,1,4,2009,3,9.0,0.5989533,,,,0.71958584,1,0.65926957
1594,200912060car,1,1,13,2009,10,3.5,0.4629656,,,,,1,0.4629656
1595,200911150mia,-1,1,10,2009,2,10.0,0.85357916,0.8927142,0.8642839,1.0099299000000002,0.9393176,1,0.9119649520000002
1596,200910110phi,1,1,5,2009,19,15.5,0.8652266,,1.1138306,0.9623299999999999,,1,0.9804624
1597,200911290atl,-1,1,12,2009,3,12.5,0.9696485999999999,0.9757041999999999,,1.0558062,,1,1.0003863333333332
1598,200912270nor,-1,-1,16,2009,-3,13.5,,,0.83745867,0.864859,0.6894234,0,0.7972470233333334
1599,200909270buf,-1,-1,3,2009,-20,5.5,,,,0.82265335,0.5093340999999999,0,0.6659937249999999
1600,200911150ram,1,-1,10,2009,-5,14.0,0.119294345,,,,,0,0.119294345
1601,200912060was,1,-1,13,2009,-3,8.0,0.07257712,,0.015280545,0.29051033,,0,0.126122665
1602,201001030car,1,1,17,2009,13,10.0,0.85259247,,,0.6468295999999999,0.7241995,1,0.74120719
1603,200910250mia,-1,-1,7,2009,-12,6.5,,0.49774480000000004,,0.07316068,,0,0.28545274000000004
1604,200911220tam,-1,-1,11,2009,-31,10.0,0.012740551999999999,-0.05715412,0.11085826,,,0,0.022148230666666668
1605,200909200phi,-1,-1,2,2009,-26,2.5,,0.56266946,0.59283066,,,0,0.57775006
1606,200912130atl,1,-1,14,2009,-3,10.0,,0.19554059999999998,,,,0,0.19554059999999998
1607,200910110buf,-1,-1,5,2009,-3,5.5,,,0.5413859999999999,,0.6479581999999999,0,0.5946720999999999
1608,200911290cin,-1,1,12,2009,9,12.0,,,0.8600675999999999,0.9604434999999999,,1,0.9102555499999999
1609,200911010chi,1,1,8,2009,24,12.0,,,0.9553946,0.9326879000000001,0.7229283000000001,1,0.8703369333333334
1610,200909200den,1,1,2,2009,21,3.0,,,0.7856368,0.3421343,,1,0.56388555
1611,200911220det,-1,1,11,2009,1,3.0,,,,0.5162153,,1,0.5162153
1612,200910180pit,-1,1,6,2009,13,14.0,,,,0.7169517,,1,0.7169517
1613,200909270rav,1,1,3,2009,31,13.5,,0.7198817,0.94804585,0.86193055,0.81419826,1,0.8360140899999999
1614,200912200kan,-1,-1,15,2009,-7,2.0,,,0.36188895,,0.35417990000000005,0,0.35803442500000005
1615,200911010buf,-1,-1,8,2009,-21,3.0,0.37511358,0.26805708,,,,0,0.32158533
1616,200912060jax,1,1,13,2009,5,1.5,0.18268836,0.34214079999999997,0.7617118,,,1,0.42884698666666665
1617,200912200ram,1,-1,15,2009,-3,14.0,0.2876841,-0.011955618999999999,0.26633143,,,0,0.18068663699999998
1618,200910180cin,-1,-1,6,2009,-11,4.0,0.6426779,0.41334152,0.49137232,,0.79292464,0,0.585079095
1619,200910110crd,1,1,5,2009,7,5.5,,0.3033719,,0.814129,,1,0.55875045
1620,200912270mia,-1,-1,16,2009,-7,1.0,0.67302793,0.25571370000000004,0.7109097,0.5893297,,0,0.5572452575
1621,200911080clt,-1,1,9,2009,3,7.5,,0.8725105,,,,1,0.8725105
1622,200909200oti,-1,-1,2,2009,-3,7.0,0.75116503,,0.79018986,,,0,0.770677445
1623,200911290buf,1,1,12,2009,17,3.5,0.099805206,0.07728836,,0.25975567,0.19721878,1,0.158517004
1624,200912130jax,-1,-1,14,2009,-4,1.5,0.67835236,0.24271983,,,0.38518855,0,0.4354202466666666
1625,200911010nyj,-1,-1,8,2009,-5,3.5,0.65218914,,0.8209778,0.47872838,,0,0.6506317733333333
1626,200909270sdg,1,1,3,2009,10,5.5,0.47765404,0.7494930999999999,,0.6203701,0.6905756,1,0.63452321
1627,200911190car,-1,-1,11,2009,-7,3.5,,0.18893334,0.29980716,,,0,0.24437025
1628,200911080nwe,-1,1,9,2009,10,11.0,0.59036124,,0.38827014,0.6714124,0.8212038,1,0.617811895
1629,200912200oti,-1,1,15,2009,3,5.0,0.75288963,0.62251556,,0.76392865,,1,0.71311128
1630,200909130atl,1,1,1,2009,12,4.0,,0.52936065,,0.94015586,0.41403034,1,0.6278489500000001
1631,201001030htx,-1,1,17,2009,7,8.5,,,0.41582125,,,1,0.41582125
1632,200909200nyj,1,1,2,2009,7,3.5,0.31370315,0.31876582,,,0.80840135,1,0.48029010666666666
1633,200910110den,1,1,5,2009,3,3.0,0.54741406,,0.44727644,,0.46909687,1,0.4879291233333333
1634,200912060mia,1,1,13,2009,1,5.0,,,,,0.40412214,1,0.40412214
1635,200911150clt,-1,1,10,2009,1,2.5,,,0.34648759999999995,0.16584134,0.09057531,1,0.2009680833333333
1636,200911300nor,1,1,12,2009,21,2.0,,0.53285897,0.6991458,,,1,0.616002385
1637,201001030buf,1,1,17,2009,23,8.0,0.7618371,0.6052715,0.71917945,0.37840143,0.4811333,1,0.5891645559999998
1638,200911290htx,-1,-1,12,2009,-8,3.0,0.89187455,0.49739423,,,0.33825520000000003,0,0.5758413266666668
1639,200912170jax,-1,-1,15,2009,-4,3.0,0.34203935,,,,,0,0.34203935
1640,200910250ram,-1,-1,7,2009,-36,14.5,-0.026611209,,0.22351724,,0.33972709999999995,0,0.17887771033333333
1641,200909270crd,-1,-1,3,2009,-21,3.0,,,0.52849984,,,0,0.52849984
1642,200909210mia,-1,-1,2,2009,-4,3.0,,0.4819988,,0.3891986,0.3949539,0,0.4220504333333333
1643,200910110oti,-1,-1,5,2009,-22,3.5,0.24949443,0.31048190000000003,,,,0,0.279988165
1644,200911220rav,-1,-1,11,2009,-2,1.0,0.6597814999999999,,,,0.61442995,0,0.637105725
1645,200912030buf,-1,-1,13,2009,-6,3.5,0.25277728,0.31722844,0.1459707,,0.15593585,0,0.21797806749999998
1646,200909130htx,-1,-1,1,2009,-17,4.5,,,,,0.5962259,0,0.5962259
1647,201001170sdg,-1,-1,19,2009,-3,8.5,0.85762393,0.8151687,,0.9497496,0.87141395,0,0.873489045
1648,201001090cin,-1,-1,18,2009,-10,2.5,0.48536223,,,,,0,0.48536223
1649,200910120mia,1,1,5,2009,4,3.0,0.3652513,,0.42532507,0.554078,,1,0.44821812333333333
1650,200912270clt,-1,-1,16,2009,-14,3.0,,,0.6929548000000001,,0.4657161,0,0.5793354500000001
1651,201001240clt,1,1,20,2009,13,8.0,0.47443467,,,,0.9882401,1,0.731337385
1652,200911220nwe,1,1,11,2009,17,11.0,0.9035542999999999,0.9051468,1.0381055000000001,0.8906044,0.9548736999999999,1,0.93845694
1653,200912130tam,-1,-1,14,2009,-23,3.5,,,,0.18365914,,0,0.18365914
1654,200910040nor,1,1,4,2009,14,7.5,1.0069379999999999,0.8375302,,1.1299143,,1,0.9914608333333333
1655,200910250rai,-1,-1,7,2009,-38,6.0,0.51161265,0.104186565,0.45859006,0.23467368,0.06127888,0,0.27406836700000003
1656,201009120buf,-1,-1,1,2010,-5,3.0,,0.44563553,0.48207653,,0.24874097,0,0.39215101
1657,201010170gnb,-1,-1,6,2010,-3,3.0,0.56854916,,,0.57916796,,0,0.57385856
1658,201010310cin,-1,-1,8,2010,-8,1.0,,0.6499562,0.6827525999999999,0.6763186999999999,,0,0.6696758333333332
1659,201009190min,-1,-1,2,2010,-4,6.0,0.98354816,,0.87180924,0.76796615,,0,0.8744411833333333
1660,201101020nwe,1,1,17,2010,31,4.5,0.55669874,,,,0.63292944,1,0.59481409
1661,201011070rav,1,1,9,2010,16,5.0,,0.84271264,,,,1,0.84271264
1662,201011280rai,-1,-1,12,2010,-16,3.0,0.42992195,0.2769477,0.47553900000000004,,,0,0.3941362166666667
1663,201012120nyj,-1,-1,14,2010,-4,5.0,,0.6464453,0.49715550000000003,,,0,0.5718004
1664,201010030buf,-1,-1,4,2010,-24,6.0,,,0.19720885,-0.04329598,0.5379031,0,0.2306053233333333
1665,201011140cle,-1,-1,10,2010,-6,3.5,0.5659204000000001,,,0.23526785,0.24433109,0,0.3485064466666667
1666,201012260chi,1,1,16,2010,4,3.0,0.16105765,0.53516483,,,0.26718825,1,0.32113691000000005
1667,201010170den,-1,-1,6,2010,-4,3.5,0.47640225,0.55569506,0.4268063,0.41994894,0.17154473,0,0.41007945600000006
1668,201011070det,1,-1,9,2010,-3,5.5,0.5297175999999999,,0.21978915,,0.41981983,0,0.38977552666666665
1669,201012060nwe,1,1,13,2010,42,4.0,0.6889376,0.7046718000000001,0.9230941999999999,0.83158433,,1,0.7870719825
1670,201101160nwe,-1,-1,19,2010,-7,9.0,1.1207426,,,0.96286356,,0,1.04180308
1671,201012190pit,-1,-1,15,2010,-5,3.5,,0.5251049,1.0454446,,0.84960926,0,0.8067195866666665
1672,201101230pit,1,1,20,2010,5,4.0,,1.0474222,0.7502300999999999,,0.8510865,1,0.8829129333333333
1673,201101080clt,-1,-1,18,2010,-1,2.0,,,,0.7030767,,0,0.7030767
1674,201009260mia,-1,-1,3,2010,-8,1.5,0.61220443,,,0.47190255,,0,0.54205349
1675,201010100buf,-1,-1,5,2010,-10,2.5,,0.17107072,,,,0,0.17107072
1676,201101020htx,1,1,17,2010,17,5.0,,0.8410131,0.7067041000000001,0.52176374,0.40838759999999996,1,0.6194671350000001
1677,201009190sdg,1,1,2,2010,25,7.0,0.54083407,0.5542045,0.9831321,0.45824259999999994,0.53208625,1,0.613699904
1678,201012050oti,-1,-1,13,2010,-11,3.0,0.36935717,,,0.35506737,0.3653364,0,0.3632536466666667
1679,201010240kan,1,1,7,2010,22,9.0,,0.6166189000000001,,,0.4236629,1,0.5201409
1680,201012190clt,1,1,15,2010,10,4.5,,,0.7957064,0.7644723000000001,,1,0.7800893500000001
