,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_regression_score,1_regression_score,2_regression_score,3_regression_score,4_regression_score,regression_label,label,regression_score
783,201101020sea,1,1,17,2010,10,3.0,2.6376355,,,0.56756973,,10.0,1,1.602602615
784,201012050crd,-1,-1,13,2010,-13,3.0,,-5.6516123,2.3794498,7.7734394,4.30053,-13.0,0,3.3399899
785,201011280den,-1,-1,12,2010,-3,3.0,,,-3.318862,-0.93853056,7.802577499999999,-3.0,0,-0.93853056
786,201010100det,1,1,5,2010,38,3.0,5.156701,-1.5626531000000001,,,,38.0,1,1.7970239499999998
787,201010240tam,-1,1,7,2010,1,3.0,,,1.215559,,-2.4681199,1.0,1,-0.62628045
788,201012120nor,1,1,14,2010,18,9.5,,17.814554,,6.242632,,18.0,1,12.028593
789,201011140sfo,-1,1,10,2010,3,5.0,10.62884,,14.090666,-5.625560299999999,6.5111875999999995,3.0,1,8.5700138
790,201009190rai,-1,1,2,2010,2,3.0,9.519183,,,,,2.0,1,9.519183
792,201012050cin,1,-1,13,2010,-4,6.5,,-12.375128,,,5.085388,-4.0,0,-3.64487
793,201011070car,-1,-1,9,2010,-31,5.5,-9.0981655,,-5.6673064,,,-31.0,0,-7.382735950000001
794,201010100crd,1,1,5,2010,10,7.0,-2.7347693,,,-1.8479195,-6.2809386,10.0,1,-2.7347693
795,201012190rav,1,1,15,2010,6,2.5,-0.6333554,1.2311404,,,-0.16503024,6.0,1,-0.16503024
796,201010170tam,-1,-1,6,2010,-25,5.5,-13.729532999999998,-2.9115607999999997,-12.724707,0.1643585,-5.0546246,-25.0,0,-5.0546246
797,201012270atl,-1,-1,16,2010,-3,2.5,0.49877828,0.7222283,,3.2738397,,-3.0,0,0.7222283
798,201009200sfo,1,-1,2,2010,-3,5.5,-12.215205000000001,,,-13.587397,-12.015228,-3.0,0,-12.215205000000001
799,201011250dal,1,-1,12,2010,-3,4.5,-10.797921,3.9837227,,2.5595527000000002,0.08638555,-3.0,0,1.3229691250000002
800,200809140was,1,1,2,2008,5,1.0,-4.244153,,-3.0098022999999996,0.8622605999999999,,5.0,1,-3.0098022999999996
801,200810190car,1,1,7,2008,23,3.0,,,,,3.6456212999999997,23.0,1,3.6456212999999997
802,200809210den,-1,1,3,2008,2,5.5,,6.889222599999999,,,,2.0,1,6.889222599999999
803,200812210det,-1,-1,16,2008,-35,7.0,,-8.153894000000001,-10.37594,,,-35.0,0,-9.264917
805,200811090atl,1,1,10,2008,14,1.5,,10.810578,,9.903348,,14.0,1,10.356963
806,200811160kan,-1,-1,11,2008,-10,6.0,-5.034599,-17.080607999999998,,,,-10.0,0,-11.057603499999999
807,201012260den,1,1,16,2010,1,2.0,1.7274258999999998,,4.2645082,-0.2956499,,1.0,1,1.7274258999999998
808,201012190oti,1,1,15,2010,14,2.0,9.164236,,2.1303377,4.323926999999999,,14.0,1,4.323926999999999
809,201012020phi,1,1,13,2010,10,9.0,5.3719790000000005,,15.238895999999999,13.275977,,10.0,1,13.275977
810,201011010clt,1,1,8,2010,13,5.0,,,,-7.362800599999999,0.056071132,13.0,1,-3.6533647339999997
811,201010030rai,-1,-1,4,2010,-7,3.5,-7.737951299999999,-14.530598000000001,-0.16966325,-6.250852,-24.118986,-7.0,0,-7.737951299999999
812,201011140jax,1,1,10,2010,7,0.0,0.7025077,1.4984177,5.8649373,-1.7257714,-3.58776,7.0,1,0.7025077
813,201011210nyj,-1,1,11,2010,3,6.5,2.085409,,,,7.115401299999999,3.0,1,4.600405149999999
814,201010100was,1,1,5,2010,3,3.0,,-10.543068,-3.705883,-7.599264,-11.9307785,3.0,1,-9.071166
815,201009270chi,1,1,3,2010,3,3.0,-3.3325322,0.6523211999999999,3.2280545,,1.7864612000000002,3.0,1,1.2193912
816,201101230chi,-1,-1,20,2010,-7,3.5,-10.816444,,,-3.0427562999999997,-8.858887,-7.0,0,-8.858887
817,201012120det,1,1,14,2010,4,7.0,,-3.4478419999999996,-8.927672,,-8.547841,4.0,1,-8.547841
818,201011210min,-1,-1,11,2010,-28,3.0,-15.299029999999998,3.148823,,,,-28.0,0,-6.075103499999999
819,201012190nwe,-1,1,15,2010,4,14.0,,,,14.532936999999999,,4.0,1,14.532936999999999
820,201009120phi,-1,-1,1,2010,-7,3.0,-11.130336,,,-3.5801557999999996,,-7.0,0,-7.3552459
821,201101090phi,-1,-1,18,2010,-5,1.5,,-2.6031442000000005,,,4.469823,-5.0,0,0.9333393999999997
822,201011280atl,1,1,12,2010,3,1.5,-5.2085094000000005,,,6.0838523,,3.0,1,0.43767144999999985
823,201101150atl,-1,-1,19,2010,-27,1.0,,4.9233346,9.200685499999999,0.40417558,1.7955346,-27.0,0,3.3594345999999997
824,201010310nyj,-1,-1,8,2010,-9,6.0,9.1348715,6.467557,4.6108775,6.221814,8.865484,-9.0,0,6.467557
825,201011150was,-1,-1,10,2010,-31,3.0,-15.82329,,,-6.139899,-12.292067,-31.0,0,-12.292067
826,201011280chi,1,1,12,2010,5,3.0,-17.378576000000002,,-8.824563000000001,,-12.976278,5.0,1,-12.976278
827,201009190det,1,-1,2,2010,-3,6.5,,4.491244,,,,-3.0,0,4.491244
828,201010240oti,1,1,7,2010,18,3.0,,5.0294223,,,8.413219,18.0,1,6.72132065
829,201010100sfo,-1,-1,5,2010,-3,3.5,,4.0230703000000005,5.914771599999999,6.6394915999999995,2.7225804,-3.0,0,4.968920949999999
830,201012120dal,1,-1,14,2010,-3,4.0,-10.350627000000001,,,-5.4194994,-8.563423,-3.0,0,-8.563423
831,201009260jax,-1,-1,3,2010,-25,3.0,,,-3.4859388,,,-25.0,0,-3.4859388
832,201012190nyg,-1,-1,15,2010,-7,3.0,1.800111,2.6072397,,,-0.26600075,-7.0,0,1.800111
833,201010100cin,-1,-1,5,2010,-3,7.0,9.699218,,4.980528400000001,10.645384,,-3.0,0,9.699218
834,201009190car,-1,-1,2,2010,-13,4.0,5.264916,,13.416245000000002,,-0.29668498,-13.0,0,5.264916
835,201010310crd,-1,-1,8,2010,-3,3.0,,-5.0986433,,,,-3.0,0,-5.0986433
836,201011280rav,-1,1,12,2010,7,8.0,,9.208789999999999,5.7310615,,12.798747,7.0,1,9.208789999999999
837,201011070atl,-1,1,9,2010,6,10.0,9.557808999999999,5.48309,7.754594,9.331353,13.999732,6.0,1,9.331353
838,201101020nor,-1,-1,17,2010,-10,7.0,,15.197682,8.47943,13.135735500000001,17.97379,-10.0,0,14.166708750000002
839,201011210sfo,-1,-1,11,2010,-21,3.5,,-1.3800253999999998,4.364046599999999,,,-21.0,0,1.4920105999999995
840,201111200was,1,-1,11,2011,-3,7.0,,-8.302102,-21.128023000000002,-7.8339024,,-3.0,0,-8.302102
841,201112040crd,1,1,13,2011,6,4.0,-5.506197,,-11.621556,-3.6435684999999998,,6.0,1,-5.506197
842,201110160nwe,-1,1,6,2011,4,6.5,,16.90184,7.3054380000000005,14.036237,15.898659,4.0,1,14.967448000000001
843,201112170tam,-1,-1,15,2011,-16,7.0,-9.355964,,-12.005087,-4.6639495,,-16.0,0,-9.355964
844,201110300phi,1,1,8,2011,27,3.0,1.3714107,-3.2219179000000002,,,,27.0,1,-0.9252536000000001
845,201109110nyj,-1,1,1,2011,3,6.5,4.715726,5.0716243,5.6478057,,,3.0,1,5.0716243
846,201201010nyg,1,1,17,2011,17,3.0,1.9844436999999997,,-0.9050995000000001,-0.318662,,17.0,1,-0.318662
847,201212030was,1,1,13,2012,1,2.5,1.753789,-4.9218426,,-3.0871408,,1.0,1,-3.0871408
848,201211110cin,1,1,10,2012,18,3.0,,,-9.049541,-9.178499,-4.243180000000001,18.0,1,-9.049541
849,201209200car,-1,-1,3,2012,-29,3.0,,,2.6157296000000003,10.267598,15.7018,-29.0,0,10.267598
850,201212230rav,1,1,16,2012,19,1.5,10.285985,-5.292973,,,,19.0,1,2.496506
851,201209300phi,1,1,4,2012,2,0.0,1.2236671000000001,-3.3264169999999997,6.338664499999999,,4.232911,2.0,1,2.72828905
852,201212160atl,1,1,15,2012,34,0.0,4.0274467000000005,,,0.7349515999999999,-4.2204657,34.0,1,0.7349515999999999
853,201210140sfo,-1,-1,6,2012,-23,7.0,,1.6763116999999998,,,,-23.0,0,1.6763116999999998
854,201210280dal,-1,-1,8,2012,-5,2.5,,,,-1.8707771,-0.80851567,-5.0,0,-1.339646385
855,201212300was,1,1,17,2012,10,3.0,1.8071105,,,-8.147998,-2.375251,10.0,1,-2.375251
856,201212090cin,-1,-1,14,2012,-1,3.0,5.082441,,9.563863000000001,,,-1.0,0,7.323152
857,201210210car,-1,-1,7,2012,-5,3.0,,0.6668850000000001,,-10.424878,,-5.0,0,-4.8789964999999995
858,201210140rav,-1,1,6,2012,2,3.0,9.598566,2.441642,7.29857,,,2.0,1,7.29857
859,201211110phi,-1,-1,10,2012,-15,3.0,-4.727558599999999,-1.5962758,-0.09746283,,-4.082007,-15.0,0,-2.8391414
860,201211040atl,1,1,9,2012,6,4.0,,7.9861917,7.560629,,,6.0,1,7.77341035
861,201209050nyg,-1,-1,1,2012,-7,4.0,,,,12.164388,,-7.0,0,12.164388
862,201209160sea,1,1,2,2012,20,3.0,1.1873021000000001,-3.2174283999999997,-3.5367312000000006,,,20.0,1,-3.2174283999999997
863,201311030was,1,1,9,2013,6,2.0,-7.401982,8.314729,2.1576560000000002,0.9290193999999999,,6.0,1,1.5433377000000001
864,201401050cin,-1,-1,18,2013,-17,6.0,5.868307,,19.283182,,8.425880000000001,-17.0,0,8.425880000000001
865,201309150phi,-1,-1,2,2013,-3,7.5,,,,,3.4775803,-3.0,0,3.4775803
866,201311240kan,-1,-1,12,2013,-3,3.5,11.380711,,5.7812877,9.981976,-1.1210563999999998,-3.0,0,7.88163185
867,201310200jax,-1,-1,7,2013,-18,7.0,-6.681186,,-7.053408,,,-18.0,0,-6.867297000000001
868,201311170mia,1,1,11,2013,4,2.5,,-17.810757000000002,-0.98033655,0.7938638000000001,4.3945913,4.0,1,-0.09323637499999993
869,201312120den,-1,-1,15,2013,-7,9.5,6.1258464,,,9.409883500000001,,-7.0,0,7.767864950000001
870,201401120den,-1,1,19,2013,7,7.5,-4.6374364,-1.5345802,2.5268607000000003,0.077388465,,7.0,1,-0.7285958674999999
871,201310060rai,1,1,5,2013,10,6.5,-5.474564599999999,-8.063335,,-6.008955,,10.0,1,-6.008955
872,201410190was,-1,1,7,2014,2,6.0,,2.0599936999999997,-6.321175599999999,,-6.3977985,2.0,1,-6.321175599999999
873,201409210cin,1,1,3,2014,26,6.0,5.5404553,,,2.1743547999999997,3.4995377,26.0,1,3.4995377
874,201411090rav,1,1,10,2014,14,10.0,21.485907,27.184376,8.216422999999999,,,14.0,1,21.485907
875,201411230phi,1,1,12,2014,19,11.0,12.183518,14.421301999999999,,,,19.0,1,13.302409999999998
876,201409070kan,-1,-1,1,2014,-16,3.0,-0.2529137,,-2.4543498,1.5914896,0.7483078000000001,-16.0,0,0.24769705000000003
877,201412180jax,1,1,16,2014,8,4.0,,,2.3869557,,2.4584966,8.0,1,2.42272615
878,201409280clt,1,1,4,2014,24,7.5,,-4.713303,7.216766000000001,0.25955373,9.336167999999999,24.0,1,3.7381598650000005
879,201411300htx,1,1,13,2014,24,6.5,3.5119423999999997,,,2.786177,,24.0,1,3.1490596999999996
880,201411160was,-1,-1,11,2014,-20,6.5,,9.642571,6.547278400000001,6.664483000000001,12.753226,-20.0,0,8.153527
881,201412140car,-1,1,15,2014,2,3.0,,,9.417113,11.825087,,2.0,1,10.6211
882,201411230chi,1,1,12,2014,8,4.0,-4.348083,5.9282026,1.8805339,-1.7442205000000002,2.942574,8.0,1,1.8805339
883,201412070det,1,1,14,2014,17,10.0,19.21816,,,1.7882745999999998,9.556355,17.0,1,9.556355
884,201409280pit,-1,-1,4,2014,-3,7.5,6.686362,,,11.4546385,5.845483,-3.0,0,6.686362
885,201409180atl,1,1,3,2014,42,7.0,,,,8.529188000000001,0.4002547,42.0,1,4.4647213500000005
886,201410050nor,-1,1,5,2014,6,11.0,,8.572022,,,13.608125,6.0,1,11.090073499999999
887,201411020cle,-1,1,9,2014,5,7.0,2.5707240000000002,7.936805199999999,,11.394147,,5.0,1,7.936805199999999
888,201510040was,1,1,4,2015,3,3.0,6.498777,-2.6539557,,,,3.0,1,1.9224106499999998
889,201510250car,1,1,7,2015,11,3.0,4.138481,,7.452702,,6.164436,11.0,1,6.164436
890,201511260det,1,1,12,2015,31,3.0,,,,-4.8659387,-4.908183999999999,31.0,1,-4.88706135
891,201512060nwe,-1,-1,13,2015,-7,9.5,16.429645999999998,,,,16.980616,-7.0,0,16.705131
892,201509140atl,1,1,1,2015,2,3.0,,,-4.842221299999999,0.94750345,1.7454158,2.0,1,0.94750345
893,201509270nyj,-1,-1,3,2015,-7,3.0,1.7221831000000003,4.6457934000000005,,,,-7.0,0,3.1839882500000005
894,201601030nyg,-1,-1,17,2015,-5,3.5,,,,9.588107,,-5.0,0,9.588107
895,201511080dal,-1,-1,9,2015,-6,3.0,,,-7.983268700000001,-13.187026999999999,,-6.0,0,-10.58514785
896,201511150was,1,1,10,2015,33,2.0,3.7201726,-0.071315825,0.08134994,-10.49647,,33.0,1,0.005017057499999998
897,201509270car,-1,1,3,2015,5,9.5,6.232541599999999,,8.49654,7.4543485999999985,8.69485,5.0,1,7.9754442999999995
898,201509130crd,1,1,1,2015,12,2.0,,,,5.555602599999999,,12.0,1,5.555602599999999
899,201512130tam,-1,-1,14,2015,-7,6.0,0.6927041,,,,2.1266062000000003,-7.0,0,1.4096551500000003
900,201510110phi,1,1,5,2015,22,6.5,,-3.9702047999999994,,,,22.0,1,-3.9702047999999994
901,201601030atl,-1,-1,17,2015,-3,6.0,,,,5.3771830000000005,8.796778,-3.0,0,7.0869805
902,201510250clt,-1,-1,7,2015,-6,5.5,,,6.9772300000000005,1.6807866999999999,,-6.0,0,4.3290083500000005
903,201511290htx,1,1,12,2015,18,3.5,0.4482689,9.51512,-4.42443,,,18.0,1,0.4482689
904,201512200was,1,1,15,2015,10,2.5,0.6792151999999999,,,,,10.0,1,0.6792151999999999
905,201512130phi,1,1,14,2015,3,1.0,-2.0641227,,2.6732955,-3.0429776,,3.0,1,-2.0641227
906,201511290kan,1,1,12,2015,8,4.5,7.3338094,4.6876636,3.4166415,,,8.0,1,4.6876636
907,201509270mia,-1,-1,3,2015,-27,1.0,,4.657357,0.8754685999999999,3.7359133,-5.018836,-27.0,0,2.30569095
908,201511120nyj,-1,-1,10,2015,-5,2.5,,,,-2.2392842999999996,,-5.0,0,-2.2392842999999996
909,201510110oti,-1,-1,5,2015,-1,0.0,10.20076,0.98724073,,,-0.67150676,-1.0,0,0.98724073
910,201601100was,-1,-1,18,2015,-17,1.5,7.989788000000001,,-2.36687,4.4227524,4.7445900000000005,-17.0,0,4.5836712
911,201511080car,1,1,9,2015,8,2.0,,-1.4169235,,,0.35677177,8.0,1,-0.530075865
912,201509130chi,-1,-1,1,2015,-8,6.0,3.8642614,2.0936842,,-0.7745999,-3.0788054,-8.0,0,0.65954215
913,201512270crd,1,1,16,2015,30,6.0,8.652667999999998,14.688539000000002,,,,30.0,1,11.6706035
914,201601160crd,-1,1,19,2015,6,7.0,,,,,1.5745796,6.0,1,1.5745796
915,201512030det,-1,-1,13,2015,-4,2.5,-3.9824858,6.626208,9.394088,6.800311,,-4.0,0,6.7132594999999995
916,201511220min,-1,-1,11,2015,-17,1.0,4.032359,,,,,-17.0,0,4.032359
917,201511010den,1,1,8,2015,19,2.5,-2.7191967999999997,,,1.6550939999999998,1.9528008000000001,19.0,1,1.6550939999999998
918,201512200rai,-1,-1,15,2015,-10,4.0,-0.7412951999999999,,,-6.9546905,-2.7097518,-10.0,0,-2.7097518
919,201510040sfo,-1,-1,4,2015,-14,7.0,,-6.3269779999999995,-8.594192,1.6722124,,-14.0,0,-6.3269779999999995
1016,201112110cin,-1,-1,14,2011,-1,2.5,,,4.3487480000000005,2.1097259999999998,0.012230545,-1.0,0,2.1097259999999998
1017,201110230oti,-1,-1,7,2011,-34,2.5,-2.347626,-1.0589517,,,-3.2985597,-34.0,0,-2.347626
1018,201110160rav,1,1,6,2011,15,7.0,,6.2491617,,,6.0421066,15.0,1,6.14563415
1019,201201150rav,-1,1,19,2011,7,8.0,,,10.471173,,,7.0,1,10.471173
1020,201111130tam,-1,-1,10,2011,-28,3.5,,-8.919075999999999,-9.581292999999999,,-2.6735,-28.0,0,-8.919075999999999
1021,201112220clt,1,1,16,2011,3,7.0,,,-13.979448999999999,,-10.9846525,3.0,1,-12.482050749999999
1022,201111270jax,-1,-1,12,2011,-7,6.0,-10.317741,,-16.157389000000002,-12.782334,,-7.0,0,-12.782334
1023,201109180mia,-1,-1,2,2011,-10,3.0,,,-9.765877,-4.892084,1.8031557,-10.0,0,-4.892084
1024,201109250nor,1,1,3,2011,7,4.0,13.399679999999998,,4.100002,,,7.0,1,8.749841
1025,201212300pit,1,1,17,2012,14,10.0,12.562505,,,,8.067615,14.0,1,10.315059999999999
1026,201209270rav,-1,1,4,2012,7,11.5,,,,20.214088,19.939419,7.0,1,20.076753500000002
1027,201210210clt,1,1,7,2012,4,1.0,-0.45255429999999996,,,,,4.0,1,-0.45255429999999996
1030,201212230den,1,1,16,2012,22,11.0,,,,,10.697063,22.0,1,10.697063
1031,201212020rai,-1,-1,13,2012,-3,2.5,-4.2091103,-3.2374456,,4.4675946,6.7329965,-3.0,0,0.6150745
1032,201309220cin,1,1,3,2013,4,3.0,,,-11.94538,,,4.0,1,-11.94538
1033,201312290chi,-1,-1,17,2013,-5,3.0,,,-4.4712768,4.509436599999999,13.941985999999998,-5.0,0,4.509436599999999
1034,201311280det,1,1,13,2013,30,6.5,0.77072114,,7.309188400000001,7.4665737000000005,3.2753282,30.0,1,5.2922583
1035,201310270min,-1,-1,8,2013,-13,7.0,-12.070755,,,,-9.654573,-13.0,0,-10.862663999999999
1036,201309080sfo,1,1,1,2013,6,5.0,9.73305,,2.8131976,6.14352,-0.021825492000000002,6.0,1,4.4783588
1037,201311170nyg,1,1,11,2013,14,3.0,,1.3932428,-9.949214999999999,6.93687,,14.0,1,1.3932428
1038,201312150dal,-1,-1,15,2013,-1,4.5,9.06194,7.6643834,,9.293428,14.414919,-1.0,0,9.177684
1039,201410260cin,1,1,8,2014,3,3.0,,,,,1.7930589,3.0,1,1.7930589
1040,201501100nwe,-1,1,19,2014,4,7.0,,,8.727243,,,4.0,1,8.727243
1041,201411020pit,1,1,9,2014,20,2.0,,,,-3.503533,,20.0,1,-3.503533
1042,201501030pit,-1,-1,18,2014,-13,3.0,,,8.060308000000001,,-1.6766400000000001,-13.0,0,3.1918340000000005
1043,201410120tam,-1,-1,6,2014,-31,3.5,-7.306203999999999,-0.6382699000000001,-3.7312260000000004,-9.303768,-11.466167,-31.0,0,-7.306203999999999
1044,201410050clt,1,1,5,2014,7,2.5,,11.234225,2.9850209,,,7.0,1,7.10962295
1045,201412070mia,-1,-1,14,2014,-15,3.0,5.827632,,,6.854824499999999,8.428836,-15.0,0,6.854824499999999
1046,201411240nor,-1,-1,12,2014,-7,3.0,5.574177,,,11.971300999999999,-0.6089628,-7.0,0,5.574177
1047,201409210cle,-1,-1,3,2014,-2,1.5,-3.5125985,,,,,-2.0,0,-3.5125985
1048,201412210htx,1,1,16,2014,12,6.5,,-12.862277,,,-8.660316,12.0,1,-10.7612965
1049,201412070cin,-1,-1,14,2014,-21,3.0,,-2.9213487999999996,,1.8102470000000002,4.3671885,-21.0,0,1.8102470000000002
1050,201409210car,-1,-1,3,2014,-18,3.0,,,5.881515,,,-18.0,0,5.881515
1051,201411170oti,1,-1,11,2014,-3,7.0,-0.11616099,,,,,-3.0,0,-0.11616099
1052,201409110rav,1,1,2,2014,20,2.5,,8.324705999999999,,-2.216974,,20.0,1,3.0538659999999993
1053,201412140atl,-1,-1,15,2014,-7,3.0,,,-3.5395126000000006,,-1.9176593000000002,-7.0,0,-2.7285859500000003
1054,200811230cle,-1,-1,12,2008,-10,3.0,,,-0.6244012,,1.4104776,-10.0,0,0.39303820000000006
1055,200812070gnb,-1,-1,14,2008,-3,7.0,19.432322,,,6.828435000000001,11.398019,-3.0,0,11.398019
1056,200809280jax,-1,1,4,2008,3,6.5,3.3288121,,-3.056551,0.44894326,,3.0,1,0.44894326
1057,200811020min,1,1,9,2008,7,6.0,4.07139,,-8.742398,,1.5628585,7.0,1,1.5628585
1058,200809210oti,1,1,3,2008,19,4.5,,2.367302,12.209322,,,19.0,1,7.288312
1059,200809070pit,1,1,1,2008,21,6.0,,,,,7.236142599999999,21.0,1,7.236142599999999
1060,200811160clt,-1,1,11,2008,6,7.5,7.035315,,11.277633999999999,0.09326452,,6.0,1,7.035315
1061,200812210rai,1,1,16,2008,11,7.0,0.80877614,-4.249495,-4.6659994000000005,4.062195,,11.0,1,-1.7203594299999998
1062,200811300cle,1,-1,13,2008,-4,5.0,,,-2.1339324,,-0.36306334,-4.0,0,-1.24849787
1063,200810190gnb,1,1,7,2008,20,2.5,,2.8420396,7.00805,,8.3834,20.0,1,7.00805
1064,200810050htx,1,-1,5,2008,-4,4.5,-5.7235584,-10.006028,,-7.181097,-8.781441000000001,-4.0,0,-7.981269000000001
1065,200812180jax,-1,-1,16,2008,-7,5.0,-2.2017167,-2.5007443,,,-4.7457633,-7.0,0,-2.5007443
1066,200809140min,-1,-1,2,2008,-3,1.0,,10.680238000000001,4.3880415,0.695717,8.773463000000001,-3.0,0,6.580752250000001
1067,200811230sdg,-1,-1,12,2008,-3,3.0,,-5.930047,,,,-3.0,0,-5.930047
1068,200901030sdg,1,1,18,2008,6,2.5,-6.372971499999999,,5.834264,,,6.0,1,-0.2693537499999996
1069,200810270oti,1,1,8,2008,10,4.0,,5.3370767,,7.991478999999999,,10.0,1,6.6642778499999995
1070,200811090pit,-1,-1,10,2008,-4,3.0,4.189116,0.1651986,,,0.4014462,-4.0,0,0.4014462
1071,200812210cle,-1,-1,16,2008,-14,2.0,12.940379,,,,,-14.0,0,12.940379
1072,200810050dal,-1,1,5,2008,9,16.0,19.235703,10.82086,14.616629000000001,,,9.0,1,14.616629000000001
1073,200810260htx,1,1,8,2008,29,9.5,-3.8174434,,4.2440596,,8.24571,29.0,1,4.2440596
1074,200809210nyg,-1,1,3,2008,3,13.0,,,,,19.273117000000003,3.0,1,19.273117000000003
1076,200811200pit,1,1,12,2008,17,12.0,,,6.582950599999999,17.296276000000002,,17.0,1,11.939613300000001
1077,200809070rav,1,1,1,2008,7,1.5,7.511188000000001,,-5.6690035000000005,-8.459062,,7.0,1,-5.6690035000000005
1078,200812070clt,1,1,14,2008,32,13.5,,9.954578,,,,32.0,1,9.954578
1079,200909130cle,-1,-1,1,2009,-14,4.5,-4.890712000000001,,,,,-14.0,0,-4.890712000000001
1080,200911010gnb,-1,-1,8,2009,-12,3.0,,12.3884945,11.541565,,2.9980824,-12.0,0,11.541565
1081,200910110ram,-1,-1,5,2009,-28,10.0,,-9.730039999999999,,,-2.4939398999999995,-28.0,0,-6.111989949999999
1082,200912200car,1,1,15,2009,19,8.5,,-16.635460000000002,,,,19.0,1,-16.635460000000002
1083,200912280chi,1,1,16,2009,6,8.0,,,,-7.693014999999999,,6.0,1,-7.693014999999999
1084,200912060crd,1,1,13,2009,13,3.0,6.733455,2.5207512000000003,2.511011,-5.5136847,-1.2612277,13.0,1,2.511011
1085,200909200det,-1,-1,2,2009,-14,10.0,,,,-5.106596499999999,,-14.0,0,-5.106596499999999
1086,200910250pit,1,1,7,2009,10,6.0,,,13.879503,,5.3985095,10.0,1,9.63900625
1087,201001240nor,-1,1,20,2009,3,4.0,12.294630999999999,7.622122,,-1.2443222,,3.0,1,7.622122
1088,200910040cle,1,-1,4,2009,-3,6.5,,,,-11.195527,-7.945504,-3.0,0,-9.570515499999999
1089,200909200gnb,-1,-1,2,2009,-7,7.5,0.2651323,,,8.872278999999999,11.584234,-7.0,0,8.872278999999999
1090,200912130min,1,1,14,2009,20,5.5,,,,11.070086,,20.0,1,11.070086
1091,201001030nyj,1,1,17,2009,37,9.5,,8.914982,2.7115972000000004,,,37.0,1,5.8132896
1092,200912200sdg,-1,1,15,2009,3,6.5,,,12.285413,-2.4883177000000005,17.604053,3.0,1,12.285413
1093,200911150pit,-1,-1,10,2009,-6,6.5,,6.101041,,7.012094500000001,,-6.0,0,6.556567750000001
1095,200911220rai,1,1,11,2009,3,8.5,,,,-7.578166,-16.78535,3.0,1,-12.181758
1096,200910250cle,-1,-1,7,2009,-28,9.0,-18.83599,,-12.087274,-15.05844,,-28.0,0,-15.05844
1097,200910050min,1,1,4,2009,7,5.0,11.552593,7.030031,10.080903999999999,,4.69802,7.0,1,8.555467499999999
1099,200912130chi,-1,-1,14,2009,-7,3.5,,-8.608647999999999,-4.0136914,,,-7.0,0,-6.311169699999999
1100,201001030crd,-1,-1,17,2009,-26,3.0,3.3179383000000002,,,,6.4061565,-26.0,0,4.8620474
1101,201001100crd,1,1,18,2009,6,2.5,,3.6712008000000003,,5.293883999999999,,6.0,1,4.4825424
1102,200911260det,-1,-1,12,2009,-22,11.0,,,,0.1544567,,-22.0,0,0.1544567
1103,200912200pit,-1,1,15,2009,1,3.0,-1.6975124,4.574325,,8.52934,-3.7817553999999998,1.0,1,1.4384063
1104,200911080tam,1,1,9,2009,10,9.5,-13.249498999999998,-6.6450963000000005,-9.9761095,,-11.110593,10.0,1,-10.54335125
1105,200911160cle,-1,-1,10,2009,-16,11.0,-9.64523,,-6.3872029999999995,,,-16.0,0,-8.016216499999999
1106,200912070gnb,1,1,13,2009,13,4.0,,-1.3930604,-3.4981465,12.713847999999999,,13.0,1,-1.3930604
1107,200910180min,-1,1,6,2009,2,3.0,,,-4.166644,2.1479652000000002,,2.0,1,-1.0093393999999998
1108,200909200sdg,-1,-1,2,2009,-5,1.0,4.237012,,10.601237,0.021500051000000003,,-5.0,0,4.237012
1109,200911080cin,1,1,9,2009,10,3.0,,-11.599661,,2.3555088,-11.742825,10.0,1,-11.599661
1110,201001160clt,1,1,19,2009,17,6.5,-4.375726,,3.3750875,-8.083699000000001,-3.7718089999999997,17.0,1,-4.0737675
1111,200910040nwe,1,1,4,2009,6,2.0,,-4.552251999999999,,1.8972156000000002,,6.0,1,-1.3275181999999996
1112,201001100nwe,-1,-1,18,2009,-19,4.0,9.311577,1.2736423000000001,8.235846,20.41479,12.399142999999999,-19.0,0,9.311577
1113,201001030rai,1,-1,17,2009,-8,10.0,,-11.572075,-10.032873,-2.2126842,-14.184339999999999,-8.0,0,-10.802474
1114,200912060cle,1,-1,13,2009,-7,14.0,-7.29825,-8.161980999999999,,,-7.7702922999999995,-7.0,0,-7.7702922999999995
1115,200911080nyg,-1,-1,9,2009,-1,5.0,,12.473612,10.897208000000001,,13.578369,-1.0,0,12.473612
1116,200911220den,-1,-1,11,2009,-29,6.0,,-4.9856305,,-3.0557456000000003,,-29.0,0,-4.02068805
1117,200912250oti,-1,-1,16,2009,-25,2.0,-6.112781,2.880647,-0.32095712,,10.670074000000001,-25.0,0,1.27984494
1118,200910040pit,1,1,4,2009,10,5.5,,2.8593106,13.372603,11.76488,7.432247,10.0,1,9.598563500000001
1119,200910250kan,-1,-1,7,2009,-30,5.5,-3.5572947999999998,-1.1089448999999998,0.8722321,,,-30.0,0,-1.1089448999999998
1120,200909140rai,1,-1,1,2009,-4,10.0,-13.618275,-6.5587163,-4.486801,1.3055716999999998,-0.55881,-4.0,0,-4.486801
1121,200912130dal,-1,-1,14,2009,-3,3.0,4.3355227,,4.400365,8.984849,,-3.0,0,4.400365
1122,200912100cle,1,1,14,2009,7,10.0,0.34587779999999996,,-17.073004,-8.6288595,,7.0,1,-8.6288595
