dataset,did_cover_sbr,did_win,final_margin,fold,game_id,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,label,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__off_rank,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___h__s_t_rank,rankings___h__totaldvoa,rankings___v__dave_or_wtddvoa,rankings___v__def_rank,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__off_rank,rankings___v__offensedvoa,rankings___v__s_t_dvoa,rankings___v__s_t_rank,rankings___v__totaldvoa,sbr_spread,season,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph,week_id
training,-1,-1,-7,2.0,200912130chi,2,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5,0.6666666666666666,0.4166666666666667,0.25,0.5,0.3333333333333333,1.0,1,0.0,0.5,0.6,0.625,0.5,0.6,0.6666666666666666,0.5,0.6,0.6666666666666666,0.5,0.6,0.625,-7,42.0,3.5,185,3.5,4.0,43.5,42.0,-225,0.3333333333333333,0.6,0.6,0.0,1.0,1.0,-23.5,18.0,4.9,0.3583333333333333,29.0,-20.5,4.8,4.0,-20.6,32.3,1.0,-18.4,0.6916666666666668,6.0,20.5,-8.4,32.0,30.5,3.5,2009,0.3928571428571429,0.4090909090909091,0.0,0.3333333333333333,0.3928571428571429,0.3977272727272727,0.0,0.3333333333333333,0.5,0.4772727272727273,0.2,0.4166666666666667,0.3928571428571429,0.4090909090909091,0.0,0.3333333333333333,0.5357142857142857,0.6195652173913043,0.7,0.625,0.5714285714285714,0.6304347826086957,0.8,0.6666666666666666,0.5,0.6086956521739131,0.8,0.6666666666666666,0.5535714285714286,0.6304347826086957,0.7,0.625,6.0,13.0,12.0,0.0,1.0,0.0,14.0,12.0,7.0,1,0.0,0.0,0.0,0.0,0.0,12.0,6.0,2.676431224317191,12.0,0,2.676431224317191,2.676431224317191,2.676431224317191,0.0,0.0,82.0,1,1,38.0,38.0,8.0,14
training,-1,1,3,2.0,201010310kan,2,1.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,2,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3,45.5,-7.0,-330,-9.0,-7.0,43.0,46.0,270,0.0,0.0,0.0,0.5,1.0,0.0,20.8,9.0,-4.4,0.85,5.0,17.6,4.1,9.0,26.2,-25.0,32.0,31.3,0.26666666666666666,20.0,-1.7,4.6,7.0,-28.4,7.0,2010,0.5454545454545454,0.5263157894736842,0.8,0.8333333333333334,0.5,0.5,0.6,0.6666666666666666,0.3636363636363637,0.2631578947368421,0.6,0.6666666666666666,0.5454545454545454,0.5263157894736842,0.8,0.8333333333333334,0.4772727272727273,0.4605263157894737,0.4,0.3333333333333333,0.4772727272727273,0.4605263157894737,0.4,0.3333333333333333,0.2727272727272727,0.34210526315789475,0.0,0.0,0.4772727272727273,0.4605263157894737,0.4,0.3333333333333333,6.0,13.0,12.0,0.0,1.0,0.0,8.0,12.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,16.132848483271648,13.0,0,17.862580141765626,17.862580141765626,17.862580141765626,-1.0,-1.0,60.0,1,1,51.0,51.0,13.0,8
training,-1,-1,-29,4.0,201209200car,2,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,-29,49.0,-3.0,-150,1.0,-3.0,52.0,49.0,130,0.5,0.0,0.3333333333333333,0.5,1.0,0.0,9.1,22.0,6.0,0.5190258251586375,4.0,19.7,-1.2,20.0,12.5,3.3,26.0,17.3,0.5294328528952108,13.0,5.8,0.1,19.0,-11.4,3.0,2012,0.5555555555555556,0.4117647058823529,0.6,0.5,0.5555555555555556,0.4117647058823529,0.6,0.5,0.3888888888888889,0.2647058823529412,0.6,0.5,0.5833333333333334,0.4264705882352941,0.6,0.5,0.5681818181818182,0.5131578947368421,0.6,0.0,0.5681818181818182,0.5131578947368421,0.6,0.0,0.6363636363636364,0.631578947368421,0.8,0.5,0.5681818181818182,0.5131578947368421,0.6,0.0,3.0,20.0,20.0,0.0,0.0,0.0,3.0,20.0,4.0,1,0.0,0.0,0.0,0.0,0.0,20.0,4.0,8.78460773619205,20.0,0,8.78460773619205,8.78460773619205,8.78460773619205,0.0,0.0,56.0,1,1,75.0,75.0,3.0,3
training,-1,1,3,1.0,201210210nwe,1,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,1,0.0,0.25,0.25,0.5833333333333334,0.25,0.25,0.5833333333333334,0.5,0.5,0.5,0.25,0.25,0.5833333333333334,3,48.0,-11.5,-720,-11.0,-10.5,47.5,47.0,520,1.0,0.6,0.6,0.5,1.0,1.0,27.5,18.0,3.8,0.7333333333333334,2.0,28.4,0.5,16.0,25.1,-1.4,14.0,-2.0,0.4833333333333333,27.0,-15.3,10.9,1.0,-2.4,11.5,2012,0.54,0.5714285714285714,0.6,0.6666666666666666,0.56,0.5952380952380952,0.6,0.6666666666666666,0.72,0.7619047619047619,0.4,0.5,0.56,0.5833333333333334,0.6,0.6666666666666666,0.4545454545454545,0.5121951219512195,0.5,0.5833333333333334,0.4545454545454545,0.5121951219512195,0.5,0.5833333333333334,0.5,0.5853658536585366,0.4,0.5,0.4545454545454545,0.5121951219512195,0.5,0.5833333333333334,6.0,16.0,16.0,0.0,1.0,0.0,7.0,13.0,7.0,0,51.363035582273206,51.363035582273206,51.363035582273206,3.0,3.0,16.0,7.0,3.0867435836597257,16.0,0,3.0867435836597257,3.0867435836597257,3.0867435836597257,0.0,0.0,39.0,1,0,62.0,62.0,13.0,7
training,-1,-1,-10,4.0,201210210ram,1,1.0,1.0,0.8333333333333334,1.0,1.0,0.75,1.0,1.0,0.5,1.0,1.0,0.8333333333333334,1.0,3,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-10,45.0,4.0,190,5.5,5.0,44.5,45.0,-230,0.0,0.0,0.0,0.5,1.0,0.0,-7.5,7.0,-12.8,0.4833333333333333,24.0,-8.7,-2.4,22.0,1.7,31.9,11.0,-8.1,0.75,3.0,25.7,0.2,18.0,34.1,4.0,2012,0.3863636363636364,0.4868421052631579,0.8,0.8333333333333334,0.3409090909090909,0.4473684210526316,0.7,0.75,0.2272727272727273,0.3157894736842105,0.6,0.5,0.3863636363636364,0.4868421052631579,0.8,0.8333333333333334,0.6086956521739131,0.627906976744186,0.6,0.5,0.6086956521739131,0.627906976744186,0.6,0.5,0.7826086956521741,0.7441860465116279,0.6,0.5,0.5652173913043478,0.6046511627906976,0.4,0.3333333333333333,6.0,13.0,12.0,0.0,1.0,0.0,7.0,13.0,7.0,0,16.113517777220462,16.113517777220462,16.113517777220462,-1.0,-1.0,12.0,7.0,6.241964255280548,12.0,0,10.360471007246726,10.360471007246726,10.360471007246726,0.0,0.0,0.0,1,0,68.0,68.0,0.0,7
training,1,-1,-1,3.0,201312290atl,1,0.5,0.42857142857142855,0.4,0.5,0.35714285714285715,0.36666666666666653,0.5,0.42857142857142855,0.26666666666666666,0.5,0.42857142857142855,0.4,1.0,1,0.0,0.625,0.5,0.6666666666666666,0.75,0.5714285714285714,0.6666666666666666,0.75,0.5714285714285714,0.7333333333333333,0.625,0.5,0.6666666666666666,-1,46.5,4.5,205,7.0,5.5,45.5,46.5,-245,0.3333333333333333,0.6,0.6,0.0,1.0,1.0,-17.0,31.0,14.9,0.4,14.0,4.2,-0.3,20.0,-10.9,27.5,3.0,-15.3,0.7133333333333333,7.0,10.2,1.3,13.0,26.8,4.5,2013,0.4848484848484849,0.49,0.8,0.4,0.4696969696969697,0.47,0.8,0.36666666666666653,0.5454545454545454,0.56,0.4,0.26666666666666666,0.4848484848484849,0.47,0.8,0.4,0.6129032258064516,0.5957446808510638,0.6,0.6666666666666666,0.6129032258064516,0.5957446808510638,0.6,0.6666666666666666,0.5806451612903226,0.5106382978723404,0.8,0.7333333333333333,0.6129032258064516,0.6063829787234043,0.6,0.6666666666666666,6.0,13.0,13.0,0.0,1.0,0.0,17.0,10.0,6.0,0,38.190514950497864,38.190514950497864,38.190514950497864,3.0,3.0,13.0,7.0,3.839842454749935,13.0,0,3.839842454749935,3.839842454749935,3.839842454749935,0.0,0.0,0.0,1,0,68.0,68.0,0.0,17
training,-1,1,3,3.0,200910180jax,1,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.4,0.5,0.5,0.6,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,3,42.5,-9.5,-440,-12.5,-9.5,40.0,42.5,340,0.5,0.5,0.5,0.5,0.0,0.0,9.7,24.0,12.2,0.58,13.0,15.8,3.2,9.0,6.8,-37.8,30.0,25.3,0.14,29.0,-21.2,-3.5,25.0,-50.0,9.5,2009,0.3333333333333333,0.5,0.6,0.6,0.3809523809523809,0.5384615384615384,0.6,0.6,0.3333333333333333,0.4871794871794872,0.4,0.4,0.3333333333333333,0.4871794871794872,0.6,0.6,0.30952380952380953,0.3108108108108108,0.2,0.2,0.30952380952380953,0.2702702702702703,0.2,0.2,0.09523809523809523,0.13513513513513514,0.0,0.0,0.3333333333333333,0.32432432432432434,0.2,0.2,6.0,13.0,13.0,0.0,1.0,0.0,6.0,10.0,7.0,0,44.2075550548331,44.2075550548331,44.2075550548331,3.0,3.0,12.0,7.0,11.923050585491946,12.0,0,11.923050585491946,11.923050585491946,11.923050585491946,1.0,1.0,53.0,1,1,57.0,57.0,17.0,6
training,1,-1,-7,3.0,201109180car,1,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,-7,45.0,11.0,435,10.0,11.0,45.5,45.0,-570,0.5,0.5,0.5,0.5,1.0,0.0,-16.5,28.0,32.5,0.5190258251586375,11.0,18.3,-21.3,30.0,-35.5,13.2,25.0,25.8,0.5294328528952108,1.0,59.6,-4.5,21.0,29.2,11.0,2011,0.2352941176470588,0.3939393939393939,0.2,0.0,0.2352941176470588,0.3939393939393939,0.2,0.0,0.1176470588235294,0.30303030303030304,0.2,0.0,0.2647058823529412,0.4090909090909091,0.3,0.5,0.6666666666666666,0.6710526315789473,1.0,1.0,0.6666666666666666,0.6710526315789473,1.0,1.0,0.7142857142857143,0.6842105263157895,1.0,1.0,0.6666666666666666,0.6710526315789473,1.0,1.0,6.0,13.0,13.0,0.0,1.0,0.0,2.0,11.0,7.0,0,31.455601015833405,31.455601015833405,31.455601015833405,2.0,2.0,12.0,10.0,11.747852502785339,12.0,0,11.747852502785339,11.747852502785339,4.321793521179176,1.0,1.0,67.0,1,1,64.0,64.0,11.0,2
training,-1,-1,-10,3.0,201109180mia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,-10,47.5,3.0,140,3.0,3.0,46.0,47.5,-160,0.5,0.0,0.0,0.5,1.0,0.0,3.5,32.0,54.0,0.5190258251586375,12.0,18.0,-7.1,23.0,-43.1,12.1,8.0,-16.9,0.5294328528952108,10.0,20.2,20.6,2.0,57.6,3.0,2011,0.4705882352941176,0.4848484848484849,0.2,0.0,0.4705882352941176,0.4696969696969697,0.2,0.0,0.4117647058823529,0.42424242424242425,0.2,0.0,0.4705882352941176,0.4848484848484849,0.2,0.0,0.38235294117647056,0.42424242424242425,0.4,1.0,0.4411764705882353,0.4848484848484849,0.4,1.0,0.4117647058823529,0.4848484848484849,0.4,1.0,0.38235294117647056,0.42424242424242425,0.4,1.0,6.0,16.0,16.0,0.0,1.0,0.0,2.0,16.0,6.0,1,0.0,0.0,0.0,0.0,0.0,15.0,7.0,15.622924121917773,15.0,0,15.622924121917773,15.622924121917773,15.622924121917773,1.0,1.0,59.0,1,1,87.0,87.0,15.0,2
training,1,1,24,3.0,201111130chi,1,0.5,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.75,0.75,0.5714285714285714,0.5,0.5,0.42857142857142855,1.0,2,0.0,0.875,0.875,0.6875,0.75,0.75,0.625,1.0,1.0,0.75,0.875,0.875,0.6875,24,42.5,-3.0,-145,-2.5,-3.0,47.0,42.5,125,0.6666666666666666,0.8,0.8,0.0,1.0,1.0,11.1,8.0,-3.1,0.65,23.0,-0.7,8.8,2.0,11.3,16.7,3.0,-11.3,0.7125,12.0,8.7,-3.4,28.0,16.6,3.0,2011,0.5576923076923077,0.4880952380952381,0.6,0.5,0.6153846153846154,0.5238095238095238,0.6,0.5,0.6538461538461539,0.5714285714285714,0.8,0.625,0.5576923076923077,0.4880952380952381,0.6,0.5,0.7291666666666666,0.5625,0.6,0.6875,0.6875,0.5125,0.6,0.625,0.5,0.35,0.6,0.75,0.7291666666666666,0.5625,0.6,0.6875,6.0,16.0,15.0,0.0,1.0,0.0,10.0,16.0,6.0,0,12.602775297564412,12.602775297564412,12.602775297564412,-1.0,-1.0,14.0,14.0,4.596032875165277,16.0,0,0.0,17.53175723702847,1.7000889724288817,0.0,1.0,44.0,1,1,69.0,69.0,22.0,10
training,1,-1,-7,1.0,201112110was,2,0.25,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667,0.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,1.0,1,0.0,0.75,0.6666666666666666,0.5416666666666666,0.75,0.6666666666666666,0.5833333333333334,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5833333333333334,-7,46.5,7.5,280,8.5,7.5,48.0,47.0,-350,0.5,0.5,0.0,0.5,0.0,0.0,-15.5,10.0,1.1,0.4166666666666667,27.0,-10.3,-0.5,20.0,-11.8,23.2,26.0,13.4,0.7333333333333334,2.0,34.5,2.9,7.0,24.0,7.5,2011,0.5178571428571429,0.4886363636363637,0.4,0.4166666666666667,0.5357142857142857,0.5113636363636364,0.4,0.4166666666666667,0.35714285714285715,0.3181818181818182,0.2,0.3333333333333333,0.5357142857142857,0.5,0.4,0.4166666666666667,0.5862068965517241,0.5543478260869565,0.6,0.5416666666666666,0.6206896551724138,0.5543478260869565,0.6,0.5833333333333334,0.7931034482758621,0.7173913043478259,0.8,0.75,0.603448275862069,0.5652173913043478,0.6,0.5833333333333334,6.0,13.0,13.0,0.0,1.0,0.0,14.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.441553098948015,13.0,0,6.441553098948015,6.441553098948015,6.441553098948015,0.0,0.0,33.0,1,1,40.0,40.0,0.0,14
training,-1,-1,-31,3.0,201211040oti,2,0.5,0.5,0.375,0.5,0.5,0.375,0.5,0.5,0.375,0.5,0.5,0.375,1.0,1,0.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.5714285714285714,-31,44.0,4.5,195,4.5,5.0,43.5,43.5,-230,0.5,0.5,1.0,0.5,0.0,0.0,-35.9,29.0,19.0,0.125,28.0,-17.7,0.9,16.0,-35.7,28.9,1.0,-33.4,0.9142857142857144,25.0,-12.5,7.8,3.0,28.7,4.5,2012,0.375,0.425,0.4,0.375,0.4583333333333333,0.4625,0.4,0.375,0.5,0.45,0.4,0.375,0.4166666666666667,0.45,0.4,0.375,0.5,0.5365853658536586,0.6,0.5714285714285714,0.5217391304347826,0.5853658536585366,0.6,0.5714285714285714,0.6086956521739131,0.6341463414634146,1.0,0.8571428571428571,0.5217391304347826,0.5487804878048781,0.6,0.5714285714285714,6.0,13.0,12.0,0.0,1.0,0.0,9.0,12.0,7.0,1,0.0,0.0,0.0,0.0,0.0,12.0,7.0,5.758293125935843,12.0,0,5.758293125935843,5.758293125935843,5.758293125935843,0.0,0.0,63.0,1,1,50.0,50.0,6.0,9
training,-1,1,3,2.0,201212300sdg,1,0.25,0.2857142857142857,0.4666666666666667,0.25,0.2857142857142857,0.43333333333333335,0.25,0.2857142857142857,0.4,0.25,0.2857142857142857,0.4666666666666667,1.0,2,0.0,0.25,0.2857142857142857,0.26666666666666666,0.25,0.2857142857142857,0.26666666666666666,0.25,0.14285714285714285,0.26666666666666666,0.25,0.2857142857142857,0.26666666666666666,3,41.5,-8.0,-360,-10.5,-8.0,40.0,41.5,300,0.6666666666666667,0.4,0.4,1.0,1.0,1.0,-6.8,15.0,1.6,0.4133333333333333,23.0,-9.3,2.0,9.0,-8.9,-26.7,30.0,12.9,0.2333333333333333,25.0,-10.2,-4.6,28.0,-27.7,8.0,2012,0.41935483870967744,0.44680851063829785,0.4,0.4666666666666667,0.3709677419354839,0.4361702127659575,0.4,0.43333333333333335,0.4516129032258064,0.4893617021276596,0.4,0.4,0.41935483870967744,0.4680851063829787,0.4,0.4666666666666667,0.4516129032258064,0.4680851063829787,0.2,0.26666666666666666,0.4032258064516129,0.4361702127659575,0.2,0.26666666666666666,0.3870967741935484,0.425531914893617,0.2,0.26666666666666666,0.4516129032258064,0.4680851063829787,0.2,0.26666666666666666,6.0,16.0,13.0,0.0,1.0,0.0,17.0,16.0,7.0,0,43.78775219642206,43.78775219642206,43.78775219642206,-3.0,-3.0,16.0,7.0,7.1066775490731375,13.0,0,36.3488342705581,36.3488342705581,36.3488342705581,-3.0,-3.0,80.0,1,1,50.0,50.0,3.0,17
training,1,1,14,4.0,200712020rai,1,0.0,0.0,0.3636363636363637,0.0,0.0,0.3636363636363637,0.25,0.2,0.2727272727272727,0.0,0.0,0.3636363636363637,1.0,2,0.0,0.25,0.2,0.2727272727272727,0.25,0.2,0.2727272727272727,0.25,0.4,0.4545454545454545,0.25,0.2,0.2727272727272727,14,41.0,3.5,170,3.5,3.0,42.0,41.5,-200,0.0,0.0,0.0,0.0,1.0,1.0,-29.0,28.0,12.6,0.2363636363636364,26.0,-14.5,-1.6,17.0,-28.7,-4.5,23.0,8.8,0.490909090909091,10.0,8.5,-3.4,25.0,-3.7,3.5,2007,0.3636363636363637,0.3636363636363637,0.4,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.4,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.2,0.2727272727272727,0.3636363636363637,0.3636363636363637,0.4,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.4,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4,0.2727272727272727,0.4545454545454545,0.4545454545454545,0.4,0.4545454545454545,0.2727272727272727,0.2727272727272727,0.4,0.2727272727272727,6.0,16.0,13.0,0.0,1.0,0.0,13.0,15.0,7.0,0,27.74701021042268,27.74701021042268,27.74701021042268,-2.0,-2.0,15.0,7.0,17.295681034350757,14.0,0,34.827297504924225,34.827297504924225,34.827297504924225,-2.0,-2.0,50.0,1,1,60.0,60.0,19.0,13
training,1,1,3,1.0,200912060sea,1,0.5,0.6,0.3636363636363637,0.5,0.6,0.3636363636363637,0.5,0.6,0.3636363636363637,0.5,0.6,0.3636363636363637,1.0,1,0.0,0.75,0.8,0.7272727272727273,0.625,0.7,0.6818181818181818,0.0,0.2,0.4545454545454545,0.75,0.8,0.7272727272727273,3,41.5,1.0,100,1.0,1.0,41.0,41.5,-120,0.3333333333333333,0.6,0.6,0.0,1.0,1.0,-17.9,20.0,8.1,0.3272727272727273,22.0,-10.4,1.6,12.0,-16.9,-2.5,7.0,-7.6,0.4727272727272727,21.0,-10.0,0.8,15.0,-1.6,1.0,2009,0.4259259259259259,0.4888888888888889,0.4,0.3636363636363637,0.4444444444444444,0.5,0.4,0.3636363636363637,0.2962962962962963,0.4222222222222222,0.4,0.3636363636363637,0.4259259259259259,0.4888888888888889,0.4,0.3636363636363637,0.5740740740740741,0.4767441860465117,0.7,0.7272727272727273,0.5925925925925926,0.5232558139534884,0.6,0.6818181818181818,0.4444444444444444,0.3953488372093023,0.4,0.4545454545454545,0.5740740740740741,0.4883720930232558,0.7,0.7272727272727273,6.0,16.0,13.0,0.0,1.0,0.0,13.0,15.0,7.0,0,33.36909915470449,33.36909915470449,33.36909915470449,-2.0,-2.0,13.0,7.0,9.88174034612325,13.0,0,9.88174034612325,9.88174034612325,9.88174034612325,0.0,0.0,57.0,1,0,35.0,30.0,6.0,13
training,-1,-1,-13,4.0,201009260car,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,-13,37.0,3.0,155,3.5,3.5,40.0,37.0,-175,0.5,0.5,0.5,0.5,0.0,0.0,-18.6,16.0,-3.7,0.5190258251586375,32.0,-53.7,-0.9,15.0,-50.9,-3.5,17.0,0.8,0.5294328528952108,15.0,-1.9,-3.2,22.0,-5.9,3.0,2010,0.5,0.5285714285714286,0.6,0.0,0.5,0.5,0.6,0.0,0.4444444444444444,0.5714285714285714,0.6,0.0,0.5,0.5285714285714286,0.6,0.0,0.42105263157894735,0.42857142857142855,0.2,0.5,0.42105263157894735,0.42857142857142855,0.2,0.5,0.5789473684210527,0.4428571428571429,0.4,0.5,0.42105263157894735,0.42857142857142855,0.2,0.5,6.0,13.0,13.0,0.0,1.0,0.0,3.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,5.328194558882019,13.0,0,5.328194558882019,5.328194558882019,5.328194558882019,0.0,0.0,86.0,1,1,67.0,67.0,8.0,3
training,1,1,10,4.0,201012190clt,1,0.25,0.5,0.5,0.25,0.5,0.4615384615384616,0.5,0.6666666666666666,0.5384615384615384,0.25,0.5,0.5,1.0,1,0.0,0.75,0.6666666666666666,0.6923076923076923,0.75,0.6666666666666666,0.6923076923076923,0.5,0.5,0.6153846153846154,0.75,0.6666666666666666,0.6923076923076923,10,48.0,-4.5,-240,-5.0,-4.5,48.5,48.0,200,0.6666666666666666,0.6,0.6,0.0,1.0,1.0,2.8,19.0,6.4,0.5615384615384615,6.0,15.2,-3.9,30.0,5.0,-3.0,31.0,22.3,0.4461538461538461,12.0,11.4,4.6,5.0,-6.3,4.5,2010,0.578125,0.5204081632653061,0.2,0.5,0.53125,0.4897959183673469,0.2,0.4615384615384616,0.71875,0.7142857142857143,0.4,0.5384615384615384,0.578125,0.5306122448979592,0.2,0.5,0.4827586206896552,0.4,1.0,0.6923076923076923,0.5172413793103449,0.4444444444444444,1.0,0.6923076923076923,0.5172413793103449,0.4444444444444444,0.8,0.6153846153846154,0.4827586206896552,0.4,1.0,0.6923076923076923,6.0,13.0,13.0,0.0,1.0,0.0,15.0,12.0,10.0,0,3.644666464384907,3.644666464384907,1.340797895522022,1.0,1.0,13.0,7.0,10.46559481277543,13.0,0,10.46559481277543,10.46559481277543,10.46559481277543,0.0,0.0,0.0,1,0,68.0,68.0,0.0,15
