,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_score,1_score,2_score,3_score,4_score,label,score
0,200909140nwe,-1,1,1,2009,1,13.5,0.85702467,,,0.99751043,,1,0.92726755
1,200911150oti,1,1,10,2009,24,7.5,,0.35506302,,,,1,0.35506302
2,200912270atl,1,1,16,2009,28,7.5,,0.9525950999999999,,,,1,0.9525950999999999
3,200912130kan,-1,-1,14,2009,-6,2.5,,0.65030307,,,,0,0.65030307
4,201001030min,1,1,17,2009,37,8.5,0.6208807,,,0.93063676,,1,0.77575873
5,200912210was,-1,-1,15,2009,-33,3.0,0.35398620000000003,,,,,0,0.35398620000000003
6,200911260den,1,1,12,2009,20,4.5,0.15172094,0.5174846,0.29547787,,,1,0.32156113666666664
7,200909270tam,-1,-1,3,2009,-24,6.0,,,0.42072496,,0.12268555,0,0.271705255
8,200911010phi,1,1,8,2009,23,3.0,0.18675768,0.60639966,,,0.54655886,1,0.44657206666666666
9,200910040kan,-1,-1,4,2009,-11,9.5,0.34284040000000005,,,0.16740882,0.045564324,0,0.18527118133333334
10,200910180nor,1,1,6,2009,21,3.0,,,0.55076766,0.6786563,,1,0.61471198
11,200909200dal,-1,-1,2,2009,-2,3.0,0.30418490000000004,0.62235147,,0.75740266,0.70793384,0,0.5979682175
12,200712090nyj,-1,-1,14,2007,-6,3.0,0.5625657,0.18378466,,,0.29837742,0,0.3482425933333333
13,200709230rai,-1,1,3,2007,2,3.0,0.51602316,0.340518,0.5065079,0.17047355,0.5117139,1,0.409047302
14,200710280ram,-1,-1,8,2007,-7,3.0,0.7141900999999999,0.3638872,0.49907643,,,0,0.52571791
15,200712230cin,1,1,16,2007,5,2.0,0.07061365,,0.4880616,0.722584,,1,0.42708641666666664
16,200712020crd,1,1,13,2007,6,1.0,0.08323875,,0.35210305,,,1,0.2176709
17,200710070nwe,1,1,5,2007,17,15.5,0.72473603,0.76674473,,,,1,0.74574038
18,200711110pit,-1,1,10,2007,3,9.0,0.821585,0.8651788,0.78535736,0.82892925,1.0363708,1,0.867484242
19,200711180rav,-1,-1,11,2007,-3,1.0,0.31230992,,,,,0,0.31230992
20,200809280nyj,1,1,4,2008,21,1.0,,0.47336414,0.5439848,,,1,0.50867447
21,200811020ram,-1,-1,9,2008,-21,3.0,,0.39081663,0.18651283,,-0.076711,0,0.16687282
22,200811160sea,-1,-1,11,2008,-6,3.0,0.25414586,,,0.5489456,,0,0.40154573000000005
23,200809210was,1,1,3,2008,7,3.0,0.48850998,,0.8872201,,,1,0.6878650399999999
24,200810260car,-1,1,8,2008,4,4.5,0.8672743,0.52091175,0.7938932,,,1,0.7273597500000001
25,200901100car,-1,-1,19,2008,-20,10.0,0.9185324,,,,,0,0.9185324
26,200812210nwe,1,1,16,2008,40,8.0,0.7336427,,,,,1,0.7336427
27,200811270phi,1,1,13,2008,28,3.0,0.58220464,,,0.5471454000000001,,1,0.5646750200000001
28,200809070sfo,-1,-1,1,2008,-10,2.5,0.94256264,,0.3136693,0.7293881999999999,,0,0.66187338
29,200810260nyj,-1,1,8,2008,4,13.0,,,0.71134686,0.9794558000000001,0.6283754,1,0.7730593533333333
30,200811090sdg,-1,1,10,2008,1,15.0,0.63058794,0.55323154,,,0.5810043,1,0.5882745933333333
31,200812280cin,1,1,17,2008,10,1.5,,0.44586040000000005,0.18017977,,0.64471215,1,0.42358410666666674
32,200810050car,1,1,5,2008,34,10.0,,0.7948818,0.9152684000000001,0.8099221,,1,0.8400241
33,200812070den,-1,1,14,2008,7,9.0,,0.7976386,0.5774636,0.5985590000000001,,1,0.6578870666666666
34,200809070nwe,-1,1,1,2008,7,16.0,,0.7811140999999999,,,0.8934351999999999,1,0.8372746499999999
35,200809210atl,1,1,3,2008,24,6.0,0.88749886,0.7931296,,0.81899846,0.6861586,1,0.7964463799999999
36,200811300rai,-1,-1,13,2008,-7,3.0,0.38876367,0.95356345,0.68900025,0.61480683,,0,0.66153355
37,200811090nyj,1,1,10,2008,44,9.5,0.8849546,,,0.8717094000000001,0.70829076,1,0.8216515866666668
38,200809210sea,1,1,3,2008,24,8.0,,,,,0.7767564,1,0.7767564
39,200810120was,-1,-1,6,2008,-2,12.0,,0.78893256,0.5080554,,0.6863451,0,0.66111102
41,200809070phi,1,1,1,2008,35,7.5,,0.9811127000000001,1.0314915,,0.6289579000000001,1,0.8805207
42,200812280atl,-1,1,17,2008,4,14.0,,0.8169806,1.1117963,,0.93150127,1,0.9534260566666667
43,200811160sfo,1,1,11,2008,19,7.0,,,,,0.6582142,1,0.6582142
44,200910110car,-1,1,5,2009,3,5.0,0.32570190000000004,0.48880804,0.392296,0.43879017,0.6499754,1,0.45911430200000003
45,200909270det,1,1,3,2009,5,6.5,,0.44415152,0.73262036,,,1,0.58838594
46,200911290phi,-1,1,12,2009,3,10.0,0.87239444,,,0.85816705,,1,0.865280745
47,200911080atl,1,1,9,2009,14,8.5,0.7584684,,0.8794495000000001,0.8255769000000001,,1,0.8211649333333334
48,200912130rai,-1,-1,14,2009,-21,2.0,0.48212948,,0.35320044,,,0,0.41766496
49,200911220dal,-1,1,11,2009,1,10.5,,,0.9572867,,1.1428361,1,1.0500614000000001
50,200911220nyg,-1,1,11,2009,3,7.0,0.916064,,,,,1,0.916064
51,200912200nyj,-1,-1,15,2009,-3,5.0,,,,,0.60111046,0,0.60111046
52,200911150car,1,1,10,2009,9,1.0,,,0.8441622,,,1,0.8441622
53,200909270nwe,1,1,3,2009,16,4.5,0.5559691,0.7103536,,0.73910964,,1,0.6684774466666666
54,201001030tam,-1,-1,17,2009,-10,3.0,,,,,0.58170277,0,0.58170277
55,200911020nor,-1,1,8,2009,8,11.0,0.82674986,0.8731167,,0.35885417,,1,0.6862402433333332
56,200910110sfo,-1,-1,5,2009,-35,0.0,0.3036011,,,0.5194167000000001,,0,0.41150890000000007
57,200910250dal,1,1,7,2009,16,5.0,0.8507985,0.8574221,,0.348398,,1,0.6855395333333334
58,200912130nyg,-1,-1,14,2009,-7,1.0,,0.2302953,0.22865638,0.81309056,,0,0.42401408
59,200911150sdg,1,1,10,2009,8,1.0,,0.72396016,,0.444267,,1,0.58411358
60,200910260was,-1,-1,7,2009,-10,9.0,0.22712749,,0.30282070000000005,,,0,0.264974095
61,200909130car,-1,-1,1,2009,-28,2.5,0.6731136,0.39849433,,,0.38607308,0,0.48589367
62,200911220chi,-1,-1,11,2009,-4,3.5,,0.11907455,,0.40525809999999995,0.15008381,0,0.22480548666666667
63,200912060atl,-1,-1,13,2009,-27,4.0,,0.1726144,0.27932394,-0.019741893,,0,0.14406548233333333
64,200910180rai,1,1,6,2009,4,14.5,0.39977545,0.407149,,,,1,0.40346222499999995
65,201001030dal,1,1,17,2009,24,2.5,,0.65053874,,0.76850533,,1,0.709522035
66,201001090dal,1,1,18,2009,20,4.0,0.8440724000000001,0.7377994000000001,0.7860092,0.85866404,,1,0.80663626
67,200912270nyg,-1,-1,16,2009,-32,8.5,,,1.0381311,,0.9625379000000001,0,1.0003345000000001
68,200911290nyj,1,1,12,2009,11,3.0,0.7536016,0.38872808,0.59717464,,0.31562638,1,0.513782675
69,200911010crd,-1,-1,8,2009,-13,10.0,,0.85051763,0.9101924000000001,,,0,0.8803550150000001
70,200912130nwe,-1,1,14,2009,10,12.5,1.0210216,,0.90950704,1.0063467,,1,0.9789584466666668
71,200910180tam,-1,-1,6,2009,-7,3.5,,0.80916786,0.6543784,,,0,0.73177313
72,200909200atl,1,1,2,2009,8,5.5,0.8033633000000001,,0.5485985999999999,0.82120097,0.93783057,1,0.77774836
73,200911080nor,-1,1,9,2009,10,12.0,,,,,0.8787782,1,0.8787782
74,200909280dal,1,1,3,2009,14,8.5,,,0.6210904,0.5972997,0.63849926,1,0.6189631200000001
75,200710070ram,1,-1,5,2007,-3,3.5,0.22157958,0.15050504,,0.35362917,0.21955001,0,0.23631594999999997
76,200712090sea,1,1,14,2007,21,8.0,,1.0126264999999999,0.7195785,0.89915985,,1,0.8771216166666665
77,200710210was,-1,1,7,2007,2,8.0,0.7428909,,,,0.6565995,1,0.6997452
78,200711180cin,-1,-1,11,2007,-8,3.0,,,0.38358358,,0.5285635000000001,0,0.45607354
79,200709100sfo,-1,1,1,2007,3,3.5,,,,,0.5323268,1,0.5323268
80,200709230rav,-1,1,3,2007,3,7.0,,,0.5585300999999999,0.6001380999999999,,1,0.5793340999999999
81,200711040tam,1,1,9,2007,7,3.0,,,,0.31569278,,1,0.31569278
82,200712160nor,1,1,15,2007,7,4.0,0.5077325,0.32768244,0.46559423,,,1,0.4336697233333333
83,201009120ram,-1,-1,1,2010,-4,3.0,,,0.26521456,0.65086764,,0,0.4580411
84,201010030sdg,1,1,4,2010,31,10.0,0.7953623000000001,,0.6747991999999999,0.58205026,,1,0.6840705866666666
85,201010240sea,1,1,7,2010,12,6.5,,,,0.7381414000000001,,1,0.7381414000000001
86,201012190car,1,1,15,2010,7,2.5,0.55601364,,0.30935544,,0.33160377,1,0.39899095
87,201011070min,-1,1,9,2010,3,7.0,0.85980296,,,0.86535823,,1,0.8625805950000001
88,201009190atl,1,1,2,2010,34,7.0,,,,0.5218769,0.6443491,1,0.583113
89,201011210kan,1,1,11,2010,18,7.0,,0.8529190999999999,0.61433786,0.776483,,1,0.74791332
91,201009260ram,1,1,3,2010,14,5.0,,0.6109792,,,,1,0.6109792
92,201010240chi,-1,-1,7,2010,-3,3.0,0.47583094,,0.91331446,,0.62019557,0,0.6697803233333334
93,201010310det,1,1,8,2010,12,2.5,,,0.30691767,,0.57769716,1,0.44230741500000004
94,201011210oti,-1,-1,11,2010,-3,7.0,,0.73161024,,,,0,0.73161024
95,201010030phi,-1,-1,4,2010,-5,5.5,0.78052413,0.7067737,0.79164857,,,0,0.7596487999999999
96,201012190dal,-1,1,15,2010,3,9.0,,0.7769292,,0.73131776,0.65825474,1,0.7221672333333333
97,201012260jax,-1,-1,16,2010,-3,7.0,,0.73975533,0.52466136,,,0,0.632208345
98,201012050nyg,1,1,13,2010,24,7.5,,0.9857379000000001,0.8979347,,,1,0.9418363000000001
100,201010170chi,-1,-1,6,2010,-3,6.0,,,,0.7044536,0.6816772,0,0.6930654
101,201101160chi,1,1,19,2010,11,10.0,0.86924696,,,0.80982566,,1,0.83953631
102,201011140crd,-1,-1,10,2010,-18,3.5,0.42859155,,0.49719214,0.6709598000000001,0.5494028000000001,0,0.5365365725000001
103,201009190den,1,1,2,2010,17,3.5,,0.57436794,0.4130098,,0.35894102,1,0.44877291999999996
104,201012260tam,1,1,16,2010,23,5.5,,,0.5535875,,,1,0.5535875
105,201011210nor,1,1,11,2010,15,11.0,,,,0.89075786,0.8673903000000001,1,0.8790740800000001
106,201012120sfo,1,1,14,2010,19,4.5,,,0.772547,0.7536464,0.67385143,1,0.7333482766666667
107,201010310rai,1,1,8,2010,30,1.5,0.47205368,0.9602644,0.38211796,0.3039785,0.33655173,1,0.490993254
108,201111270ram,-1,-1,12,2011,-3,2.5,,,0.18951327,,0.49278724,0,0.341150255
109,201109180was,-1,1,2,2011,1,4.5,,,,0.8500228999999999,0.519378,1,0.68470045
110,201112240cin,1,1,16,2011,7,4.0,0.69711447,0.8345075999999999,0.68895614,0.5181756,0.60284054,1,0.66831887
111,201110300rav,-1,1,8,2011,3,11.5,1.1006596000000002,,,,,1,1.1006596000000002
112,201111130phi,-1,-1,10,2011,-4,13.0,,0.709465,0.7894734,0.8189417,,0,0.7726267
113,201111200sfo,1,1,11,2011,16,10.0,,,0.70467067,0.9436626,,1,0.8241666350000001
114,201110090min,1,1,5,2011,24,3.5,,0.7037156999999999,0.55396724,,,1,0.62884147
115,201109250sea,1,1,3,2011,3,3.0,,0.28451622,,,,1,0.28451622
116,201201010ram,1,-1,17,2011,-7,12.5,0.49287343,0.26661465,0.32338724,0.40240955,0.19029209,0,0.335115392
117,201111060was,-1,-1,9,2011,-8,5.5,,,0.32505482,0.15650466,0.4245349,0,0.30203146000000003
119,201112110crd,1,1,14,2011,2,3.5,0.21840402,,,0.19007042,,1,0.20423722
120,201110160det,-1,-1,6,2011,-6,5.0,0.5785425000000001,,0.7717713,,0.75464725,0,0.7016536833333333
121,201111240rav,1,1,12,2011,10,3.5,0.6810094,0.49070367,,,,1,0.585856535
122,201110020phi,-1,-1,4,2011,-1,10.0,0.7766298,0.8104529,0.83568573,0.7051531,0.7178173000000001,0,0.769147766
123,201112240sea,1,-1,16,2011,-2,2.5,0.45607190000000003,,,,0.39842647,0,0.427249185
124,201309080ram,-1,1,1,2013,3,4.5,,0.19338587,,0.5723968,,1,0.382891335
125,201309290tam,-1,-1,4,2013,-3,2.5,,,,0.8340460999999999,,0,0.8340460999999999
126,201312010phi,-1,1,13,2013,3,3.5,0.6469129,0.8321204,,,0.95260966,1,0.8105476533333333
127,201311170jax,-1,-1,11,2013,-13,9.5,0.5966035,0.27673763,0.07420802,,,0,0.31584971666666667
128,201310130sfo,1,1,6,2013,12,9.5,,0.93298924,0.8879651,,,1,0.9104771700000001
129,201309220nor,1,1,3,2013,24,7.0,,0.7674911,0.59748584,0.84880424,,1,0.73792706
130,201312220sea,-1,-1,16,2013,-7,8.0,0.7741958000000001,,,,,0,0.7741958000000001
131,201312150ram,1,1,15,2013,11,7.0,0.18942118,0.5694872,0.30944413,0.1666905,0.16210583,1,0.279429768
132,201312220car,1,1,16,2013,4,3.0,,0.6004016,,0.61845547,0.5002588,1,0.5730386233333333
133,201310060chi,-1,-1,5,2013,-8,1.0,0.5338809,0.44696233,0.5623978000000001,0.35406977,0.6499176,0,0.50944568
134,201310130nwe,1,1,6,2013,3,2.5,0.6946536999999999,0.55867326,0.7098836,0.7796588000000001,0.89939713,1,0.728453298
135,201309150tam,1,-1,2,2013,-2,4.0,,,0.8027631,,,0,0.8027631
136,201401040phi,-1,-1,18,2013,-2,3.0,,0.5474296,0.45404816,,0.52403647,0,0.5085047433333333
137,201311210atl,1,-1,12,2013,-4,7.5,,0.19161728,0.11124748,,,0,0.15143238
138,201311030nyj,1,1,9,2013,6,6.0,,,,,0.38230187,1,0.38230187
139,201312020sea,1,1,13,2013,27,6.5,0.6800292,0.69867283,0.8519905999999999,0.8592886000000001,,1,0.7724953075000001
140,201401110sea,-1,1,19,2013,8,9.0,,0.5645488000000001,0.84510946,0.8208555000000001,0.8153833,1,0.761474265
141,201312220ram,1,1,16,2013,10,3.0,0.57302326,,,,0.60067135,1,0.586847305
142,201312010car,1,1,13,2013,21,7.0,,0.808686,0.9803642,,,1,0.8945251000000001
143,201311240det,-1,-1,12,2013,-3,7.0,,0.9943688,,,0.83970237,0,0.917035585
144,201309220nwe,1,1,3,2013,20,7.0,0.7795205,,0.4341638,,0.7359076,1,0.6498639666666667
145,201310200atl,1,1,7,2013,8,6.5,,0.7801826,,,,1,0.7801826
146,201309080nyj,1,1,1,2013,1,6.0,,,0.41959825,0.4689143,,1,0.444256275
147,201312290nor,1,1,17,2013,25,11.5,1.0088675,1.0398452,,0.8219638000000001,,1,0.9568921666666669
148,201311030sea,-1,1,9,2013,3,15.5,0.8448131999999999,,,,0.96198404,1,0.9033986199999999
149,201410130ram,-1,-1,6,2014,-14,3.0,0.26170522,0.46221247,0.033531576,0.27826682,,0,0.25892902149999997
150,201409210crd,1,1,3,2014,9,3.0,0.37655637,0.5501301,,0.54636955,,1,0.4910186733333333
151,201412070rai,1,1,14,2014,11,8.5,0.20175612,0.19935244,0.24676692,0.44722843,,1,0.2737759775
152,201411160nyg,-1,-1,11,2014,-6,4.0,0.4865353,0.37362286,0.5143442,,,0,0.45816745333333336
153,201410190den,1,1,7,2014,25,7.0,0.8092931,,,0.86351025,0.9679619,1,0.8802550833333335
154,201411090nor,-1,-1,10,2014,-3,6.0,,0.588385,0.69419503,1.096455,0.7037635,0,0.7706996325
156,201409070dal,-1,-1,1,2014,-11,3.0,0.3351357,0.5748637,0.51165557,,0.36714393,0,0.44719972500000005
157,201410190ram,1,1,7,2014,2,6.5,0.2279054,0.4296829000000001,,,0.08398911,1,0.24719247000000003
158,201409140sdg,1,1,2,2014,9,5.0,0.17697465,,,,,1,0.17697465
159,201410060was,-1,-1,5,2014,-10,7.0,,,0.52423424,,0.06917417,0,0.296704205
160,201410260car,1,-1,8,2014,-4,6.0,0.20343867,-0.06825328,,0.33173633,,0,0.15564057333333334
161,201412210crd,-1,-1,16,2014,-29,9.5,,,0.40944165,0.45427102,,0,0.431856335
162,201412070phi,-1,-1,14,2014,-10,1.5,,0.53809917,0.20831436,,,0,0.373206765
163,201411160kan,1,1,11,2014,4,1.0,0.41714480000000004,,0.24344993,0.47311834,,1,0.37790435666666666
164,201411270sfo,-1,-1,13,2014,-16,1.0,0.4052953,,,0.40576917,,0,0.405532235
165,201411160ram,1,1,11,2014,15,8.0,,0.20284033,0.21709278,,0.18213797,1,0.20069035999999998
166,201412140sdg,-1,-1,15,2014,-12,4.5,0.03699407,0.19560972,,0.17220747,-0.061977983,0,0.08570831925
167,201412220cin,1,1,16,2014,9,3.5,0.20723492,0.10729018,,,,1,0.15726255
168,201411020nwe,1,1,9,2014,22,3.0,0.42313346,,,,,1,0.42313346
169,201411300kan,-1,-1,13,2014,-13,1.0,0.49634355,0.53977,,,0.5697677,0,0.53529375
170,201411090rai,-1,-1,10,2014,-24,13.0,,,,0.24753463,0.5973903,0,0.422462465
171,201410120nyj,-1,-1,6,2014,-14,10.0,0.28371727,,0.6366024,0.18355384,,0,0.3679578366666667
172,201409210sea,1,1,3,2014,6,4.0,0.4072769,,,,0.6030188,1,0.50514785
173,201411300ram,1,1,13,2014,52,6.0,0.67202896,0.7849758000000001,,0.9073126,0.7654626,1,0.7824449900000001
174,201411160sdg,-1,1,11,2014,7,10.0,,0.7734883,,0.49407629999999997,0.71231794,1,0.6599608466666668
175,201409210nwe,-1,1,3,2014,7,13.5,,0.8956957,,,0.7980136999999999,1,0.8468547
176,201412140kan,1,1,15,2014,18,11.0,0.9531697,0.77399087,0.81468296,0.9287105999999999,,1,0.8676385325
177,201409070nyj,-1,1,1,2014,5,6.5,,0.6874653000000001,,0.9893731,1.0476162,1,0.9081515333333333
178,201412280den,1,1,17,2014,33,16.0,0.89877415,0.7902836999999999,,,,1,0.844528925
179,201411020sea,-1,1,9,2014,6,13.0,0.80955154,,,,,1,0.80955154
180,201410260cle,1,1,8,2014,10,6.5,0.76183045,,,,,1,0.76183045
181,201412110ram,-1,-1,15,2014,-6,6.0,0.69742614,,0.6224561,,,0,0.65994112
182,201501030car,1,1,18,2014,11,5.5,0.36307338,,,0.5216654000000001,,1,0.44236939000000003
183,201411300atl,1,1,13,2014,11,1.5,,0.57357335,0.5486795999999999,0.5511381,0.45141295,1,0.531201
184,201410190rai,-1,-1,7,2014,-11,3.5,,,0.2828777,0.69750005,,0,0.490188875
185,201409140nyg,-1,-1,2,2014,-11,1.5,,,,,0.5822109999999999,0,0.5822109999999999
186,201410050den,1,1,5,2014,21,8.5,,,0.6597181,0.8106885,,1,0.7352033
187,201411230sea,1,1,12,2014,16,7.5,,0.74459016,,,,1,0.74459016
189,201412280sfo,-1,1,17,2014,3,6.0,,0.69260323,,,,1,0.69260323
190,201412210ram,-1,-1,16,2014,-10,6.5,0.9175503,0.7497661,0.9089674000000001,,0.2279846,0,0.7010671
191,201409250was,-1,-1,4,2014,-31,3.0,,,0.72524095,0.29747075,,0,0.51135585
192,201409080det,1,1,1,2014,21,6.5,,,0.7684741999999999,,0.8647174000000001,1,0.8165958
193,201412070oti,-1,-1,14,2014,-29,3.0,,0.94472986,,,,0,0.94472986
194,201410120phi,1,1,6,2014,27,1.5,,0.9515585999999999,,,0.55178857,1,0.751673585
195,201411300jax,1,1,13,2014,1,3.0,0.59512466,0.21947870000000003,,0.19513997,,1,0.33658111
196,201411090sea,1,1,10,2014,21,9.0,0.8543274,,,,,1,0.8543274
197,201410190dal,1,1,7,2014,10,5.0,0.4067611,0.7251708,,0.67192554,,1,0.6012858133333334
198,201509270ram,-1,-1,3,2015,-6,1.0,,0.6656734000000001,0.5714007,0.38688385,0.32772708,0,0.48792125750000004
199,201510120sdg,-1,-1,5,2015,-4,4.0,0.766191,0.6731655,,,,0,0.71967825
200,201512130cin,-1,-1,14,2015,-13,1.0,,,,,0.43873265,0,0.43873265
201,201601090cin,-1,-1,18,2015,-2,1.5,0.5073228,,,,0.5386396,0,0.5229812
202,201512270rav,1,1,16,2015,3,11.0,,,0.39538968,0.24315219999999999,,1,0.31927094
203,201510250kan,1,1,7,2015,10,3.5,,,,0.6051470999999999,,1,0.6051470999999999
204,201511290sea,1,1,12,2015,9,3.0,0.5661826,0.74822485,0.9450313,,0.8047278,1,0.7660416375000001
205,201601030cle,-1,-1,17,2015,-16,12.5,,,,0.05247736,0.27736336,0,0.16492036
206,201510250ram,1,1,7,2015,18,6.0,0.9248287000000001,0.6927509,0.8988243,,0.78936994,1,0.8264434600000001
207,201510040sdg,-1,1,4,2015,3,4.5,,0.81336457,0.5390185000000001,,,1,0.6761915350000001
208,201511050cin,1,1,9,2015,21,13.0,0.98270863,0.944678,0.8724594000000001,0.83820856,,1,0.9095136475000001
209,201511150pit,1,1,10,2015,21,7.0,0.6674817,1.0270190000000001,0.78602725,0.8347735999999999,0.8672658000000001,1,0.8365134700000001
210,201510110rav,-1,-1,5,2015,-3,6.5,,0.6393538000000001,0.6931925,0.5318917,,0,0.6214793333333334
211,201512270kan,-1,1,16,2015,4,11.5,,0.9059019,0.9655309999999999,0.9366101000000001,,1,0.9360143333333334
212,201509130nyj,1,1,1,2015,21,3.5,0.78399074,,,,,1,0.78399074
213,201512200sea,1,1,15,2015,17,14.5,,,0.8296343,0.93912166,0.8012176999999999,1,0.8566578866666666
214,201511010ram,1,1,8,2015,21,7.5,0.7674879,,0.7820073000000001,,,1,0.7747476
215,201512060chi,-1,-1,13,2015,-6,6.5,0.80600077,,,,,0,0.80600077
216,201509270crd,1,1,3,2015,40,7.0,0.8786156999999999,0.7395351,0.48382372,,0.7509985,1,0.7132432550000001
217,201512270det,1,1,16,2015,15,9.0,0.51679593,,0.9459201999999999,0.7538014000000001,,1,0.7388391766666667
218,201509200pit,1,1,2,2015,25,6.0,0.40798,,,,,1,0.40798
219,201510110nyg,-1,1,5,2015,3,7.5,1.0361843000000002,0.7536233,0.8547921,,0.6626535,1,0.8268133
220,201511220sea,1,1,11,2015,16,14.0,1.0175805,0.738735,,0.8114295,,1,0.855915
221,201512130cle,1,1,14,2015,14,2.5,,0.40233420000000003,0.40386692,0.69375694,0.37693899999999997,1,0.469224265
222,201512060ram,-1,-1,13,2015,-24,3.5,0.22957033,,,0.12325764,0.28992823,0,0.21425206666666666
223,201601240car,1,1,20,2015,34,3.0,0.49305720000000003,,0.6759445,,,1,0.58450085
224,201509200chi,-1,-1,2,2015,-25,2.0,0.54385114,,,0.28805357,,0,0.415952355
225,201510110det,-1,-1,5,2015,-25,5.0,0.12353161,,0.10715777,-0.059099615,0.40552694,0,0.14427917625
226,201510180pit,1,1,6,2015,12,5.0,,,,0.44253677,0.53765696,1,0.490096865
227,201512200phi,-1,-1,15,2015,-23,3.5,0.20765287,,0.31255162,,0.21924459999999998,0,0.24648303000000002
228,201511150sea,-1,-1,10,2015,-7,3.0,0.8141104,,,0.6122367,,0,0.71317355
229,201511010cle,-1,-1,8,2015,-14,7.0,,0.35148913,0.0705255,0.21831384,,0,0.21344282333333334
230,201511290sfo,1,-1,12,2015,-6,8.5,,,,-0.056325614,,0,-0.056325614
231,201512170ram,1,1,15,2015,8,0.0,0.5290803000000001,0.59439045,0.6684523,0.32063788,,1,0.5281402325
232,201510250was,-1,1,7,2015,1,3.0,0.8066774999999999,0.7224016,,,0.83956367,1,0.7895475900000001
233,201601030car,1,1,17,2015,28,10.0,,1.0180115,0.9167564,0.95895183,0.7155649000000001,1,0.9023211575
234,201511220phi,-1,-1,11,2015,-28,7.0,0.9555828000000002,,,0.8542615,0.6556845,0,0.8218429333333335
235,201511010atl,-1,-1,8,2015,-3,8.0,,1.1855214,,0.9626594,,0,1.0740904
236,201511290clt,1,1,12,2015,13,2.5,0.76574343,0.50121915,,,0.3566011,1,0.5411878933333333
237,201509200nor,-1,-1,2,2015,-7,10.0,,0.8436812,,0.71291566,0.9245129999999999,0,0.82703662
238,201509270htx,1,1,3,2015,10,6.0,0.7597778000000001,0.5001958,,0.49773374,,1,0.5859024466666666
239,200910190sdg,-1,-1,6,2009,-11,3.0,,,0.6467984,0.3668067,0.4769731,0,0.49685939999999995
240,200911150was,1,1,10,2009,10,3.5,,,0.22926125,,,1,0.22926125
241,200909130cin,-1,-1,1,2009,-5,5.0,0.5013721,0.7734380999999999,,,,0,0.6374051
242,200912130clt,1,1,14,2009,12,6.5,0.8665004000000001,,,,1.0202839,1,0.94339215
243,200911010rav,1,1,8,2009,23,4.5,0.63284874,,,0.4301223,0.23518348,1,0.4327181733333334
244,200912270phi,-1,1,16,2009,3,7.0,0.8832046,0.71949327,0.84602064,,,1,0.8162395033333333
245,200912060kan,-1,-1,13,2009,-31,6.0,,,0.18898499,0.3664264,0.24038040000000002,0,0.26526393
246,200909270rai,-1,-1,3,2009,-20,2.5,0.8649882,,,,,0,0.8649882
247,201011220sdg,1,1,11,2010,21,9.0,0.6895144,,,0.7006846999999999,,1,0.6950995499999999
248,201012120crd,1,1,14,2010,30,4.0,,0.6470785,,,,1,0.6470785
249,201010030oti,-1,-1,4,2010,-6,6.5,,0.57742107,,0.48042262,,0,0.528921845
250,201010100rav,1,1,5,2010,14,8.0,0.8720361999999999,,,0.9637209000000001,0.92998415,1,0.92191375
251,201012050kan,-1,1,13,2010,4,8.5,0.82732254,,,0.7773913,,1,0.80235692
252,201012190rai,1,1,15,2010,16,7.5,,0.78119755,0.7391647,0.6549093,,1,0.7250905166666667
253,201009120jax,1,1,1,2010,7,3.0,0.35615575,0.5395821,0.5732404000000001,,0.35015163,1,0.45478247000000005
254,201012050sdg,-1,-1,13,2010,-15,13.0,1.0464689,1.0852045,1.0361888000000001,0.9733867,0.7805542,0,0.98436062
255,201009260crd,-1,1,3,2010,1,5.5,0.66407144,0.6858699,,0.620672,0.6586748,1,0.657322035
256,201010240den,-1,-1,7,2010,-45,7.0,0.9130312,,0.8095956999999999,0.7783416999999999,,0,0.8336562
257,201009120oti,1,1,1,2010,25,6.5,,,,0.85890186,0.7598537,1,0.8093777799999999
258,201011210pit,1,1,11,2010,32,7.0,0.8812502000000001,,0.9534908000000001,,0.8817963,1,0.9055124333333334
259,201101020kan,-1,-1,17,2010,-21,5.0,0.45297116,,,,0.5267909000000001,0,0.48988103000000005
260,201010170sfo,1,1,6,2010,8,7.5,0.48800132,0.6494669,,0.80461955,0.68903893,1,0.657781675
261,201012120jax,1,1,14,2010,7,3.5,0.4764125,,,,,1,0.4764125
262,201109250sdg,-1,1,3,2011,3,14.0,0.37998113,0.7945349,0.69714063,,0.44285053,1,0.5786267975
263,201112040chi,-1,-1,13,2011,-7,9.0,,,0.7356939,,0.72150254,0,0.7285982200000001
264,201109180det,1,1,2,2011,45,9.0,,,0.7165849,,,1,0.7165849
265,201111210nwe,1,1,11,2011,31,17.0,0.87697744,0.9359875,,,,1,0.90648247
266,201110090clt,-1,-1,5,2011,-4,0.0,0.7387615,0.41563892,,0.8823028,,0,0.6789010733333334
267,201112110nyj,1,1,14,2011,27,10.5,,,0.6553824,,,1,0.6553824
268,201201010den,-1,-1,17,2011,-4,2.0,,,,0.98307526,0.5213015999999999,0,0.7521884299999999
269,201110230rai,-1,-1,7,2011,-28,3.5,0.94113326,,0.4839115,,0.5697978,0,0.66494752
270,201111060sdg,-1,-1,9,2011,-7,6.0,,0.05387184,0.33577080000000004,,,0,0.19482132000000002
