,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_regression_score,1_regression_score,2_regression_score,3_regression_score,4_regression_score,regression_label,label,regression_score
1421,200711110kan,-1,-1,10,2007,-16,3.0,4.557698,,,,0.9124687,-16.0,0,2.73508335
1422,200710070clt,1,1,5,2007,19,8.5,10.268611,,11.234995,9.356910000000001,,19.0,1,10.286838666666666
1423,200712090htx,1,1,14,2007,14,3.0,,0.36820352,-10.162817,0.16147327,,14.0,1,-3.211046736666667
1424,200709090sea,1,1,1,2007,14,6.0,10.487764,11.812603,12.007441499999999,,11.939886,14.0,1,11.561923625
1425,200712230sfo,1,1,16,2007,2,6.5,-7.872523299999999,,,,-1.8889868000000003,2.0,1,-4.880755049999999
1426,200709300car,-1,-1,4,2007,-13,3.0,,4.750604599999999,1.8419168999999997,-1.5165431,0.21516263,-13.0,0,1.3227852574999996
1427,200710210det,1,1,7,2007,7,2.5,,-0.6432616999999999,,5.1814747,4.94735,7.0,1,3.161854333333333
1428,200711180atl,-1,-1,11,2007,-24,3.0,-3.9332317999999997,,-7.7599173,,-2.0960343,-24.0,0,-4.596394466666666
1429,200712020nor,-1,-1,13,2007,-4,6.0,4.0859885,4.653162,2.7442752999999995,,1.0937707,-4.0,0,3.1442991250000003
1430,200711040clt,1,-1,9,2007,-4,4.5,,1.6683787,,,,-4.0,0,1.6683787
1431,200711180buf,-1,-1,11,2007,-46,15.5,1.3316905,,-14.926807,-8.7206,,-46.0,0,-7.438572166666667
1433,200709090nyj,-1,-1,1,2007,-24,6.0,,,7.394298599999999,,,-24.0,0,7.394298599999999
1434,200712290nyg,1,-1,17,2007,-3,13.0,,-0.14228147,-3.4999924,-20.952372,-17.748617000000003,-3.0,0,-10.585815717500001
1435,200710010cin,-1,-1,4,2007,-21,7.5,,2.8397392999999997,,,,-21.0,0,2.8397392999999997
1436,200710210mia,-1,-1,7,2007,-21,15.5,-13.11617,-25.777878,,-9.730042999999998,-17.355303,-21.0,0,-16.494848499999996
1437,200712030rav,1,-1,13,2007,-3,19.5,-11.69442,,,,,-3.0,0,-11.69442
1438,200711180clt,-1,1,11,2007,3,14.5,11.641179,29.191278000000004,15.164105,31.13392,,3.0,1,21.7826205
1439,200709090htx,1,1,1,2007,17,3.0,6.8972014999999995,,4.5746264000000005,,8.806133,17.0,1,6.7593203000000015
1440,200712300nyj,-1,1,17,2007,3,4.5,5.408798,6.2595882000000005,3.3850858,4.029336,,3.0,1,4.770702
1441,200710210rai,-1,-1,7,2007,-2,2.0,-7.6725826,-0.10330242,,,1.0045443,-2.0,0,-2.2571135733333336
1442,200709300sdg,-1,-1,4,2007,-14,12.5,6.43882,,,5.2783766,,-14.0,0,5.8585983
1443,200709160chi,-1,1,2,2007,10,11.5,7.3270197,12.651800999999999,1.4885077,,3.7209516000000002,10.0,1,6.29707
1444,200712090den,1,1,14,2007,34,7.5,,,,,3.8011057,34.0,1,3.8011057
1445,200712230det,-1,1,16,2007,5,6.0,,-1.0338104,,,3.6518949999999997,5.0,1,1.3090422999999998
1446,200712020clt,-1,1,13,2007,3,7.0,3.834546,,4.325486,,11.842491,3.0,1,6.667507666666666
1448,200801120nwe,-1,1,19,2007,11,13.5,15.473687,,,,,11.0,1,15.473687
1449,200709230den,-1,-1,3,2007,-9,3.5,10.793135000000001,,,,6.775840299999999,-9.0,0,8.784487649999999
1450,200711110oti,-1,-1,10,2007,-15,5.0,4.480281,-2.2499485,0.7903789000000001,-0.29755318,,-15.0,0,0.6807895549999999
1451,200712160pit,-1,-1,15,2007,-7,3.0,,-2.1987076,,,,-7.0,0,-2.1987076
1452,200710280tam,-1,-1,8,2007,-1,3.5,,-6.6058974,2.2961557,,,-1.0,0,-2.15487085
1453,200710070kan,-1,-1,5,2007,-10,2.0,,-9.668553999999999,-3.3187300000000004,,,-10.0,0,-6.4936419999999995
1454,200711040nor,1,1,9,2007,17,3.5,-1.5342877000000001,,1.3449806999999998,-6.919728,,17.0,1,-2.3696783333333333
1455,200712230clt,1,1,16,2007,23,6.5,2.4679146,8.899460000000001,2.3984826,,,23.0,1,4.588619066666667
1456,200711250cle,1,1,12,2007,10,3.0,5.982661,,,8.673469,,10.0,1,7.3280650000000005
1457,200710140jax,1,1,6,2007,20,6.0,11.855328,,9.551223,,,20.0,1,10.7032755
1458,200711040rai,-1,-1,9,2007,-7,3.0,,,,,-10.241974,-7.0,0,-10.241974
1459,200710280sdg,1,1,8,2007,25,10.0,20.088929999999998,,,,,25.0,1,20.088929999999998
1460,200709160car,-1,-1,2,2007,-13,6.5,4.4833193,6.3696237,,,10.006706,-13.0,0,6.953216333333333
1461,200712020oti,1,1,13,2007,8,3.0,0.11101979,,1.8498131000000002,,,8.0,1,0.9804164450000001
1462,200709300atl,1,1,4,2007,10,2.5,,,4.5357080000000005,-6.502028500000001,-9.520665,10.0,1,-3.8289951666666666
1463,200712300clt,-1,-1,17,2007,-6,4.5,-0.90103066,-8.236597999999999,,,,-6.0,0,-4.5688143299999995
1464,200710210htx,-1,-1,7,2007,-2,2.5,-3.986936,,,,,-2.0,0,-3.986936
1466,200801060sdg,1,1,18,2007,11,10.5,6.973884599999999,12.239578,16.179089,,,11.0,1,11.797517200000001
1467,200711250cin,1,1,12,2007,29,1.0,-1.8705422999999999,,7.131325200000001,,3.6714163,29.0,1,2.9773997333333337
1468,200711190den,1,1,11,2007,14,1.0,,-2.122591,,,,14.0,1,-2.122591
1469,200710140tam,1,1,6,2007,3,2.0,,6.0868173,,,2.0131946,3.0,1,4.05000595
1470,200712160kan,-1,-1,15,2007,-9,3.5,,,-8.646591,-3.0716794,,-9.0,0,-5.859135200000001
1471,200709240nor,-1,-1,3,2007,-17,4.5,,-6.752145,7.8464065000000005,,,-17.0,0,0.5471307500000004
1472,200801130clt,-1,-1,19,2007,-4,10.5,10.271422,6.5352836,10.847392,13.169039999999999,,-4.0,0,10.205784399999999
1473,200709230gnb,1,1,3,2007,7,5.5,-1.8563836,1.6837294999999999,,-4.9919553,4.9151516,7.0,1,-0.062364450000000016
1474,200711180jax,1,1,11,2007,7,3.0,9.047238,,,,,7.0,1,9.047238
1475,200711040min,1,1,9,2007,18,7.0,,-10.57893,,,,18.0,1,-10.57893
1476,200712300rai,-1,-1,17,2007,-13,9.0,-10.119351,-14.83999,-7.172186999999999,,,-13.0,0,-10.710509333333334
1477,200709160nwe,1,1,2,2007,24,3.5,,7.281024499999999,,11.644882,-0.19566512,24.0,1,6.243413793333333
1478,200801200nwe,-1,1,20,2007,9,14.0,,,,,9.1246605,9.0,1,9.1246605
1479,200710070den,-1,-1,5,2007,-38,1.5,,,,2.285079,,-38.0,0,2.285079
1480,200712090oti,-1,-1,14,2007,-6,2.0,,,,-6.982495299999999,-3.2387319,-6.0,0,-5.1106136
1481,200712020kan,-1,-1,13,2007,-14,5.5,,,-9.249448,-5.661428,-1.5025916000000001,-14.0,0,-5.471155866666666
1482,200709300buf,1,1,4,2007,3,3.0,-2.2993495,,,-4.264516400000001,,3.0,1,-3.2819329500000003
1483,200711220dal,1,1,12,2007,31,15.5,,,15.711094000000001,,,31.0,1,15.711094000000001
1484,200710210cin,1,1,7,2007,7,5.5,,11.258319,,8.099033,,7.0,1,9.678676
1485,200712160nwe,-1,1,15,2007,10,20.0,20.124117000000002,,10.070003999999999,8.84234,,10.0,1,13.012153666666668
1486,200712020mia,-1,-1,13,2007,-27,2.0,,-5.705218,,0.6333460999999999,-1.6301568000000002,-27.0,0,-2.234009566666667
1487,200712230oti,-1,1,16,2007,4,8.0,,,,,8.910109,4.0,1,8.910109
1488,200709160rav,-1,1,2,2007,7,9.0,,,,9.82265,10.771673,7.0,1,10.2971615
1489,200710080buf,1,-1,5,2007,-1,11.5,-12.380774,,,,-20.776305999999998,-1.0,0,-16.57854
1490,200711110nyg,-1,-1,10,2007,-11,2.0,,,-1.2336326000000002,-7.258520599999999,,-11.0,0,-4.246076599999999
1491,200712300was,1,1,17,2007,21,9.0,,8.617398,15.968139,,2.4665427,21.0,1,9.0173599
1493,200709230chi,-1,-1,3,2007,-24,3.0,-6.0414769999999995,5.405536,-3.5986834,2.0454037,1.055878,-24.0,0,-0.22666853999999986
1494,200712090det,1,-1,14,2007,-1,10.5,,-10.875338000000001,,,-9.67554,-1.0,0,-10.275439
1495,200709160mia,-1,-1,2,2007,-17,3.0,-13.882157000000001,,,,,-17.0,0,-13.882157000000001
1496,200711040phi,-1,-1,9,2007,-21,3.0,-5.9145,,1.8876383,,-4.2364334999999995,-21.0,0,-2.7544317333333335
1497,200710210buf,1,1,7,2007,5,3.0,,,6.0563946,-3.8035655,-1.8918544999999998,5.0,1,0.12032486666666675
1498,200709300cle,1,1,4,2007,14,3.5,-12.833179,-5.9357896,-7.414654,0.8217572,-6.1541476,14.0,1,-6.3032026000000005
1499,200711250sdg,1,1,12,2007,18,9.5,,,,10.418183,,18.0,1,10.418183
1500,200712230sea,1,1,16,2007,21,13.0,16.280735,10.557644,19.701553,29.85071,15.724117000000001,21.0,1,18.4229518
1501,200709100cin,1,1,1,2007,7,3.0,4.3899040000000005,,,4.7765017,,7.0,1,4.58320285
1502,200710070sfo,1,-1,5,2007,-2,4.0,-6.5176324999999995,,1.7458673999999998,-5.014972,-0.60723865,-2.0,0,-2.5984939375
1503,200712160mia,1,1,15,2007,6,3.0,0.11009547,,-2.0234072,-10.964207,-5.3709625999999995,6.0,1,-4.5621203325
1504,200711050pit,1,1,9,2007,31,9.0,,5.901271299999999,10.961872,,,31.0,1,8.431571649999999
1505,200711040buf,1,1,9,2007,12,1.5,,-8.838141,7.272469999999999,3.03563,,12.0,1,0.48998633333333297
1506,200709160cle,1,1,2,2007,6,7.0,,,,-9.983425,,6.0,1,-9.983425
1507,200712150sfo,1,1,15,2007,7,9.5,-12.614099000000001,-8.990853,,,,7.0,1,-10.802476
1508,200712300mia,-1,-1,17,2007,-13,3.0,,,-7.1919512999999995,-11.141328999999999,,-13.0,0,-9.16664015
1509,200712020pit,1,1,13,2007,14,6.5,,9.474053999999999,,2.2544869999999997,-1.7127213,14.0,1,3.338606566666666
1510,200711110rav,-1,-1,10,2007,-14,3.0,,1.0222384,2.9091907000000004,-4.713447599999999,12.8248825,-14.0,0,3.010716
1511,200710140kan,1,1,6,2007,7,2.5,-2.0222846999999997,,,-5.9475307,,7.0,1,-3.9849077
1512,200712090buf,1,1,14,2007,21,6.5,,,3.8257120000000002,,0.5545796,21.0,1,2.1901458000000003
1513,200710140cle,1,1,6,2007,10,3.5,,4.1806220000000005,,,4.688398,10.0,1,4.43451
1515,200712230nwe,-1,1,16,2007,21,22.5,13.522507999999998,21.662796,,,,21.0,1,17.592652
1516,200711260pit,-1,1,12,2007,3,15.0,,15.463857,7.7567863,12.828238,21.310370000000002,3.0,1,14.339812825
1517,200711180phi,1,1,11,2007,10,9.5,5.7053012999999995,11.489435,21.686821,-4.620611,18.047531,10.0,1,10.46169546
1518,200712230buf,-1,-1,16,2007,-17,2.0,,,,-0.32573533,-2.7805886,-17.0,0,-1.5531619650000001
1519,200709090dal,1,1,1,2007,10,6.5,,,20.827291,,16.897326,10.0,1,18.862308499999997
1520,200801130dal,-1,-1,19,2007,-4,7.0,,,4.4687433,,3.1828127,-4.0,0,3.8257779999999997
1521,200801200gnb,-1,-1,20,2007,-3,7.5,8.457577,11.411249,11.917603999999999,17.626043,,-3.0,0,12.353118249999998
1522,200709230was,-1,-1,3,2007,-7,3.5,,,,4.625076,,-7.0,0,4.625076
1523,200712020chi,-1,-1,13,2007,-5,0.0,-7.2492037,,,-9.348353999999999,-6.1842084,-5.0,0,-7.593922033333333
1524,200711180det,-1,-1,11,2007,-6,2.5,1.6350294,,,-1.8584936,8.612944,-6.0,0,2.796493266666667
1525,200801060tam,-1,-1,18,2007,-10,3.0,,,,3.0346048,0.47332725,-10.0,0,1.753966025
1526,200712090phi,-1,-1,14,2007,-3,3.0,-0.387223,,,,7.886883999999999,-3.0,0,3.7498305
1528,200809070buf,1,1,1,2008,24,1.0,-11.066597999999999,0.3673225,-4.0561894999999994,-4.4926905999999995,,24.0,1,-4.812038899999999
1529,200811270dal,1,1,13,2008,25,12.0,10.097980999999999,,,11.683442999999999,,25.0,1,10.890711999999999
1530,200810050nyg,1,1,5,2008,38,6.5,,14.03,2.0477852999999997,,,38.0,1,8.03889265
1531,200812140ram,-1,-1,15,2008,-3,1.5,,2.346934,,,-5.6458,-3.0,0,-1.6494330000000001
1533,200811090mia,-1,1,10,2008,2,7.5,3.7307568,3.8959230000000002,,10.7692795,3.0262672999999998,2.0,1,5.3555566500000005
1534,200810190tam,-1,1,7,2008,10,11.5,,,12.833696,3.6569260000000003,9.697755,10.0,1,8.729459
1535,200810260sfo,-1,-1,8,2008,-21,5.5,8.53994,,1.5784302,,,-21.0,0,5.0591851
1537,200812040sdg,1,1,14,2008,27,9.0,12.663355000000001,,,,11.894729,27.0,1,12.279042
1538,200811230den,-1,-1,12,2008,-21,9.0,10.378207000000002,,,7.4172864,4.1606502999999995,-21.0,0,7.318714566666667
1539,200811160mia,-1,1,11,2008,2,10.0,,,,,3.2331338,2.0,1,3.2331338
1540,200810260rav,1,1,8,2008,19,7.0,7.167544,3.1572504,,7.401925,-2.9649107000000003,19.0,1,3.690452175
1541,200812280tam,-1,-1,17,2008,-7,11.0,2.1326303,,,,,-7.0,0,2.1326303
1542,200809140kan,-1,-1,2,2008,-15,3.5,-0.43077177,,,-9.478016,,-15.0,0,-4.954393885
1543,200810120nor,1,1,6,2008,31,7.0,6.4250169999999995,,,3.487225,,31.0,1,4.9561209999999996
1544,200810190buf,1,1,7,2008,9,0.0,4.7812676,,5.283907,,,9.0,1,5.032587299999999
1545,200810050mia,1,1,5,2008,7,6.0,-9.026646000000001,,-2.0902832,,,7.0,1,-5.558464600000001
1546,200811160pit,-1,1,11,2008,1,4.5,,-3.6701230000000002,4.0188375,9.257695,,1.0,1,3.2021365
1547,200901110pit,1,1,19,2008,11,6.5,2.8884845,,,10.273867,,11.0,1,6.58117575
1548,200812210tam,-1,-1,16,2008,-17,4.5,1.3044022,9.733486,,,4.8289040000000005,-17.0,0,5.288930733333333
1549,200812140kan,1,-1,15,2008,-1,6.0,-12.38935,,,-12.535028,,-1.0,0,-12.462189
1550,200809280rai,-1,-1,4,2008,-10,8.0,,,,,-2.7122632999999996,-10.0,0,-2.7122632999999996
1551,200811020buf,-1,-1,9,2008,-9,5.0,,,,6.232208,-5.461622,-9.0,0,0.3852929999999999
1552,200809220sdg,1,1,3,2008,19,8.0,,7.363647500000001,8.351639,10.367214,,19.0,1,8.694166833333334
1553,200812210sea,1,1,16,2008,10,4.0,,-11.556631,1.1043395,-0.042170703,,10.0,1,-3.4981540676666665
1554,200809070mia,-1,-1,1,2008,-6,3.0,,-10.681989999999999,-3.6814693999999997,-10.959002,0.6312810999999999,-6.0,0,-6.172795075
1555,200811130nwe,-1,-1,11,2008,-3,3.0,,4.757994,,9.324585,,-3.0,0,7.0412895
1556,200811230oti,-1,-1,12,2008,-21,6.0,,13.283266000000001,,,,-21.0,0,13.283266000000001
1557,200812070sfo,1,1,14,2008,10,5.0,,-13.937338,,-2.0001385,-5.157006299999999,10.0,1,-7.031494266666667
1558,200810190rai,1,1,7,2008,3,3.0,,4.5348396,,,,3.0,1,4.5348396
1559,200811170buf,-1,-1,11,2008,-2,5.0,6.187399,2.077836,0.35503897,3.336212,,-2.0,0,2.9891214925000003
1560,200810260jax,-1,-1,8,2008,-6,7.0,,,6.3739085,,8.007451,-6.0,0,7.190679749999999
1562,200809280cin,-1,-1,4,2008,-8,1.0,-9.691696,,4.456582,-0.5035963,,-8.0,0,-1.9129034333333335
1563,200812070oti,1,1,14,2008,19,13.5,,20.84645,,,,19.0,1,20.84645
1564,200812280pit,1,1,17,2008,31,11.0,,13.444766,16.539778,18.92965,,31.0,1,16.304731333333333
1565,200809210rav,1,1,3,2008,18,2.5,2.7506482999999995,-5.23876,,-0.42969440000000003,0.5864245,18.0,1,-0.5828454000000002
1566,200812150phi,1,1,15,2008,20,16.0,,18.054018,8.748733,16.223457,17.763573,20.0,1,15.19744525
1567,200811300buf,-1,-1,13,2008,-7,6.5,5.4010315,4.3802004,-1.8450234,1.6377559,,-7.0,0,2.3934911
1568,200811230dal,1,1,12,2008,13,9.5,10.042136,,,,8.3253,13.0,1,9.183717999999999
1569,200810190nyg,1,1,7,2008,12,10.5,2.773863,,,10.465862,,12.0,1,6.6198625
1570,200812210ram,1,-1,16,2008,-1,3.5,,-5.425701999999999,-0.74913955,-15.223206,,-1.0,0,-7.132682516666666
1571,200809140sea,-1,-1,2,2008,-3,6.5,,0.28576399999999996,,14.443163,15.199779500000002,-3.0,0,9.976235500000001
1572,200811100crd,-1,1,10,2008,5,9.5,9.719113,10.329542,,,5.2202459999999995,5.0,1,8.422967
1573,200812140mia,-1,1,15,2008,5,5.5,,0.3851573,-3.5414696000000006,,-9.351642,5.0,1,-4.169318100000001
1574,200809280nor,1,1,4,2008,14,4.0,4.561224,,-6.516733,,,14.0,1,-0.9777545000000001
1575,200812280buf,-1,-1,17,2008,-13,5.5,-7.459761599999999,-16.28493,,-2.6120512000000002,-1.554491,-13.0,0,-6.9778084499999995
1576,200809140nyj,-1,-1,2,2008,-9,1.0,,0.33573848,4.179786,,1.1322860000000001,-9.0,0,1.8826034933333335
1577,200810120sdg,1,1,6,2008,20,6.0,15.846314000000001,,,,15.861524,20.0,1,15.853919000000001
1578,200812070sea,1,-1,14,2008,-3,7.5,-10.404762,,2.2682238,,-0.15585965,-3.0,0,-2.7641326166666667
1579,200811230mia,-1,-1,12,2008,-20,1.5,-8.045389,,-3.3007665,,8.001465,-20.0,0,-1.1148968333333336
1580,200811020clt,-1,1,9,2008,3,7.0,,,15.989920999999999,11.921783999999999,10.842997,3.0,1,12.918233999999998
1581,200810050sfo,-1,-1,5,2008,-9,3.0,,,,-6.1001234,,-9.0,0,-6.1001234
1582,200812140rai,-1,-1,15,2008,-23,7.0,1.3429841999999999,,,,,-23.0,0,1.3429841999999999
1583,200812070buf,-1,-1,14,2008,-13,2.0,,,-4.942679,,,-13.0,0,-4.942679
1584,200810120htx,-1,1,6,2008,1,3.0,-0.5680629,1.4926991000000003,6.399964,,,1.0,1,2.4415334
1585,200812280nyj,-1,-1,17,2008,-7,2.5,,5.649360700000001,11.973751,,-3.9747515,-7.0,0,4.549453400000001
1586,200811300ram,1,-1,13,2008,-4,7.0,,3.3439336,,,-2.8664677000000003,-4.0,0,0.23873294999999994
1587,200809140crd,1,1,2,2008,21,6.5,6.0848517,,1.8687823000000001,,9.009921,21.0,1,5.654518333333333
1588,200811020den,-1,-1,9,2008,-9,4.5,3.4086146,-5.5417559999999995,,0.32377595,,-9.0,0,-0.6031218166666665
1589,200809210nwe,-1,-1,3,2008,-25,12.5,19.129692000000002,,14.947161,11.736692999999999,,-25.0,0,15.271182000000001
1590,200812210kan,-1,-1,16,2008,-7,3.0,-5.2624645,,,,-7.466050999999999,-7.0,0,-6.36425775
1591,200909200buf,1,1,2,2009,13,4.0,,,1.3975628999999998,,1.9425014999999999,13.0,1,1.6700321999999999
1592,200912200sea,-1,-1,15,2009,-17,6.5,17.436543,13.291125,,1.9896965,8.076187,-17.0,0,10.198387875
1593,200910040was,-1,1,4,2009,3,9.0,17.74841,19.867264000000002,20.752644,18.692581,12.288539,3.0,1,17.869887600000002
1594,200912060car,1,1,13,2009,10,3.5,,,,,4.5337653,10.0,1,4.5337653
1595,200911150mia,-1,1,10,2009,2,10.0,9.189778,6.137201,-0.07067084,14.4663925,,2.0,1,7.430675165
1597,200911290atl,-1,1,12,2009,3,12.5,,7.019518400000001,2.9626392999999998,,11.490269,3.0,1,7.157475566666666
1598,200912270nor,-1,-1,16,2009,-3,13.5,8.650456,,19.752563000000002,,,-3.0,0,14.2015095
1599,200909270buf,-1,-1,3,2009,-20,5.5,,,-1.581624,,,-20.0,0,-1.581624
1600,200911150ram,1,-1,10,2009,-5,14.0,-12.477941,-17.840164,,-6.830716000000001,,-5.0,0,-12.382940333333336
1601,200912060was,1,-1,13,2009,-3,8.0,-11.880162,,,,-19.237757000000002,-3.0,0,-15.5589595
1602,201001030car,1,1,17,2009,13,10.0,14.49195,,,16.914103,9.959769,13.0,1,13.788607333333333
1603,200910250mia,-1,-1,7,2009,-12,6.5,,,-9.064894,,-4.444753599999999,-12.0,0,-6.7548238000000005
1604,200911220tam,-1,-1,11,2009,-31,10.0,-12.818259,-10.964008,,,,-31.0,0,-11.891133499999999
1605,200909200phi,-1,-1,2,2009,-26,2.5,,7.786428,,12.751199,,-26.0,0,10.2688135
1606,200912130atl,1,-1,14,2009,-3,10.0,,,,-0.29389787,,-3.0,0,-0.29389787
1607,200910110buf,-1,-1,5,2009,-3,5.5,9.471425,-3.1535222999999997,,-0.5495274,,-3.0,0,1.922791766666667
1608,200911290cin,-1,1,12,2009,9,12.0,10.8599,,12.419816,12.392638,,9.0,1,11.890784666666667
1609,200911010chi,1,1,8,2009,24,12.0,17.522167,10.1523695,,8.09687,5.6892046999999994,24.0,1,10.365152799999999
1610,200909200den,1,1,2,2009,21,3.0,4.760612999999999,-0.45754945,,,,21.0,1,2.1515317749999996
1611,200911220det,-1,1,11,2009,1,3.0,,,-4.129617700000001,-1.3786588,2.8701007,1.0,1,-0.8793919333333337
1612,200910180pit,-1,1,6,2009,13,14.0,6.1472387,,,,13.819970999999999,13.0,1,9.983604849999999
1613,200909270rav,1,1,3,2009,31,13.5,14.242087,27.349493,12.69529,16.417688000000002,15.739866000000001,31.0,1,17.2888848
1614,200912200kan,-1,-1,15,2009,-7,2.0,-4.675775499999999,,,,5.877538700000001,-7.0,0,0.6008816000000006
1615,200911010buf,-1,-1,8,2009,-21,3.0,-7.3534774999999994,-1.4058131999999999,,-2.0607715,-5.0273433,-21.0,0,-3.9618513749999997
1616,200912060jax,1,1,13,2009,5,1.5,6.118671400000001,,6.3914013,,,5.0,1,6.255036350000001
1617,200912200ram,1,-1,15,2009,-3,14.0,,-8.209441,,-10.5179,,-3.0,0,-9.3636705
1618,200910180cin,-1,-1,6,2009,-11,4.0,,,8.117545,,2.6158845,-11.0,0,5.36671475
1619,200910110crd,1,1,5,2009,7,5.5,,-9.738313,1.8548375,,,7.0,1,-3.9417377499999997
1620,200912270mia,-1,-1,16,2009,-7,1.0,,-6.9112406,,2.6443775,-5.2531669999999995,-7.0,0,-3.1733433666666664
1621,200911080clt,-1,1,9,2009,3,7.5,,10.922069,19.67745,7.4681690000000005,,3.0,1,12.689229333333335
1622,200909200oti,-1,-1,2,2009,-3,7.0,8.9775715,26.47805,20.463898,,,-3.0,0,18.639839833333333
1623,200911290buf,1,1,12,2009,17,3.5,,-8.227371,,-8.101491000000001,-5.077442,17.0,1,-7.135434666666666
1624,200912130jax,-1,-1,14,2009,-4,1.5,,,-6.581767599999999,,-6.228865,-4.0,0,-6.405316299999999
1625,200911010nyj,-1,-1,8,2009,-5,3.5,,3.7033885000000004,,,-3.8831877999999995,-5.0,0,-0.08989964999999955
1626,200909270sdg,1,1,3,2009,10,5.5,9.526457,,,4.2795773,2.079988,10.0,1,5.2953407666666665
1627,200911190car,-1,-1,11,2009,-7,3.5,-8.344403999999999,-5.5569370000000005,,-1.3947221,,-7.0,0,-5.098687699999999
1628,200911080nwe,-1,1,9,2009,10,11.0,3.5945802000000002,,,9.459931,9.9080925,10.0,1,7.6542012333333345
1629,200912200oti,-1,1,15,2009,3,5.0,9.129760000000001,,,,,3.0,1,9.129760000000001
1630,200909130atl,1,1,1,2009,12,4.0,,,,1.1017253,,12.0,1,1.1017253
1631,201001030htx,-1,1,17,2009,7,8.5,,,,6.189851999999999,10.706321,7.0,1,8.4480865
1632,200909200nyj,1,1,2,2009,7,3.5,-2.3262057,,,-6.4109063,,7.0,1,-4.368556
1633,200910110den,1,1,5,2009,3,3.0,,-0.59605706,-7.4575844,-14.923551999999999,,3.0,1,-7.659064486666666
1634,200912060mia,1,1,13,2009,1,5.0,,,-7.177150699999999,,,1.0,1,-7.177150699999999
1635,200911150clt,-1,1,10,2009,1,2.5,,2.0870151999999997,-2.5797939999999997,,,1.0,1,-0.24638939999999998
1636,200911300nor,1,1,12,2009,21,2.0,-9.224572,-0.326675,-2.8427942,5.1431217,,21.0,1,-1.812729875
1637,201001030buf,1,1,17,2009,23,8.0,19.251926,6.991256699999999,4.2642593,,,23.0,1,10.169147333333333
1638,200911290htx,-1,-1,12,2009,-8,3.0,,,,1.4427121,,-8.0,0,1.4427121
1639,200912170jax,-1,-1,15,2009,-4,3.0,,-7.327164,-4.331012,,,-4.0,0,-5.8290880000000005
1640,200910250ram,-1,-1,7,2009,-36,14.5,-15.286072,,-9.474175,,-21.631403,-36.0,0,-15.463883333333333
1641,200909270crd,-1,-1,3,2009,-21,3.0,,-1.5296352,,,,-21.0,0,-1.5296352
1642,200909210mia,-1,-1,2,2009,-4,3.0,,,-5.3181624,3.159767,,-4.0,0,-1.0791977000000001
1643,200910110oti,-1,-1,5,2009,-22,3.5,-4.819367,2.725189,-2.5325108,-2.511507,-1.7351861000000002,-22.0,0,-1.77467638
1644,200911220rav,-1,-1,11,2009,-2,1.0,,,,2.2009697,-1.7557771,-2.0,0,0.22259629999999997
1645,200912030buf,-1,-1,13,2009,-6,3.5,-21.638932999999998,0.4787523,-6.611826400000001,,-6.2336735999999995,-6.0,0,-8.501420175
1646,200909130htx,-1,-1,1,2009,-17,4.5,,,5.3286333,,11.111502999999999,-17.0,0,8.22006815
1647,201001170sdg,-1,-1,19,2009,-3,8.5,,,4.4932117,,,-3.0,0,4.4932117
1648,201001090cin,-1,-1,18,2009,-10,2.5,2.0197268,-0.06431419,,6.841613000000001,9.240489,-10.0,0,4.509378652500001
1649,200910120mia,1,1,5,2009,4,3.0,,,-9.1308565,,-8.508911,4.0,1,-8.819883749999999
1650,200912270clt,-1,-1,16,2009,-14,3.0,6.857864999999999,-0.58541214,7.109774000000001,11.046242,7.246903,-14.0,0,6.335074371999999
1651,201001240clt,1,1,20,2009,13,8.0,1.1267312,,,,,13.0,1,1.1267312
1652,200911220nwe,1,1,11,2009,17,11.0,,8.82099,,,,17.0,1,8.82099
1653,200912130tam,-1,-1,14,2009,-23,3.5,-10.612957000000002,-13.8895855,,,-3.0384185,-23.0,0,-9.180320333333334
1654,200910040nor,1,1,4,2009,14,7.5,21.426070000000003,7.865278,8.299503999999999,,5.588872,14.0,1,10.794931
1655,200910250rai,-1,-1,7,2009,-38,6.0,,-6.992161,,-4.159793,,-38.0,0,-5.575977
1656,201009120buf,-1,-1,1,2010,-5,3.0,,,-1.1590371000000002,,0.94661605,-5.0,0,-0.10621052500000006
1657,201010170gnb,-1,-1,6,2010,-3,3.0,0.73493433,-10.787363000000001,,-3.347836,,-3.0,0,-4.466754890000001
1658,201010310cin,-1,-1,8,2010,-8,1.0,3.390456,4.1767426,2.5356742999999997,,-0.14483124,-8.0,0,2.489510415
1659,201009190min,-1,-1,2,2010,-4,6.0,6.4222589999999995,21.734232000000002,9.737623,10.1904125,,-4.0,0,12.021131625
1660,201101020nwe,1,1,17,2010,31,4.5,2.4743022999999997,5.7384663,6.8939414,5.2884400000000005,9.198071,31.0,1,5.9186442
1661,201011070rav,1,1,9,2010,16,5.0,10.520878999999999,,,,,16.0,1,10.520878999999999
1662,201011280rai,-1,-1,12,2010,-16,3.0,4.0050597,,1.13884,-3.8581905,,-16.0,0,0.4285697333333334
1663,201012120nyj,-1,-1,14,2010,-4,5.0,14.660138,9.90115,,3.8641483999999995,11.159459,-4.0,0,9.896223849999998
1664,201010030buf,-1,-1,4,2010,-24,6.0,,-14.870172,-11.190546000000001,,,-24.0,0,-13.030359
