,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
199,-18.0,-6.5435514,-5.461917727938549,-5.700693839197722,-1.3682928242764012
200,-18.0,-5.0663114,-5.460492085292282,-5.6961374710962,-1.3682928242764012
201,-18.0,-4.886726,-5.460462162165599,-5.696041914876306,-1.3682928242764012
202,-18.0,-4.249150299999999,-5.459462070572168,-5.692850140478745,-1.3682928242764012
203,-18.0,-4.0929765499999995,-5.454051439577296,-5.675651404589983,-1.3682928242764012
204,-18.0,-1.7206948,-5.4159251746117505,-5.560594150704528,-1.3682928242764012
205,-18.0,-0.2981276999999998,-5.415532083698584,-5.559465136487862,-1.3682928242764012
206,-18.0,-0.24262911,-5.4106338196477815,-5.545544159514564,-1.3682928242764012
207,-18.0,0.01001367,-5.403485168470064,-5.525744336031332,-1.3682928242764012
208,-18.0,0.06060085000000015,-5.403074133995048,-5.524625484223268,-1.3682928242764012
209,-18.0,0.5059657999999999,-5.397788301114041,-5.516506304824808,-1.3682928242764012
210,-18.0,2.3621645000000004,-5.383917796794242,-5.5021806469666075,-1.3682928242764012
211,-18.0,2.44694495,-5.356428583466349,-5.477823018985192,-1.3682928242764012
212,-18.0,4.402646,-5.35423879008053,-5.4742087421116015,-1.3682928242764012
213,-18.0,4.4890037000000005,-5.327397319068144,-5.451861151456299,-1.3682928242764012
214,-18.0,5.07928275,-5.326846276786142,-5.452255190535129,-1.3682928242764012
215,-18.0,5.7962853999999995,-5.325018149464509,-5.453544143435544,-1.3682928242764012
216,-18.0,5.917968999999999,-5.321933270224626,-5.455654976745632,-1.3682928242764012
217,-17.0,-13.040177,-5.3193669956068135,-5.457349038742342,-1.1856836877325567
218,-17.0,-12.783661,-5.308836679072143,-5.452622518282047,-1.1856836877325567
219,-17.0,-12.044815,-5.308213543382816,-5.451491584224898,-1.1856836877325567
220,-17.0,-9.890272,-5.3064894684528685,-5.448389813046916,-1.1856836877325567
221,-17.0,-8.924461,-5.2976509470362885,-5.4331199883799774,-1.1856836877325567
222,-17.0,-8.740763000000001,-5.271928178333723,-5.414939975914409,-1.1856836877325567
223,-17.0,-8.24706375,-5.269965972139611,-5.415108490957854,-1.1856836877325567
224,-17.0,-8.0563433,-5.257333702594014,-5.398303616744637,-1.1856836877325567
225,-17.0,-5.363272,-5.253421458332046,-5.394866800186033,-1.1856836877325567
226,-17.0,-5.331972599999999,-5.232918875323088,-5.393901304303167,-1.1856836877325567
227,-17.0,-2.3431396500000004,-5.22939346738821,-5.39424473464151,-1.1856836877325567
228,-17.0,-1.81404755,-5.228825618488379,-5.39364073198517,-1.1856836877325567
229,-17.0,-1.7233761650000001,-5.194037578595573,-5.369388582469908,-1.1856836877325567
230,-17.0,-1.25032187,-5.193570863485885,-5.369074227520337,-1.1856836877325567
231,-17.0,-1.172799,-5.193526118037777,-5.369044231469508,-1.1856836877325567
232,-17.0,-0.66386188,-5.189624257957749,-5.366524141732405,-1.1856836877325567
233,-17.0,-0.63314472,-5.16792586060958,-5.359869112203112,-1.1856836877325567
234,-17.0,-0.4713332,-5.149285248311046,-5.365615117684944,-1.1856836877325567
235,-17.0,0.4976206000000001,-5.1367802191466,-5.363801186662263,-1.1856836877325567
236,-17.0,0.7170552,-5.101726114681062,-5.358861018029956,-1.1856836877325567
237,-17.0,2.0020865,-5.063654857730386,-5.348872220232367,-1.1856836877325567
238,-17.0,2.8128702999999997,-5.041020705226497,-5.3380562562177625,-1.1856836877325567
239,-17.0,3.4087934,-5.026131479984188,-5.3305028255359534,-1.1856836877325567
240,-17.0,4.12566535,-5.014466335741309,-5.328349051504636,-1.1856836877325567
241,-17.0,4.691683,-4.993582950789977,-5.322281138559312,-1.1856836877325567
242,-17.0,5.560443299999999,-4.992301255961695,-5.321198123374733,-1.1856836877325567
243,-17.0,6.39658225,-4.983937514663049,-5.315118634195607,-1.1856836877325567
244,-17.0,8.324628,-4.95809428040259,-5.2984234350304575,-1.1856836877325567
245,-17.0,13.923244,-4.9244343384093945,-5.2793848513075,-1.1856836877325567
246,-17.0,17.912817,-4.892146890913515,-5.264832292129331,-1.1856836877325567
247,-16.0,-9.40449,-4.891376868569647,-5.264595034953783,-1.0030745511887122
248,-16.0,-7.09918165,-4.87091599379221,-5.252566986177881,-1.0030745511887122
249,-16.0,-6.1957617,-4.858657947106748,-5.253139863257037,-1.0030745511887122
250,-16.0,-5.12376,-4.8192663664001,-5.250967299823356,-1.0030745511887122
251,-16.0,-4.4005733,-4.797576677677392,-5.235091909330307,-1.0030745511887122
252,-16.0,-3.5267585,-4.774026660450188,-5.242937117350433,-1.0030745511887122
253,-16.0,-2.9307184,-4.764542991360626,-5.2386119062480825,-1.0030745511887122
254,-16.0,-2.5474164999999998,-4.746535837539384,-5.249930173270067,-1.0030745511887122
255,-16.0,-1.5007918,-4.740622050573461,-5.2543088993045926,-1.0030745511887122
256,-16.0,-1.3341497,-4.737292370058771,-5.256922121966671,-1.0030745511887122
257,-16.0,-0.2505427499999999,-4.7317709775660415,-5.261490989862857,-1.0030745511887122
258,-16.0,-0.1314318000000001,-4.702165006130073,-5.248799173368467,-1.0030745511887122
259,-16.0,0.27646927000000004,-4.700253159101525,-5.245087943428358,-1.0030745511887122
260,-16.0,0.639020935,-4.689242148966955,-5.253846757123279,-1.0030745511887122
261,-16.0,1.1565027,-4.665029655033732,-5.232390321912271,-1.0030745511887122
262,-16.0,1.53956521,-4.662554761448045,-5.227056880699459,-1.0030745511887122
263,-16.0,3.0093078999999996,-4.659763257335317,-5.220998097688943,-1.0030745511887122
264,-16.0,3.4932546749999998,-4.654449790550021,-5.20934978931988,-1.0030745511887122
265,-16.0,5.2385964000000005,-4.649477637244143,-5.202647706616955,-1.0030745511887122
266,-16.0,5.9302623,-4.639527421356009,-5.194234648285741,-1.0030745511887122
267,-16.0,6.73702515,-4.6185684277245045,-5.191647087515112,-1.0030745511887122
268,-16.0,7.73658585,-4.612322942127995,-5.1768438067784155,-1.0030745511887122
269,-16.0,10.51331475,-4.6073752070254645,-5.165079045756653,-1.0030745511887122
270,-16.0,20.803611500000002,-4.5798667119051375,-5.144019761301199,-1.0030745511887122
271,-15.0,-8.1767814,-4.578203078889323,-5.139961141738597,-0.8204654146448678
272,-15.0,-4.9017667000000005,-4.577784390119814,-5.13894072587781,-0.8204654146448678
273,-15.0,-2.0272804000000004,-4.528409871821297,-5.107131236652276,-0.8204654146448678
274,-15.0,-1.0018494,-4.524230308242525,-5.106496318088553,-0.8204654146448678
275,-15.0,0.65409374,-4.522927833055449,-5.103258435365373,-0.8204654146448678
276,-15.0,1.1811015,-4.511732601736713,-5.092914145083501,-0.8204654146448678
277,-15.0,4.0957704,-4.506727722238427,-5.08686405266271,-0.8204654146448678
278,-15.0,4.6296971000000005,-4.4746275609265185,-5.078125864843943,-0.8204654146448678
279,-15.0,6.897082000000001,-4.463361106491917,-5.067145910067066,-0.8204654146448678
280,-15.0,9.215639,-4.45196302726341,-5.067444070562525,-0.8204654146448678
281,-15.0,10.1127595,-4.4155463691049714,-5.00078403081385,-0.8204654146448678
282,-15.0,10.809512999999999,-4.4086322100598565,-4.986280114785547,-0.8204654146448678
283,-15.0,12.004636000000001,-4.402091537767439,-4.9731552007325845,-0.8204654146448678
284,-15.0,15.7062,-4.399342234518989,-4.967808730242995,-0.8204654146448678
285,-14.0,-17.495778,-4.389738906335535,-4.964443025484514,-0.6378562781010233
286,-14.0,-16.92636,-4.377633025925498,-4.9550690724362925,-0.6378562781010233
287,-14.0,-14.165633999999999,-4.371245644911703,-4.945013090261998,-0.6378562781010233
288,-14.0,-14.0011985,-4.368968712066735,-4.944651746464679,-0.6378562781010233
289,-14.0,-12.367503,-4.368380379648214,-4.944552736753974,-0.6378562781010233
290,-14.0,-11.731967,-4.362339259552013,-4.935589974031963,-0.6378562781010233
291,-14.0,-9.936022,-4.353255213338005,-4.925372713054916,-0.6378562781010233
292,-14.0,-9.6354685,-4.35112441668383,-4.924911691042525,-0.6378562781010233
293,-14.0,-9.018398,-4.339184680467208,-4.917950449000024,-0.6378562781010233
294,-14.0,-8.65480515,-4.302945661599434,-4.892690748014876,-0.6378562781010233
295,-14.0,-6.751109,-4.296527741408012,-4.888955957077536,-0.6378562781010233
296,-14.0,-6.23585555,-4.286464918016763,-4.880868284163765,-0.6378562781010233
297,-14.0,-5.2559655,-4.2813244272574735,-4.874580833728128,-0.6378562781010233
298,-14.0,-5.13728075,-4.280515205170225,-4.874236925988435,-0.6378562781010233
299,-14.0,-5.0735803,-4.28035069349517,-4.874166781883948,-0.6378562781010233
300,-14.0,-3.0634499,-4.278262718647342,-4.873269675419121,-0.6378562781010233
301,-14.0,-2.9595092999999997,-4.240360464280813,-4.850168485548686,-0.6378562781010233
302,-14.0,-2.7216275000000003,-4.234801642560536,-4.842556417052012,-0.6378562781010233
303,-14.0,-1.98421075,-4.234091010121557,-4.8416000812754145,-0.6378562781010233
304,-14.0,-1.3230905499999999,-4.233058932413856,-4.840220855536717,-0.6378562781010233
305,-14.0,-1.14936171,-4.226320892969841,-4.831481273492923,-0.6378562781010233
306,-14.0,-0.4696631000000002,-4.221321332064847,-4.8255835145701145,-0.6378562781010233
307,-14.0,-0.40637535,-4.2174692964245475,-4.8210703133158,-0.6378562781010233
308,-14.0,-0.0166322,-4.172637785660532,-4.779517567942804,-0.6378562781010233
309,-14.0,0.04812139999999998,-4.167299647857629,-4.774196366695462,-0.6378562781010233
310,-14.0,0.04946013499999996,-4.164826809259465,-4.772035245413786,-0.6378562781010233
311,-14.0,0.20472789,-4.1513411275488385,-4.760340341701881,-0.6378562781010233
312,-14.0,0.31099153,-4.130742340011773,-4.739320194535654,-0.6378562781010233
313,-14.0,1.3261409999999998,-4.12511485533982,-4.733275650469335,-0.6378562781010233
314,-14.0,1.4467282,-4.124958770016841,-4.73310886112448,-0.6378562781010233
315,-14.0,3.705664,-4.102909811417147,-4.70974940781726,-0.6378562781010233
316,-14.0,4.35403903,-4.082769916068583,-4.688532445096822,-0.6378562781010233
317,-14.0,5.30791505,-4.080885762860539,-4.686592664909372,-0.6378562781010233
318,-14.0,5.763762,-4.058638808928589,-4.6584024852634425,-0.6378562781010233
319,-14.0,6.828788799999999,-4.035980965351655,-4.631542117570557,-0.6378562781010233
320,-14.0,6.834413499999999,-4.017061728188913,-4.6065403039292905,-0.6378562781010233
321,-14.0,6.9647,-3.993302463920914,-4.578974518714343,-0.6378562781010233
322,-14.0,7.497429400000001,-3.9878446165519583,-4.569591613926375,-0.6378562781010233
323,-14.0,7.811648,-3.983852950287246,-4.564705890232325,-0.6378562781010233
324,-14.0,9.419669,-3.983317941010159,-4.564141227153261,-0.6378562781010233
325,-14.0,11.882311,-3.979663673887492,-4.559170322503409,-0.6378562781010233
326,-13.0,-11.10155,-3.962267004411083,-4.531644223911766,-0.4552471415571788
327,-13.0,-10.534392749999999,-3.942011998455841,-4.497451583425897,-0.4552471415571788
328,-13.0,-10.48705025,-3.938437562874458,-4.490805065610983,-0.4552471415571788
329,-13.0,-9.002616999999999,-3.9328307924634682,-4.484742283677622,-0.4552471415571788
