,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
1869,18.0,6.1254144,8.316869222831235,7.444791494640305,5.219904580617219
1870,18.0,6.1909339999999995,8.317361658194008,7.444871281687685,5.219904580617219
1871,18.0,7.431932400000001,8.327359440639524,7.462000825165756,5.219904580617219
1872,18.0,7.922688175000001,8.33025190844767,7.467860856929388,5.219904580617219
1873,18.0,7.966848566666667,8.333382182847444,7.474015007398912,5.219904580617219
1874,18.0,8.433483766666667,8.34260433772948,7.481433130950393,5.219904580617219
1875,18.0,9.011946,8.349086030876832,7.489419109291137,5.219904580617219
1876,18.0,10.188101875000001,8.352068312027823,7.495113011355917,5.219904580617219
1877,18.0,10.760177,8.35464065401586,7.4977868372346546,5.219904580617219
1878,18.0,11.087477,8.36079907344207,7.503205217695704,5.219904580617219
1879,18.0,11.174147000000001,8.3779001459187,7.528798993939892,5.219904580617219
1880,18.0,12.049764,8.384253600446973,7.537680647583101,5.219904580617219
1881,18.0,12.202561333333334,8.388283437456183,7.543630149139862,5.219904580617219
1882,18.0,12.43355,8.39555287508601,7.555631573229948,5.219904580617219
1883,18.0,13.35586,8.398996851758817,7.56190983887754,5.219904580617219
1884,18.0,14.397894999999998,8.409961510325171,7.580747133692047,5.219904580617219
1885,19.0,-11.331639,8.418451779211468,7.596367697118867,5.403853634452609
1886,19.0,-4.250395133333334,8.427704529037136,7.614466259173609,5.403853634452609
1887,19.0,-1.3619442666666668,8.433029410709302,7.622615056657592,5.403853634452609
1888,19.0,-0.7973356,8.433925018185999,7.623928736446861,5.403853634452609
1889,19.0,-0.2549329733333334,8.438180119884825,7.6308256176863285,5.403853634452609
1890,19.0,1.0858273250000001,8.450537841410654,7.6566464826682115,5.403853634452609
1891,19.0,2.976952335,8.454416496141057,7.661471123626792,5.403853634452609
1892,19.0,5.8595629,8.465169447631823,7.677488828503735,5.403853634452609
1893,19.0,6.22012074,8.466002317257395,7.679640157351842,5.403853634452609
1894,19.0,6.814077066666667,8.47511781119882,7.701294516835985,5.403853634452609
1895,19.0,9.9948495,8.475519991613155,7.702395053556783,5.403853634452609
1896,19.0,10.010925499999999,8.477008246156927,7.706493307845197,5.403853634452609
1897,19.0,10.380429,8.48415142978995,7.717891590438636,5.403853634452609
1898,19.0,11.084430000000001,8.494192570122097,7.737011593011231,5.403853634452609
1899,19.0,11.756559500000002,8.547875296843351,7.830628094191089,5.403853634452609
1900,19.0,12.019442333333336,8.54831133728515,7.831016068241983,5.403853634452609
1901,19.0,14.71687268,8.54886577212792,7.831484920611508,5.403853634452609
1902,20.0,-10.1885745,8.553807826105752,7.835902426537924,5.587802688288
1903,20.0,-8.54852725,8.561531958584208,7.843918125464896,5.587802688288
1904,20.0,-8.208767266666667,8.564476617574183,7.84724330914041,5.587802688288
1905,20.0,-4.3913763,8.565989358274518,7.849801679398515,5.587802688288
